Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA_x,ERA,xERA,FIP,xFIP,WAR,FA%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,vFA_y,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,FA-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,FA-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,K/BB,K%,BB%,K-BB%,WHIP,ERA-,FIP-,xFIP-,SIERA,League,Rank,Vote_Pts,1st_Place,Share,CY_winner
2018,Kyle Gibson,MIN,10,13,0,32,32,196.2,8.1915258474331,3.61525442428612,1.05254242732381,0.284658040665434,0.75504829,0.498194945,0.148387096,93.3335461251621,3.61525442428612,4.31614617004716,4.12653332066173,3.90789097142919,2.57536673545837,0.23283859,0,0.0,0.0,0.34384663,0.20841064,0.10482375,0,0.0,0.1100804,0.0,0.0,93.1127469289509,,,,92.8914540242806,85.4362017804154,80.7303823285398,,,85.5842696629213,,,-3.99787471208914,,,,-8.66985074050135,1.90356934318203,2.68541400200498,,,-8.53424963790379,,,9.57605839662185,,,,7.02129600030913,0.446349373203357,-4.28387937292589,,,3.52281514714273,,,2218.62682602922,,,,2086.15917266187,1969.58902077151,2434.99705014749,,,1696.0308988764,,,2.27,21.7%,9.6%,12.1%,1.3,84,98,92,4.25,,0,0,0,0.0,0
2018,Mike Leake,SEA,10,10,0,31,31,185.2,5.76840247044466,1.64811499155562,1.11490131781703,0.305647840531561,0.69366853,0.487138263,0.12568306,89.27310546875,4.36265733058839,5.24023278784374,4.135296979277,4.15277757066062,2.29727172851563,0.02682403,0.22067239,0.0,0.0,0.34692418,0.10979971,0,0.10872675,0.0,0.18705293,0.0,0.0,89.12,87.2620732880875,,,88.7678318298969,80.2475570032573,,78.4480237458882,,83.6531578632887,,,-5.60513712565104,-0.523324926243416,,,-8.38786746939433,3.6345075675641296,,7.77365754780016,,-8.57665735540153,,,4.78916422526042,3.9909137744378,,,2.13274202641753,-0.698039896713406,,-3.56119938900596,,-0.15039354255049,,,2120.92,2199.92382495948,,,2005.75567010309,2414.93159609121,,2560.17434210526,,1769.12619502868,,,3.5,15.2%,4.3%,10.8%,1.3,106,99,98,4.36,,0,0,0,0.0,0
2018,Stephen Strasburg,WSN,10,7,0,22,22,130.0,10.7999987323469,2.63076892198194,1.24615369988618,0.308641975308642,0.75648415,0.43620178,0.156521739,94.8026095360825,3.73846109965854,3.95045879723864,3.6219699831404,3.28301414818436,2.41285991668701,0.45429234,0,0.0,0.0,0.06542923,0.08677494,0.19489559,0,0.0,0.19860789,0.0,0.0,94.5952981358529,,,,93.8765929742908,87.6165817179144,81.5942894345238,,,88.0189288843458,,,-5.83356242817926,,,,-9.68571396415115,1.92322136374081,6.49360060918899,,,-9.57687919830608,,,9.01458559435649,,,,6.64250626800754,3.06504552504596,-5.12822846912202,,,2.88787955881279,,,2122.19918283963,,,,2038.16312056738,2202.31550802139,2696.5119047619,,,1677.06542056075,,,4.11,28.7%,7.0%,21.7%,1.2,91,88,81,3.33,,0,0,0,0.0,0
2018,Tyler Skaggs,LAA,8,10,0,24,24,125.1,9.26329937602906,2.87234089179196,1.00531931212718,0.327536231884058,0.73490814,0.442253521,0.114754098,91.6831676136364,4.02127724850874,3.9197734278261,3.63117633304105,3.78673786337668,2.42643809318543,0.45806151,0,0.0,0.0,0.1276794,0,0.28191985,0,0.0,0.13233924,0.0,0.0,91.5236997711089,,,,90.8401431341241,,74.6915676652893,,,84.2080972161092,,,1.9362098794745,,,,8.0796067732094,,-6.23156718104339,,,5.37669179137324,,,10.3928970228255,,,,8.23212694599681,,-9.05675280862603,,,4.49245485117738,,,2198.51678535097,,,,2189.57299270073,,2675.47107438017,,,1753.73591549296,,,3.23,24.2%,7.5%,16.7%,1.33,95,85,90,3.86,,0,0,0,0.0,0
2018,Zack Wheeler,NYM,12,7,0,29,29,182.1,8.83546568622118,2.71480789241433,0.691042008978193,0.279260780287474,0.74588477,0.442386831,0.081395348,96.0284368569959,3.30712961439564,3.21869706187354,3.2481829419946,3.80802457553076,4.20941877365112,0.43546149,0.19118668,0.06453851,0.0,0.14607911,0,0.10513532,0,0.00034698,0.05725191,0.0,0.0,95.7588832171315,90.8707818171506,89.7209656418011,,96.0847962440618,,79.2537966687294,,57.5999984741211,88.0878787878788,,,-6.06419789591634,0.304943548572907,-7.35776905346942,,-8.15061910815024,,4.01772557626856,,-3.22731781005859,-7.57439630681818,,,9.55163642305777,4.14692967686593,4.56388018208165,,8.04067406008759,,-6.23025603341584,,7.76657629013062,6.7383056640625,,,2306.64621513944,2339.33938294011,1435.87096774194,,2240.28266033254,,2547.08580858086,,1452.0,1788.33939393939,,,3.25,24.1%,7.4%,16.7%,1.12,87,81,94,3.87,,0,0,0,0.0,0
2018,Robbie Erlin,SDP,3,6,0,12,12,56.1,7.02958643350874,1.27810662427432,1.27810662427432,0.349206349206349,0.53672316,0.405128205,0.13114754,90.6409880343866,6.23076979333729,4.9164498392281,3.8704908114831,3.81277224387968,0.87427568435669,0.30242826,0,0.0,0.0,0.29139073,0.07395143,0.16887417,0,0.0,0.16335541,0.0,0.0,90.5065650661496,,,,90.4075742779356,87.5119373833955,76.5189568014706,,,84.5459446262669,,,4.05271299041971,,,,7.87054535836885,-0.511687890807195,-1.05006139418658,,,4.9333776525549,,,9.837756080349,,,,7.42974622321851,4.9724143868062,-8.51377639271855,,,6.52466562631968,,,2280.1496350365,,,,2177.17045454545,2374.0,2490.2091503268,,,1636.20945945946,,,5.5,17.7%,3.2%,14.5%,1.46,160,96,94,4.13,,0,0,0,0.0,0
2018,Chad Bettis,COL,5,2,0,20,20,109.0,6.275228918567,3.71559607020414,1.40366962652157,0.280487804878049,0.69299553,0.4852071,0.158878504,90.4600563101788,5.28440329984589,5.00960822423421,5.14208281321736,4.73587013980329,0.241593450307846,0.4136939,0.18642117,0.0,0.0,0.00747986,0,0.12945915,0,0.0,0.26294591,0.0,0.0,90.3353290159944,85.978702498071,,,91.1923076923077,,75.6346701388889,,,85.9868708971554,,,-2.20446981077234,1.83573517975984,,,-5.34785637488732,,5.03828179253472,,,-5.66268526907823,,,7.13396902707754,2.81281666696807,,,5.10521521935096,,-2.29414903428819,,,1.71140574782891,,,1873.74130737135,2041.82716049383,,,1803.30769230769,,2219.52,,,1371.04376367615,,,1.69,16.2%,9.6%,6.6%,1.41,115,120,117,4.96,,0,0,0,0.0,0
2018,Chris Sale,BOS,12,4,0,27,27,158.0,13.5,1.93670886075949,0.626582278481013,0.283489096573209,0.82466568,0.441717791,0.093220338,95.3752858231707,2.10759493670886,2.24945916919218,1.97688727197768,2.30530867437019,6.19829368591309,0.38985737,0,0.0,0.0,0.09508716,0.34548336,0,0,0.0,0.16957211,0.0,0.0,95.2469512195122,,,,93.2049967447917,79.6959844466743,,,,86.9960298627337,,,9.28590058117378,,,,11.827045694987,-7.09573056282253,,,,11.8519572320386,,,6.66838110947028,,,,2.42565765380859,-2.52662028741399,,,,0.0683070922566351,,,2357.39227642276,,,,2218.33333333333,2495.83256880734,,,,2045.34345794393,,,6.97,38.4%,5.5%,32.9%,0.86,47,48,55,2.27,AL,4,59,0,0.28,0
2018,Mike Foltynewicz,ATL,13,10,0,31,31,183.0,9.93442540116229,3.34426201623285,0.836065504058212,0.250554323725055,0.77136515,0.431034482,0.095505617,96.4201804935012,2.85245877855155,3.11603947038433,3.37354631210371,3.77238500816572,3.82681703567505,0.40111879,0,0.0,0.0,0.16354064,0.27344521,0.10036196,0,0.0,0.0615334,0.0,0.0,96.2947472313372,,,,96.5223371478873,86.7492196901324,79.9845927254098,,,87.7780748663102,,,-5.20495034672375,,,,-9.51084239813883,1.57254898677234,2.11583952356557,,,-8.7291755880264,,,9.54413998410582,,,,6.55509964081363,1.7116991541159,-2.34300196913422,,,6.50721063460896,,,2348.89663658737,,,,2248.18913480885,2233.2202166065,2212.05901639344,,,1909.39037433155,,,2.97,27.2%,9.1%,18.0%,1.08,69,84,93,3.77,NL,8,3,0,0.01,0
2018,Jacob deGrom,NYM,10,9,0,32,32,217.0,11.1566820276498,1.90783410138249,0.414746543778802,0.281188118811881,0.82010582,0.464426877,0.0625,96.2692940746159,1.70046082949309,2.44329718160945,1.98531636840188,2.60401874489499,9.04075717926025,0.42803738,0,0.0,0.0,0.09190031,0.23987539,0.07943925,0,0.0,0.16074766,0.0,0.0,96.0357305312955,,,,95.4610169491525,91.0671469155844,82.6603936887255,,,88.9517472141473,,,-2.92972161572052,,,,-7.33156945180085,1.76270625126826,3.38205470664828,,,-7.64685720990795,,,9.24567085721434,,,,6.97656167240466,3.3165819044237,-2.31761713962929,,,3.21106950626817,,,2362.41557496361,,,,2257.25084745763,2492.87792207792,2242.09019607843,,,1700.04651162791,,,5.85,32.2%,5.5%,26.7%,0.91,45,49,64,2.78,NL,1,207,29,0.99,1
2018,Vince Velasquez,PHI,8,12,0,30,30,145.2,9.88558317885119,3.58352390233356,0.988558317885119,0.315926892950392,0.66445183,0.377604166,0.101910828,94.1979791822956,4.88100669455778,3.67289200131986,3.75082057117876,4.10301898271154,2.62898230552673,0.54345165,0,0.0,0.0,0.10322317,0.14769482,0,0.15789474,0.0,0.04773562,0.0,0.0,94.0374612894144,,,,92.4806308670949,84.8723778487569,,81.4413456879845,,87.7846137152778,,,-3.20741908901089,,,,-8.38236088809289,1.91212792159444,,2.65431516977552,,-7.62855464576656,,,9.91229852899775,,,,4.71000387923048,0.344537071101573,,-5.95960008882429,,3.9808665218516306,,,2334.35810810811,,,,1999.47826086957,1786.45580110497,,2368.58656330749,,1641.64102564103,,,2.76,25.6%,9.3%,16.3%,1.34,121,90,101,3.99,,0,0,0,0.0,0
2018,Jose Quintana,CHC,13,11,0,32,32,174.1,8.15678800088472,3.51051635481114,1.29063101279821,0.282474226804124,0.76767677,0.432323232,0.147058823,91.6812006353022,4.02676875993043,4.38040339812696,4.43385417506939,4.18017099374946,1.57040584087372,0.49654219,0,0.0,0.0,0.18637621,0,0.24896266,0,0.0,0.06811895,0.0,0.0,91.5283447945682,,,,91.4961009972171,,76.1365288628472,,,86.2604100571066,,,3.54996756125958,,,,7.80255410047542,,-3.6526601155599,,,6.35128365918465,,,9.28795672658426,,,,7.8057773002667,,-5.35726114908854,,,4.14609895502855,,,2019.09888579387,,,,1979.65120593692,,2175.61388888889,,,1256.07614213198,,,2.32,21.4%,9.2%,12.2%,1.32,101,110,103,4.39,,0,0,0,0.0,0
2018,Drew Pomeranz,BOS,1,5,0,11,11,51.1,7.71428475884218,5.61038891552158,1.75324653610049,0.335526315789474,0.71604938,0.385093167,0.15625,88.8889538770054,6.31168752996178,5.95046892528415,5.96562603353594,5.492315045656049,-0.369625329971314,0.37802419,0.0766129,0.0,0.0,0.13407258,0,0,0.38407258,0.0,0.02721774,0.0,0.0,88.9693333333333,85.0671065481086,,,88.1586436795113,,,77.4330708661417,,82.1444408275463,,,3.7901917317708302,0.717640224256014,,,8.34721753113252,,,-3.16806102362205,,8.42227568449797,,,10.1232884114583,6.82558240388569,,,8.25535365513393,,,-8.97164828883694,,7.41944659197772,,,2286.01066666667,2272.68421052632,,,2234.3984962406,,,2181.33333333333,,1828.92592592593,,,1.38,18.3%,13.3%,5.0%,1.81,142,142,129,5.4,,0,0,0,0.0,0
2018,Bryan Mitchell,SDP,2,4,0,11,11,56.2,4.92352930128368,5.39999987882727,1.27058820678289,0.288888888888889,0.7875895,0.508108108,0.166666666,94.2053313078704,4.60588224958796,5.800296915331449,5.75454916462354,5.31827019870223,-0.218583181500435,0.61520999,0.138479,0.0,0.0,0.00340522,0,0.17820658,0,0.0,0.06469921,0.0,0.0,94.0950184501845,90.094262295082,,,95.2666625976563,,79.8847158638535,,,87.7017543859649,,,-7.7831616841559,-1.29213351890689,,,-10.6127293904622,,5.33133614898487,,,-9.37093098958333,,,8.32781239189345,5.60837592453253,,,4.9226172765096,,-5.6106400216461,,,6.09100341796875,,,2237.23616236162,2473.6393442623,,,2162.66666666667,,2704.98089171975,,,2040.77192982456,,,0.91,12.2%,13.4%,-1.2%,1.66,118,143,131,5.86,,0,0,0,0.0,0
2018,Robbie Ray,ARI,6,2,0,24,24,123.2,12.0080887227614,5.0943406702624,1.38274961049979,0.292134831460674,0.80467675,0.392226148,0.174311926,93.7155640739236,3.9299199456309903,4.03784036075481,4.30867979034223,3.7671113153191698,0.847775220870972,0.53923718,0,0.0,0.0,0.0004384,0.25515125,0,0.20517317,0.0,0,0.0,0.0,93.6143927845529,,,,93.8000030517578,84.4778377362543,,82.5747863247863,,,,,5.74047137004573,,,,9.29755115509033,0.324665974095925,,-0.137688970973349,,,,,10.0367584476626,,,,7.40817832946777,2.96319244489637,,-2.45496831388555,,,,,2272.09918699187,,,,2241.0,2077.22852233677,,2007.96153846154,,,,,2.36,31.4%,13.3%,18.1%,1.35,96,108,93,3.89,,0,0,0,0.0,0
2018,Aaron Sanchez,TOR,4,6,0,20,20,105.0,7.37142857142857,4.97142857142857,0.942857142857143,0.304487179487179,0.70051414,0.490683229,0.107843137,94.0405334728034,4.88571428571429,5.32571126212131,4.74138395672753,4.98390529013815,0.609495580196381,0.30842164,0,0.0,0.0,0.32515337,0,0.11991076,0,0.0,0.24651422,0.0,0.0,93.7347211234177,,,,93.6941667560034,,79.0413971656977,,,88.3558841204751,,,-8.29828686567586,,,,-10.5053895194575,,7.833208802688951,,,-11.1350738387302,,,8.70437528254973,,,,6.26926868366745,,-7.494323446584301,,,3.39890368707579,,,2321.38155515371,,,,2247.97427101201,,2916.26976744186,,,1930.11990950226,,,1.48,18.1%,12.2%,5.9%,1.56,114,111,118,5.1,,0,0,0,0.0,0
2018,Jose Urena,MIA,9,12,0,31,31,174.0,6.72413793103448,2.63793103448276,0.982758620689655,0.272,0.73145246,0.49609375,0.115151515,95.6941583806818,3.98275862068966,4.07389593561949,4.17192582864871,4.31857232973836,1.65335559844971,0.02129964,0,0.0,0.0,0.55559567,0.21588448,0.01768953,0,0.0,0.18953069,0.0,0.0,95.6457643670551,,,,95.8170890188434,86.3568535744147,84.7836714764031,,,89.9194270833333,,,-6.76882934570313,,,,-9.30142467714425,-0.576215712123093,2.39353989581673,,,-9.08750744047619,,,9.30322265625,,,,6.65810223257797,4.83017202524039,1.07667681635643,,,6.71596586681548,,,2148.42372881356,,,,2123.76023391813,2234.16722408027,2138.36734693878,,,1809.77714285714,,,2.55,18.3%,7.2%,11.1%,1.18,105,106,106,4.39,,0,0,0,0.0,0
2018,Jameson Taillon,PIT,14,10,0,32,32,191.0,8.43455429999432,2.16753909385329,0.942408301675343,0.297752808988764,0.79802956,0.462246777,0.116959064,95.3050278315586,3.20418822569617,3.502321720053,3.46409647298165,3.58151102788588,3.88117837905884,0.3545979,0,0.0,0.0,0.21852732,0.18425517,0.19714964,0,0.0,0.04546997,0.0,0.0,95.1737813995215,,,,95.1767092876553,89.7742144337017,82.2304620266781,,,87.8664149953358,,,-2.85228721217105,,,,-8.10257545613354,1.98061532429788,5.34156197894256,,,-5.68979656162547,,,9.02455797697368,,,,6.50429065775427,3.75232518092484,-7.07473476495267,,,5.56541465645406,,,2350.24210526316,,,,2223.34627329193,2340.03130755064,2649.32185886403,,,1709.35820895522,,,3.89,22.8%,5.9%,16.9%,1.18,81,85,88,3.76,,0,0,0,0.0,0
2018,Carlos Martinez,STL,6,6,0,18,18,100.1,8.79069812005119,4.3953490600256,0.448505006125061,0.297872340425532,0.73239437,0.496428571,0.056818181,95.0150946812914,3.40863804655046,3.67921936723842,3.6488036935557697,4.44955584678456,1.77461802959442,0.18408551,0.16508314,0.0,0.0,0.25534442,0.22090261,0.03147268,0,0.0,0.14311164,0.0,0.0,94.9490297379032,90.3694286758094,,,92.3981377180233,83.3034956737231,78.7188697670991,,,86.6008331172199,,,-3.75808577998992,-0.0482397353906426,,,-9.01799713844477,6.31711701423891,5.77563418982164,,,-8.48204806632521,,,7.48273532006048,3.92874694385117,,,3.16853850608648,1.28046146515877,0.842788048510282,,,-0.269825662320086,,,2202.13225806452,2303.53597122302,,,2041.44651162791,1739.20161290323,1883.45283018868,,,1890.94605809129,,,2.0,22.0%,11.0%,11.0%,1.38,88,91,110,4.47,,0,0,0,0.0,0
2018,Nick Kingham,PIT,5,7,0,15,15,71.0,8.23943750509746,3.04225384803598,2.15492980902549,0.280952380952381,0.70197044,0.397321428,0.197674418,92.2978895066462,5.32394423406297,4.95311637268777,5.66747409869369,4.55534578817749,-0.266810178756714,0.39456343,0.08484349,0.0,0.0,0.16474465,0.11779242,0,0.0815486,0.0,0.15650741,0.0,0.0,92.3164959551148,88.2165029581311,,,92.030498046875,83.6783216783217,,79.5070726799243,,84.5289473684211,,,-3.34146506801279,0.329560177997478,,,-8.43694458007813,0.478689660559167,,3.17120268850616,,-9.72396240234375,,,9.07169681302192,4.33385163834952,,,6.21467346191406,0.870583274147727,,-5.17507533834438,,4.40859631990132,,,2291.70772442589,2256.68932038835,,,2113.685,2279.2027972028,,2274.79797979798,,2034.56315789474,,,2.71,20.2%,7.5%,12.8%,1.41,134,140,112,4.38,,0,0,0,0.0,0
2018,Matt Harvey,TOT,7,9,0,28,28,149.0,7.73154362416107,1.93288590604027,1.51006711409396,0.300225733634312,0.72049689,0.429824561,0.147928994,94.2182785560345,4.71140939597315,4.08247858898753,4.38861949523823,4.08071984142665,1.86737944930792,0.27699918,0,0.0,0.0,0.31121187,0.24031327,0.05647156,0,0.0,0.11500412,0.0,0.0,93.8552057175409,,,,94.2384093025662,88.5408213175386,82.8744524656421,,,87.0939057599686,,,-6.33335949125744,,,,-7.89655284755277,0.381502468835428,0.421655366020481,,,-8.50531476201977,,,9.00212587629046,,,,7.32975540666391,3.75342875197658,-2.87222613035327,,,6.07370957678791,,,2162.74851190476,,,,2150.10993377483,2388.32590051458,2457.97810218978,,,1798.54121863799,,,4.0,20.2%,5.0%,15.1%,1.28,116,106,100,4.07,,0,0,0,0.0,0
2018,Noah Syndergaard,NYM,13,4,0,25,25,154.1,9.03887718773719,2.27429813110807,0.524838030255708,0.320276497695853,0.7662624,0.489655172,0.077586206,97.6763135646293,3.03239750814409,2.95871575176052,2.80406007374967,3.28734746364106,4.16550445556641,0.21244813,0,0.0,0.0,0.32282158,0.20871369,0.09792531,0,0.0,0.15809129,0.0,0.0,97.568359375,,,,97.2982005141388,91.9544762673956,83.0661000397246,,,90.2698183234908,,,-4.24377250671387,,,,-8.15118141468509,1.06218220462382,4.56210585771981,,,-8.77101147268701,,,8.97115230560303,,,,7.23431412174647,4.33022422107977,-0.10534166077436,,,5.52631272043143,,,2169.51953125,,,,2152.26349614396,2090.27236580517,2147.37711864407,,,1629.74803149606,,,3.97,24.1%,6.1%,18.0%,1.21,80,70,81,3.55,,0,0,0,0.0,0
2018,James Paxton,SEA,11,6,0,28,28,160.1,11.6756749348995,2.35758820800856,1.29106020914755,0.299191374663073,0.75966851,0.395886889,0.14375,95.5423199894884,3.7609145222993696,3.4268896208616,3.23527564587066,3.0185921816496,3.70512175559998,0.63559322,0.144453,0.0,0.0,0,0,0,0.21571649,0.0,0.00423729,0.0,0.0,95.3592708333333,88.9936041666667,,,,,,81.1382114955357,,86.4818170720881,,,7.50933238636364,0.882204915364583,,,,,,-1.4380379813058,,7.64771894975142,,,9.31004734848485,3.4726064453125,,,,,,-4.06472821916853,,6.79357147216797,,,2280.22606060606,2107.33866666667,,,,,,1945.76607142857,,2022.0,,,4.95,32.2%,6.5%,25.7%,1.1,91,78,72,2.96,,0,0,0,0.0,0
2018,Kyle Hendricks,CHC,14,11,0,33,33,199.0,7.28140647685706,1.98994959615969,0.994974798079846,0.28125,0.75169738,0.469982847,0.119565217,87.3008397705993,3.43718566609402,3.76657902200942,3.77852198064293,3.86845754185674,3.39729642868042,0.17399869,0,0.0,0.0,0.4441891,0,0.07583716,0,0.0,0.30597505,0.0,0.0,87.2898142688679,,,,86.6412428399852,,71.8411289231602,,,78.634765625,,,-2.85949683999116,,,,-7.54518748845159,,7.568115234375,,,-6.84248476478675,,,9.55946897110849,,,,5.95543684751478,,-6.70653557054924,,,6.75033896777763,,,2074.20943396226,,,,1945.35181079084,,2794.92207792208,,,2089.76716738197,,,3.66,19.8%,5.4%,14.4%,1.15,86,94,95,4.03,,0,0,0,0.0,0
2018,Nick Tropeano,LAA,5,6,0,14,14,76.0,7.57894812924718,3.6710530001041,1.89473703231179,0.25615763546798,0.76335878,0.369863013,0.17977528,90.525367022281,4.73684258077949,5.1251720238804,5.51569497010717,4.71298099126967,-0.0389538668096066,0.27735369,0,0.14503817,0.0,0.19677693,0.24257846,0,0,0.0,0.13825276,0.0,0.0,90.5623865156728,,82.3888888888889,,89.9418103448276,79.6912560096154,,,,82.3104270513804,,,-8.10272571435398,,-6.19266764322917,,-10.3617480047818,0.091110209485034,,,,-9.48301200632669,,,9.19114120436736,,0.901009899830958,,6.57145164752829,0.841134504838423,,,,6.91761676811733,,,2274.10091743119,,1028.85380116959,,2212.10775862069,2182.04895104895,,,,1968.69938650307,,,2.06,20.3%,9.8%,10.4%,1.3,112,129,111,4.69,,0,0,0,0.0,0
2018,Trevor Bauer,CLE,12,6,0,27,27,171.1,11.5038903675664,2.9941632463529,0.472762617845194,0.300733496332518,0.79288026,0.441463414,0.062937062,94.6227420520231,2.25875472970482,2.82789975265706,2.44253278571393,3.13814145471133,5.70341014862061,0.37142857,0.10357143,0.0,0.0,0.05142857,0.13678571,0,0.26785714,0.0,0.06892857,0.0,0.0,94.5366361177885,86.8196524784483,,,94.4659695095486,82.0668397111619,,79.1495989583333,,87.0,,,-5.15681340144231,2.37807196255388,,,-9.39408365885417,6.73463380181136,,4.1552685546875,,-9.44832314604922,,,9.44884690504808,0.724379703916352,,,6.40924411349826,-0.779281337329675,,-10.3258678385417,,3.9652128071365,,,2321.49519230769,2300.26896551724,,,2316.26388888889,2629.83550913838,,2601.35466666667,,1851.53886010363,,,3.84,31.2%,8.1%,23.0%,1.1,51,58,74,3.21,AL,6,13,0,0.06,0
2018,Sonny Gray,NYY,9,9,0,23,23,113.0,8.60176991150443,3.98230088495575,1.0353982300885,0.323170731707317,0.68441065,0.486567164,0.134020618,93.4423997471098,5.25663716814159,4.54492250448775,4.25777670851851,4.17995958035499,1.3671168088913,0.28016572,0.00569653,0.0,0.0,0.28896945,0.16623511,0.22164682,0.007768,0.0,0.02951838,0.0,0.0,93.2391838031423,89.2181840376421,,,93.1283182123656,84.8336436429128,81.9880804614486,77.6200032552083,,88.5070158305921,,,-0.924901881191515,1.03125624223189,,,-7.41657916106631,6.46179769640771,8.77473521009784,9.08236185709635,,-8.48278487356085,,,8.16222760946165,4.29090534556996,,,5.81036705099126,-1.8678050769081,-6.59362165504527,-6.79648081461589,,5.69067115114446,,,2438.80036968577,2418.09090909091,,,2335.15591397849,2588.96573208723,2850.3761682243,2716.46666666667,,2014.22807017544,,,2.16,21.3%,9.9%,11.5%,1.5,123,98,99,4.37,,0,0,0,0.0,0
2018,Sam Gaviglio,TOR,2,10,0,24,24,119.1,7.46648076516608,2.79050291223379,1.58379895018674,0.316216216216216,0.68640646,0.493472584,0.173553719,88.1258428664435,5.43016782921169,4.74862884940276,4.79450985771385,4.18148268247102,0.570220172405243,0,0,0.0,0.0,0.54638124,0.2833843,0.05606524,0,0.0,0.11416922,0.0,0.0,,,,,87.9301320545709,82.9334532374101,77.8327237215909,,,82.7946428571429,,,,,,,-8.12871312383396,0.852786770827479,3.74795587713068,,,-7.72747584751674,,,,,,,4.98256899705574,2.17339077956385,-2.30647499778054,,,3.2392406463623,,,,,,,2035.6697761194,2098.10431654676,2116.11818181818,,,1460.01339285714,,,2.68,18.7%,7.0%,11.7%,1.47,126,112,99,4.31,,0,0,0,0.0,0
2018,Mike Clevinger,CLE,13,8,0,32,32,200.0,9.31499928932195,3.01499976997377,0.944999927902227,0.279843444227006,0.79766537,0.404580152,0.101941747,93.7964678633469,3.01499976997377,3.33956916798016,3.52043154830933,3.8565950737244306,4.17940092086792,0.52912324,0,0.0,0.0,0,0.21122011,0.11833231,0,0.0,0.14132434,0.0,0.0,93.6051564310545,,,,,79.4616858671988,75.440414507772,,,87.5709310601952,,,-4.9835913736602,,,,,8.79815275195029,6.21619348081282,,,-8.44513349884761,,,9.35479488792729,,,,,0.99376387243174,-6.23861393903821,,,4.79387117001085,,,2298.03476245655,,,,,2369.08272859216,2194.95336787565,,,1483.80477223427,,,3.09,25.6%,8.3%,17.3%,1.15,69,83,91,3.86,,0,0,0,0.0,0
2018,Tyler Anderson,COL,7,9,0,32,32,176.0,8.38636436344185,3.01704571611627,1.53409104209302,0.280665280665281,0.71891892,0.367063492,0.151515151,91.9614385727191,4.55113675820929,3.65936561499286,4.56952260703096,4.21168047048142,1.818235039711,0.39662447,0.28727145,0.0,0.0,0.04922644,0,0.03762307,0,0.0,0.22925457,0.0,0.0,91.8601091533688,87.6221503977968,,,91.1492885044643,,73.6925242771612,,,81.2119619919479,,,4.80689212447363,-0.485286530549552,,,8.59001900809152,,-1.75471867356345,,,6.67325596721626,,,9.66307468279034,5.54031756808446,,,7.14735630580357,,-5.67154814818195,,,6.66594148413535,,,2250.51595744681,2460.98041615667,,,2196.6,,2335.61682242991,,,1901.80674846626,,,2.78,22.3%,8.0%,14.2%,1.27,99,107,104,4.22,,0,0,0,0.0,0
2018,Dylan Bundy,BAL,8,16,0,31,31,171.2,9.64660251338048,2.83106812892688,2.14951469048152,0.316129032258065,0.69254984,0.34,0.178260869,91.7136109571323,5.45242750756288,4.45368118045608,5.17014043272941,4.27812954045747,0.984314858913422,0.47813822,0,0.0,0.0,0.08004231,0.2538787,0.08638928,0,0.0,0.10155148,0.0,0.0,91.5786896202065,,,,91.5352422907489,81.3897243923611,74.5204081632653,,,83.7069430881076,,,-4.33222425792773,,,,-7.49910248743805,1.78299051920573,4.62627052774235,,,-7.19662390814887,,,11.125483960177,,,,9.10393077161344,-0.381193330552843,-7.19451032366071,,,6.83797624376085,,,2416.74778761062,,,,2272.8281938326,2399.55972222222,2219.89387755102,,,1739.89236111111,,,3.41,24.5%,7.2%,17.3%,1.41,128,117,101,3.94,,0,0,0,0.0,0
2018,Joe Musgrove,PIT,6,9,0,19,19,115.1,7.80346855222971,1.79479776701283,0.936416226267566,0.294460641399417,0.6918239,0.455331412,0.101694915,93.5419034090909,4.05780364715945,3.34814548178823,3.58528708584099,3.92248867508762,2.23400473594666,0.32022127,0.15427167,0.0,0.0,0.17762754,0.18684696,0.02151199,0,0.0,0.13952059,0.0,0.0,93.5042211492323,89.3804780876494,,,92.0262962262111,83.9934210526316,82.3228585379464,,,85.420704845815,,,-2.96099771510617,1.32047432827285,,,-6.18193080598508,2.9683185376619,2.77923453194754,,,-5.8976717373348,,,7.74661014725288,4.36485162864168,,,3.85187971385705,-0.587361988268401,-5.1906742640904,,,3.22897029658246,,,2350.14587332054,2459.43824701195,,,2215.86505190311,2351.56578947368,2473.8,,,1974.40528634361,,,4.35,20.6%,4.7%,15.8%,1.18,102,88,96,3.93,,0,0,0,0.0,0
