Season,Name,Team,IP,FA-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z
2024,Yariel Rodríguez,TOR,86.2,6.852594639227640,,3.3964627583821600,,5.557105170355900,1.2382920463130200,-6.774167589321260,,,,,
2023,Zack Greinke,KCR,131,9.303228111906420,2.8864207676478800,,,5.856374758099200,1.5668148087866500,-6.256250945615100,-5.547698497772220,,2.9499242284276500,,
2023,Clayton Kershaw,LAD,131.2,10.660345556901700,,7.27296142578125,,10.230508804321300,4.264494565024180,-8.950726920114440,,,8.931521170479910,,
2023,Adam Wainwright,STL,101,8.628152448578740,4.549927664275220,,,6.6557882652350700,-1.2511250495910600,-7.961532201522440,-9.425779342651370,,5.285963765690840,,
2023,Lance Lynn,- - -,183.2,7.73799163047157,3.409098866221670,,,4.160210554462330,-1.374042739868160,-0.3321288019164000,,,3.714937857373270,,
2023,Max Scherzer,- - -,152.2,9.166002797996940,4.299004793167110,,,,1.076036831031100,-5.592483670594260,,,1.7415165090423500,,
2023,Charlie Morton,ATL,163.1,6.323177769020230,4.102636127219850,,,3.186947521150420,,-4.39776352873066,,,0.31406444392792200,,
2023,Rich Hill,- - -,135.2,9.959734041008360,3.587429609455050,,,3.0971170400644300,-0.41687380898859100,-7.750898182037750,-7.425339397631190,,3.4243190041903800,,
2023,Alex Cobb,SFG,151.1,7.214494977678570,,1.482923105006120,,4.158679604890480,-1.6842073202133200,,-7.2407292872299400,,,,
2023,Carlos Carrasco,NYM,90,7.04449462890625,4.771897633870440,,,3.416188686708860,0.6955519375735770,-3.306529998779300,,,0.8235106136924340,,
2023,Julio Teheran,MIL,62.2,6.492833609532830,6.201594841876150,,,0.9912290251656870,,-0.04853816827138270,,,1.8247836158389100,,
2023,Chase Anderson,COL,81.1,7.638970834237560,3.8901244435230400,,,7.6489439105043300,-0.6724227379108300,-8.499896709735580,,,6.573617669600480,,
2023,Martín Pérez,TEX,108.1,8.785309224189080,7.211084759424600,,,6.023253966514730,3.5511410361842100,-2.211322784423830,,,5.120329150594930,,
2023,Jordan Lyles,KCR,177.2,9.448970356054010,3.9204132789789200,,,6.8762154101033200,0.8205638418952340,-8.719367609797300,,,3.982245330313520,,
2023,Justin Verlander,- - -,162.1,11.282915856614800,,,,,2.774541319411510,-7.22821044921875,,,5.762845126065340,,
2023,Wade Miley,MIL,120.1,9.727127702268840,4.795056167068760,,,6.92183099791061,1.3851899686067,-5.451028963414630,,,4.645258895210600,,
2023,Nathan Eovaldi,TEX,144,8.003088334837540,5.933421671238870,1.2096040252735000,,,0.8458548651801220,-4.969331963117730,,,,,
2023,Patrick Corbin,WSN,180,8.144906127186870,,,,6.4074530640650700,0.481799840927124,,,,5.44454939735127,,
2023,Miles Mikolas,STL,201.1,9.001167884239780,,,,6.86532475096401,2.167391118315080,-8.391240558353080,-7.185615539550780,,5.220813839934590,,
2023,Kyle Gibson,BAL,192,9.740885216715300,6.420745365203370,,,5.104048183642950,1.0594788687569800,-3.905025005340580,,,2.8388072148513100,,
2023,Zack Wheeler,PHI,192,8.813294793567520,3.5048313435602900,,,4.913436674735920,1.3062429502028800,-5.6943494632964000,,,6.470103924091050,,
2023,Chris Sale,BOS,102.2,6.258480923847090,,,,1.9407941378079900,-2.6440532872931600,,,,2.0711885504766300,,
2023,Merrill Kelly,ARI,177.2,8.52105234467785,7.167179506441080,,,3.911955537851790,2.136440700954860,-5.812550334187300,,,0.8875816251024790,,
2023,Jose Quintana,NYM,75.2,9.034720401635910,,,,7.925574007202460,,-3.6572760186394700,,,4.175712551236690,,
2023,Jameson Taillon,CHC,150.1,9.825430836397060,6.640533335479620,,,8.392950959907950,1.276978267598850,-5.478860448955530,,,5.944933769030450,,
2023,Drew Smyly,CHC,113.2,,5.399000651041670,,,9.645586449555240,,,-0.8123079949546040,,,,
2023,Noah Syndergaard,- - -,88.2,9.347891295189950,5.699710307148220,4.030178070068360,,6.789022253384710,1.9380993090177800,0.18720781923544500,,,4.980990483210640,,
2023,James Paxton,BOS,96,8.735117881400210,1.8151268087407600,,,6.08270957253196,,,-3.56714609256269,,3.9989458050644200,,
2023,Taijuan Walker,PHI,172.2,9.801364638240460,6.296765625,1.8533098419254200,,6.95501006155303,4.336073404947920,-6.280455412688080,,,,,
2023,Kyle Hendricks,CHC,137,8.476974487304690,,,,3.9737621804942300,,-5.74179578807256,,,5.0440692131632100,,
2023,Chris Bassitt,TOR,200,7.55958034567637,4.53215347258316,2.5352369455190800,,5.127154531123380,-1.1623858870746900,-8.448894675007930,,,4.819390422541920,,
2023,Colin Rea,MIL,113.2,8.487062548027660,3.3870602898848700,3.634923061477800,,5.718034984023220,0.4240520276521380,-6.255288776598480,,,,,
2023,Seth Lugo,SDP,146.1,9.799077748307460,,,,5.960059214446500,1.8990505204001300,-8.917530935402680,,,3.4023476736886200,,
2023,Adrian Houser,MIL,106.1,9.05395792358683,,,,4.271038279813880,1.5876196167397700,-6.645084354795260,,,2.8588887090268300,,
2023,Sonny Gray,MIN,184,7.205181661076570,0.5876345750762200,,,5.610842599287530,-3.320912925429820,-8.352806430034360,-9.350652058919270,,3.421611380069810,,
2023,Mike Clevinger,CHW,131.1,10.18350514861670,0.9425164156181870,,,8.5097119140625,-1.5243711555360300,-9.348234234434190,,,5.412032230192840,,
2023,Tyler Anderson,LAA,132,10.980350654069800,6.634771414896250,,,3.984727826034810,1.724994114467080,-4.898554801940920,,,6.930107106854840,,
2023,Joe Musgrove,SDP,97.1,7.48060016078496,4.80014540273932,,,4.107154119582400,-2.61574462890625,-7.915439585092910,,,2.815105611627750,,
2023,Anthony DeSclafani,SFG,95.1,8.992440359933040,,,,6.049087747713420,3.8626050251286200,,-2.820701904296880,,2.1252836701053900,,
2023,Yu Darvish,SDP,136.1,10.074242568597600,5.554083313604800,2.878926059655980,,5.986124773002420,-0.32552326259328400,-9.360083443777900,-7.065764342846510,,4.955796241760250,,
2023,Gerrit Cole,NYY,209,10.234424417768800,6.457034434442940,,,,1.3973982044404300,,-7.651216757417930,,6.122109605519050,,
2023,Eduardo Rodriguez,DET,152.2,8.522288496166360,5.961631908751370,,,6.594921875,1.0470725611636500,,,,3.5577354431152300,,
2023,Zach Davies,ARI,82.1,8.266813199195640,6.365025627542530,,,5.449501491914780,0.4218491554260250,-5.38303043531335,,,4.156045014003540,,
2023,Steven Matz,STL,89,,,,,6.659836529092430,3.329883066813150,-3.25381854401917,,,0.4625154468120560,,
2023,Marcus Stroman,CHC,133.2,8.668285716663710,2.460740220490230,1.206783089095250,,1.743385322547980,-2.193178072842690,0.4175712151256030,,,,,
2023,Blake Snell,SDP,180,11.303148827871500,,,,,4.832946190467250,-5.29635985159988,,,6.834786611060570,,
2023,Max Fried,ATL,77.2,7.646466049674640,1.3641822121360100,,,6.451040607609160,0.14728643598347700,-9.407540457589290,,,2.8845488757622000,,
2023,Zach Eflin,TBR,177.2,8.143272159984280,5.102042061941960,,,3.780849822960970,0.4444024415142770,-4.028787379763440,,,3.0739294154043400,,
2023,Chris Flexen,- - -,77.2,9.448751752804490,3.4388444511054100,,,8.549483268491680,-2.2027660169099500,-7.281237638913670,,,4.943078553148090,,
2023,Michael Wacha,SDP,134.1,11.070770215913500,6.610076462013130,,,9.03003757282839,,-6.866886061065050,,,5.915099619574090,,
2023,Kevin Gausman,TOR,185,10.028759484104700,,3.0726184569482800,,,2.980477416623400,,,,,,
2023,José Berríos,TOR,189.2,9.189457200803420,,,,7.107338999155410,,-2.7273692865481300,,,2.693135691830690,,
2023,Ty Blach,COL,64.2,,2.625413147329590,,,4.747787024456520,,-2.0956259062795900,,,-0.6620371731844820,,
2023,Tyler Glasnow,TBR,120,9.95966045673077,,,,9.72649165562221,1.2650699412877000,-7.069935411509900,,,6.66131820678711,,
2023,Hyun Jin Ryu,TOR,52,7.215392834333410,4.994490508061310,,,6.000173448007320,,-8.322896608164610,,,3.5958436027405800,,
2023,Paul Blackburn,OAK,102.2,9.405404897836540,4.150274193805200,,,6.040655408586770,-3.6716811236213200,-9.10761011426694,,,4.183340128185680,,
2023,Julio Urías,LAD,117.1,9.797226117009300,3.4129067582693700,,,,,-1.0320845870284300,,,3.740210802801720,,
2023,Michael Lorenzen,- - -,148.2,9.379803161621090,4.571275901794430,,,6.806744407625230,0.11405183021784200,-6.952139112684460,,,5.634929138937110,,
2023,Jon Gray,TEX,157.1,7.569301748181710,,,,,2.12535417042399,-5.089978604703340,,,4.174291816546760,,
2023,Ben Lively,CIN,65.2,8.138048507294670,5.572243019386570,,,5.955559624565970,2.3000582770822400,-3.5475445258908200,,,4.023865060707960,,
2023,Andrew Heaney,TEX,136.2,7.81375537817029,,,,,0.04124106183060240,-2.7592642307281500,,,3.369236046159770,,
2023,Matthew Boyd,DET,71,8.477229315803970,,,,4.299158980206750,-1.0436561264677700,-5.93042062342852,,,2.944162586508280,,
2023,Nick Pivetta,BOS,87,11.817510017384700,3.330778017148870,4.481905503706500,,,2.8199167251586900,-9.515826848548230,,,,,
2023,Marco Gonzales,SEA,50,8.465001578282830,5.510306774730410,,,7.869431495666500,,-5.779987568757970,,,3.2257705377072700,,
2023,Lucas Giolito,- - -,184.1,10.650617431275700,,,,,0.7401452313252740,-8.25012175890864,,,6.567259659523970,,
2023,Luis Castillo,SEA,197,7.723369284741740,,,,2.860981266673020,0.15427357848261400,,,,0.8559747314453130,,
2023,Zack Littell,TBR,71.1,9.986944992771350,,1.6624703591699800,,7.726869553786060,3.4250206580528800,,,,,,
2023,Luis Severino,NYY,87.1,9.42320570054945,3.0661053386838200,,,8.134064398871530,-0.8060088173928110,,,,5.204867314153160,,
2023,Carlos Rodón,NYY,64.1,10.35406556878670,,,,,-0.15388746582404600,-6.566572633508130,,,3.473169962565100,,
2023,Aaron Nola,PHI,193.2,8.643070698832420,3.698543117357340,,,5.2725198679956900,,,-6.364607655770220,,2.7636703099959900,,
2023,Brandon Woodruff,MIL,67,10.55297281140480,,,,7.827773714690230,2.5033284196950000,-3.496839942001720,,,5.300344178734760,,
2023,Kyle Freeland,COL,155.2,8.12796652854026,,,,4.027241368447580,2.717102693256580,,-2.9013879164209900,,4.715835675090350,,
2023,Jordan Montgomery,- - -,188.2,9.362254678049390,4.5755228996276900,,,6.5573306217945500,,-3.2549013966202200,,,7.737168567241220,,
2023,Austin Gomber,COL,139,10.109224759615400,,,,10.98680908203130,3.0321106800835300,,-6.093695371849100,,6.223220903445510,,
2023,Luke Weaver,- - -,114,9.3333044855435,7.557013397216800,,,,3.0388080707589100,,-3.523868557051120,,5.0482907976423000,,
2023,Touki Toussaint,- - -,74.1,7.771186156842690,,2.177632453358770,,4.472584929647330,1.3047636908453900,-7.472840678935150,,,,,
2023,Trevor Williams,WSN,144.1,6.295550774348500,,,,1.7378471334567200,1.9282929430509900,-1.4665712144639800,,,1.8227052965953600,,
2023,Pablo López,MIN,194,8.236006037272290,,,,4.931583023071290,-0.02342272395319980,-5.632425242456900,,,3.559213668201410,,
2023,Domingo Germán,NYY,103.2,9.317145868764170,,,,4.770255856397680,,1.1648995264507200,,,5.618805573151280,,
2023,Ranger Suarez,PHI,125,7.495609969038020,3.031481454886640,,,3.753256930665790,0.3512548966841260,-5.820410410563150,,,3.0510362194430400,,
2023,Michael Kopech,CHW,126.2,9.987983098940390,,,,,0.1995406908552680,-3.9659146967622400,,,4.475453237469280,,
2023,Framber Valdez,HOU,198,9.171414057413740,3.9141217041015600,,,6.134934754302540,-1.5968060326483500,-7.919132760067110,,,3.123791688461800,,
2023,Justin Steele,CHC,173.1,6.346214130556380,,,,6.733491897583010,0.11213224975451600,-5.674220365636490,,,4.7523939950125600,,
2023,Jack Flaherty,- - -,141.1,7.709884874748460,3.578301912571100,,,5.011598476996790,0.8128776790211040,,-5.254872165393640,,3.392151766045150,,
2023,Mitch Keller,PIT,194.1,8.71815088190184,3.3678640537161000,,,5.504739766725350,-0.09824178699485790,-8.189889930817020,,,2.3877166401256200,,
2023,Cristian Javier,HOU,162,10.683909594233100,,,,,1.3609335157606300,,-5.978804205969180,,4.7124623531053000,,
2023,Nestor Cortes,NYY,63.1,11.35302997836110,4.626577402090100,,,7.529379272460940,0.5853946392352770,,,,2.7158523559570300,,
2023,Peter Lambert,COL,56,9.093187949640290,,,,,2.8587747864804000,-7.727020263671880,,,3.698692163927800,,
2023,Logan Webb,SFG,216,5.496426574185360,,,,0.47479530934537400,0.2871847847064220,,,,-2.441315527048720,,
2023,James Kaprielian,OAK,58.1,9.084307196016000,,,,5.354995388454860,2.337721276661710,-5.069442521280320,,,1.5242905965665500,,
2023,Kenta Maeda,MIN,101,8.667181356063740,,0.5000631011431640,,5.511276533018870,1.638900146484380,-8.058448666431870,,,,,
2023,Dylan Cease,CHW,177,11.048646406693900,,,,,1.5315150669642900,,-8.840844973169190,,8.929032142716220,,
2023,Freddy Peralta,MIL,165.2,8.767691710039570,,,,,1.6760857355613900,-3.2194841558283000,,,2.8083437264683700,,
2023,Sandy Alcantara,MIA,184.2,7.987482627644650,,,,4.6536064823971500,2.7022295207002700,-1.413736089070640,,,2.5423892441616300,,
2023,Jesse Scholtens,CHW,53.2,9.553132255122350,,,,,1.0367139610877400,-7.258043715533090,,,4.702340262276790,,
2023,Dakota Hudson,STL,65,5.741229248046880,,,,4.42057079185705,1.3709292528105900,-1.8290325865453600,,,3.2396700541178400,,
2023,Cole Irvin,BAL,58,9.42243291290713,2.528779820033480,,,6.9744432438054700,,-2.7503442898602600,,,4.7627687359800400,,
2023,Zac Gallen,ARI,210,9.946640110374840,5.3402079127778900,,,11.263552579012800,1.2354383797481100,,-5.773038781207540,,2.734746869826160,,
2023,Cal Quantrill,CLE,99.2,9.773997587316180,4.182987546457830,2.898236083984380,,9.075827811840720,,-1.5676096543908800,,,4.958168338488980,,
2023,Dean Kremer,BAL,172.2,9.812243246944190,5.184302106584820,,,5.850960477941180,-0.5872295697530110,-5.982948507842430,,,3.092325279639620,,
2023,Corbin Burnes,MIL,193.2,,6.752862140973040,,,6.677217127913140,1.2397496908789800,-5.983669396602750,,,4.402359273392340,,
2023,Tony Gonsolin,LAD,103,9.353599606402210,,1.1560529860775000,,,3.95743801719264,-6.028522141901150,,,,,
2023,Dane Dunning,TEX,147,7.129644775390630,5.7449912153966900,,,4.5919856899497700,-0.5085111305930400,-8.516633533296130,-8.730375107020550,,2.9508379961993200,,
2023,Shane Bieber,CLE,128,9.971091902065140,4.181771049934650,,,,0.3977695125164370,,-5.287446434818100,,4.540464539458790,,
2023,Patrick Sandoval,LAA,144.2,9.884594617408720,,,,8.128599811422410,2.079061416381180,-7.52859910867982,,,6.167269241898150,,
2023,Aaron Civale,- - -,122.1,10.640184463993200,4.581850840863450,5.477227603687960,,7.645048408098120,1.4893396817720900,-8.889147228233200,,,,,
2023,Connor Seabold,COL,59,7.733397548098820,,,,,2.0120759186921300,-4.216963195800780,,,1.569162474738230,,
2023,Shohei Ohtani,LAA,132,8.359350869821950,2.7570048139139200,2.3943684895833300,,3.681520250108510,2.065522513511520,-7.983801590768910,,,,,
2023,Brandon Bielak,HOU,70.2,7.52299367420709,,,,4.455330699573860,-2.7075371878487700,-8.470172304095640,,,3.278731677973160,,
2023,Griffin Canning,LAA,120,9.09669921875,,,,8.123071670532230,-1.6196976885787400,-4.09079071969697,,,2.7947538857148100,,
2023,Alex Faedo,DET,58.2,9.462907354122060,,,,,0.010969575201527500,,,,3.977817419803500,,
2023,Tanner Houck,BOS,106,5.071462289446350,4.010182157475900,0.9458519521385730,,-0.372178163046039,-1.312735447461820,,,,,,
2023,Clarke Schmidt,NYY,158.1,,4.386924138144840,,,4.1600899725603900,2.5940344453019300,,-3.9097008520318600,,1.8436717987060500,,
2023,Jesús Luzardo,MIA,178.2,8.222619816431970,4.01876484264027,,,6.016591978467200,1.163662482799830,,,,4.256808247429110,,
2023,Joey Wentz,DET,80.1,9.155539287977770,3.5391678093628600,,,,,-6.6462041219075500,,,6.772793240017360,,
2023,Tyler Wells,BAL,108.2,11.207824066482400,7.311217227224580,,,,1.7532156866950000,-7.274147570972710,,,8.12387048192771,,
2023,Bailey Falter,- - -,63,10.51554010336290,,8.065418243408200,,9.893069750642120,4.016636462089340,-4.316040167828650,,,9.240780300564240,,
2023,Kyle Muller,OAK,60,7.667396788041080,,,,,2.5089349714593900,-5.246858178115470,,,3.450507027762280,,
2023,Garrett Whitlock,BOS,51.2,8.115606689453130,,,,7.417207770391340,-2.0553699840198900,,,,2.4716116213331000,,
2023,David Peterson,NYM,103,8.242024421691900,,,,4.31647224845467,0.5054490831163190,-4.441957785866480,,,4.09435313050176,,
2023,Matt Manning,DET,78,9.566527669849020,,,,,4.6482068496251700,-6.773100754310350,,,4.039671398344490,,
2023,Kutter Crawford,BOS,107.2,10.954598335597800,5.527303142431540,3.907432615294940,,,2.5551135446143000,,-7.163318775318290,,,,
2023,Yusei Kikuchi,TOR,167.2,9.343019881338440,,,,,2.057247970727170,-1.9817899419457900,,,4.326302023494950,,
2023,Cristopher Sánchez,PHI,98.1,,,,,3.182504395258940,-1.8469822702844200,,,,-0.6902524408911850,,
2023,J.P. France,HOU,133,8.980962350217870,2.8477611445901400,,,,-0.11258484335506700,-10.525682620431900,,,5.6916276885242,,
2023,Bailey Ober,MIN,144.1,9.371482353892290,,,,,1.2097508536908500,-5.324347908266130,,,3.2493398467455900,,
2023,Tylor Megill,NYM,126.1,8.742865995230920,,1.6215510368347200,,,-0.5732921434485390,-7.749436060587570,,,3.8844977281764600,,
2023,Joe Ryan,MIN,161.2,8.159395350384990,,1.3387657405576700,,,0.6626960861850790,,,,,,
2023,Shane McClanahan,TBR,115,10.527667564302100,,,,,2.622154536640350,-4.660339552993530,,,4.1494597739361700,,
2023,Jake Irvin,WSN,121,8.793154488357840,,,,4.8938515403054000,,-2.925300970310120,,,4.301719249378550,,
2023,Daniel Lynch IV,KCR,52.1,9.426227194725430,,,,6.955685138702390,3.806235610254550,,-0.2610682611880100,,5.268334852910680,,
2023,Luis Medina,OAK,82.1,9.783500555203050,,,,7.4036831637041300,0.3249333079268290,-6.590991810055600,,,3.603307528758610,,
2023,Edward Cabrera,MIA,91,9.512007905707700,,,,6.564322275658180,1.361538631815310,-3.986296252855740,,,5.0496063232421900,,
2023,Javier Assad,CHC,53.2,9.195073971803160,4.673263877246510,,,6.23680615234375,0.2298783389004790,-5.441155115763350,,,5.266238689422610,,
2023,Braxton Garrett,MIA,156.2,8.749075367964430,2.604269131747160,,,4.581308034988620,-1.3467557120284900,-4.330652096001390,,,1.410067650579640,,
2023,Cole Ragans,KCR,71.2,9.440849497126440,4.170133463541670,,,,0.5423831824100380,,-5.920322835880480,,6.454519352442780,,
2023,Hunter Greene,CIN,112,9.075049171985040,,,,,1.9066205550767300,,,,5.529740212180400,,
2023,MacKenzie Gore,WSN,136.1,10.235871862192600,,,,,3.5140987256175800,-3.6511130281452500,,,6.608318490041810,,
2023,Logan Gilbert,SEA,190.2,10.013581644777200,,2.604352032696760,,8.564722061157230,0.5916077152942980,,-6.927552515146680,,,,
2023,Tarik Skubal,DET,80.1,9.326043115903250,,,,6.780956371410470,3.3519156319754500,,-6.230504047439760,,3.1301466816603500,,
2023,Johan Oviedo,PIT,177.2,5.983265193942470,,,,5.5046988877674100,2.087595649614730,-0.4441677815205340,,,4.783137127635930,,
2023,Taj Bradley,TBR,102.2,11.146774137863000,3.2357782611932500,4.516007154815050,,11.105035781860400,,-9.334237497387120,,,,,
2023,Roansy Contreras,PIT,54.1,9.70006301640216,,,,,0.4003417425179910,-7.6145161330097900,,,6.377705601283480,,
2023,Michael Grove,LAD,52,9.702255795755290,4.122492609797300,,,8.309962553136490,0.28684237072322100,,-7.5081248097605500,,5.650165557861330,,
2023,JP Sears,OAK,172.1,8.297827097468690,,,,4.0140380859375,3.185094033518150,,,,1.6724850702945000,,
2023,Ryan Weathers,- - -,52,8.816027525084620,,,,6.4589408527721100,-0.30784683743038700,,,,5.754236335428350,,
2023,Brayan Bello,BOS,157,7.426790816695600,2.3163019816080700,,,1.6028290276271700,-2.558480208617630,,,,1.8455009094823300,,
2023,Grayson Rodriguez,BAL,122,9.282367007730110,5.3440994122706400,,,,2.4649622877311100,-7.313094554227940,,,1.687183420622680,,
2023,Josiah Gray,WSN,159,8.858849158653850,4.662482766544120,,,7.60154273152834,3.0241217324056200,-2.1104113877082200,,,5.050824313693580,,
2023,Kyle Bradish,BAL,168.2,7.426897203600090,,,,6.899922465230080,0.37611346620501900,-6.921764949740150,,,4.8636078856307100,,
2023,Reese Olson,DET,91.2,8.614517280339130,,,,5.903183318230800,-1.4308753282391700,-8.63569271689967,,,0.3529477618229440,,
2023,Brady Singer,KCR,159.2,5.286580276489260,,,,5.48000834957269,0.7196299600944250,,,,4.366976482112230,,
2023,Jhony Brito,NYY,52.2,8.576055501302080,,,,6.055121926700370,0.15805902935209700,,-1.6671076847956700,,4.792752372659070,,
2023,George Kirby,SEA,190.2,8.858158687893440,,0.42569183885005500,,6.168223714593600,-1.1808255422029600,,-7.258551703559030,,3.28118896484375,,1.7244428396225000
2023,Brandon Williamson,CIN,117,9.815345594618060,4.952207994296060,,,,1.8110283401411800,-8.167346985359500,,,2.96399461513029,,
2023,Hunter Brown,HOU,152.2,9.965185705924270,3.7410791790674600,4.511784591074070,,7.648458862304690,-1.4607911543412600,,-8.016178689641750,,,,
2023,Ryne Nelson,ARI,138.1,10.59196134868420,0.9407761291887780,,,,-0.29064452408144100,-6.400997006796240,,,5.042739719055370,,
2023,Tommy Henry,ARI,87.2,8.457906539351850,,,,,3.54437185704023,-5.098021539652120,,,1.2257401255632600,,
2023,Alek Manoah,TOR,87.1,9.398991549744900,,,,6.34854510651917,0.3553758730314660,,,,5.382874100296590,,
2023,Reid Detmers,LAA,148.2,9.185518178150040,,,,,1.8470666356833600,-8.600313273514850,,,4.893727836879430,,
2023,Jared Shuster,ATL,52.2,8.66684096128609,,,,,3.252962354203350,,,,5.936225316033290,,
2023,Bobby Miller,LAD,124.1,9.853074707892420,,,,8.290268918301200,0.892193621362162,-7.745416630697510,,,5.538400054737260,,
2023,Spencer Strider,ATL,186.2,10.804541042350800,,,,,1.0951118760436500,,,,7.480591362847220,,
2023,Graham Ashcraft,CIN,145.2,,4.21715058117378,,,4.583582356770830,0.1627399427000830,,,,4.553279399871830,,
2023,Logan Allen,CLE,125.1,9.128691264278300,3.917929351645170,,,,-0.3397803451075700,,,,1.330866204484440,,
2023,Luis Ortiz,PIT,73,7.81383020141196,4.717726707458500,,,4.126446119100300,-0.20042994016423800,,,,3.4508693365403200,,
2023,Ken Waldichuk,OAK,103,8.807389703642790,,,,,0.07955156107665050,-5.87848881312779,,,3.1636294211950700,,
2023,Louis Varland,MIN,56,9.445873584109900,3.446942859225800,,,,-0.14536171248464900,,,,4.065597394190800,,
2023,Eury Pérez,MIA,91.1,10.787225665799900,,,,,3.8301315468915200,0.7090171742662090,,,6.420640055338540,,
2023,Bryce Elder,ATL,174.2,8.782709091745750,,,,5.235670244660360,-0.5018775894438060,,,,2.3975841033153000,,
2023,Brandon Pfaadt,ARI,90,8.89288821165589,,,,4.407227775119000,3.4696490154174200,-4.449106373506430,,,1.9467643575465400,,
2023,Bryce Miller,SEA,131.1,10.66411112882650,,,,7.272639465332030,-0.2759536079738450,-8.725553724500870,,,4.854841705061430,,
2023,Emmet Sheehan,LAD,53.1,8.857602942387960,,,,,1.7762282107357700,,,,2.372618241743610,,
2023,Andrew Abbott,CIN,109.1,9.429165296052630,,,,,3.643646727735620,-1.6824676136911700,,,6.41266105405746,,
2023,Gavin Williams,CLE,82,9.346783455223270,,,,,0.8842533086639600,-9.236899517952130,,,5.4068439190204300,,
2023,Tanner Bibee,CLE,142,9.750980133112430,,,,,-0.17108656038903900,-6.452510674055230,,,7.86840061326101,,
2023,Bryan Woo,SEA,87.2,8.381312419458760,,,,3.8308257643123300,2.698051870384550,,,,2.096718986079380,,
2023,Kodai Senga,NYM,166.1,9.80061659702035,5.879047557754300,,1.6254731607581200,,-0.26502102981379000,-6.480320638020830,,,,,
2022,Zack Greinke,KCR,137,9.31512942259339,3.870319465395350,,,6.009589101753980,3.6997535342261900,-6.488177146746480,,,2.6113225763494300,,
2022,Clayton Kershaw,LAD,126.1,10.876137774923600,,,,11.467158317565900,4.205026874105440,-8.899344308035710,,,9.281749378551140,,
2022,Adam Wainwright,STL,191.2,8.781411649424060,3.702734810965400,,,7.262143123026690,-2.4677515029907200,-8.649022420247400,-8.916037819602270,,4.831661163814480,,
2022,Corey Kluber,TBR,164,7.990715874565970,4.742889076933110,,,4.926489183605620,,0.674629382488439,,,3.635336497473340,,
2022,Lance Lynn,CHW,121.2,7.6005985518702900,3.1158486944311700,,,3.9793476305509900,0.9988808808503330,-0.7021234008087510,,,3.4868501362047700,,
2022,Max Scherzer,NYM,145.1,9.469376867688200,4.869356322057040,,,,2.05999755859375,-5.5358251953125,,,2.378595239975870,,
2022,Aníbal Sánchez,WSN,69.1,9.659104794119870,7.040380568731400,,,7.831563746675530,2.661376517159600,-1.7163718403249500,,,4.911544363839290,,
2022,Charlie Morton,ATL,172,7.251308774409040,2.989504881010720,,,3.0967995420147500,,-5.3752649656873900,,,1.0747176139585400,,
2022,Rich Hill,BOS,124.1,10.71909414172850,4.986445920476650,,,7.332682291666670,-0.16611699470411500,-8.286376953125,-6.896234612715870,,3.6464040847051700,,
2022,Madison Bumgarner,ARI,158.2,8.987043108258930,4.73551795448783,,,7.221075439453130,0.3689897060394290,-1.3650300451252500,,,4.801436532980460,,
2022,Chris Archer,MIN,102.2,10.86427924177120,,,,,2.6910079801925500,-3.2382682637965400,,,5.695292541735980,,
2022,Jake Odorizzi,- - -,106.1,10.067934251868200,7.11355102218668,4.080700316158030,,,2.1849257003429300,-4.815183335456300,,,,,
2022,Alex Cobb,SFG,149.2,9.17938232421875,,1.4511263954964100,,5.346355129746060,-3.8633410930633500,,-7.237428077491550,,,,
2022,Carlos Carrasco,NYM,152,8.188573647660820,,,,4.58731917496566,1.4855451163599000,-2.698372580788350,,,0.9817385488577680,,
2022,Johnny Cueto,CHW,153.1,8.531088135841130,5.664114583333330,,,5.387265930737800,3.1949915002893500,-0.75666929880778,,,2.4233414534684100,,
2022,Martín Pérez,TEX,196.1,8.452318923885810,7.1017547101605700,,,6.04527423811368,3.219471886044460,-2.789202470045820,,,5.380168780376670,,
2022,Jordan Lyles,BAL,179,9.940762068624870,1.980960701085340,,,7.411615513392860,-0.5558863378769860,-8.160225219726560,,,4.632234675009800,,
2022,Paolo Espino,WSN,83.2,10.951790364583300,,,,,0.6998174580962820,-10.595440508868200,,,2.9850806667380100,,
2022,Justin Verlander,HOU,175,11.549241028992400,,,,,3.365645907435640,-6.09832602071665,,,6.556360153924850,,
2022,Nathan Eovaldi,BOS,109.1,8.453602300412290,6.489988839285710,1.0127734980307300,,,2.074070912487100,-5.387774923573370,,,,,
2022,Patrick Corbin,WSN,152.2,8.803650452210020,,,,7.258422236081930,1.220585499380280,-0.9086576104164120,,,6.0817961099510400,,
2022,Dallas Keuchel,- - -,60.2,7.811722399393720,4.664182341500620,,,3.7384173595882100,0.6562089432952230,,,,3.049988690544580,,
2022,Miles Mikolas,STL,199.1,8.93555836397059,,,,7.509281541010030,2.907889759691460,-8.649143723269830,-7.642804463704430,,5.43348152406754,,
2022,Mike Minor,CIN,98,8.154526178349450,,,,7.007297515869140,2.160651546785200,,-6.389576670887710,,5.787066575038580,,
2022,Kyle Gibson,PHI,167.2,9.48970428373471,5.724987172272250,,,4.50598223900764,-0.026284444899786100,-4.524780912549080,,,2.4891256041446000,,
