Season,Name,Team,IP,FA-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X
2023,Anthony DeSclafani,SFG,95.1,-6.5184440193595500,,,,-9.73834317835366,1.576704071789250,,4.820198567708330,,-9.34555238045302,,
2023,Yu Darvish,SDP,136.1,-4.461230931889400,0.4550855617330530,-4.418437043128660,,-9.07601817872276,5.889325953241600,6.295198713030130,4.960103768069730,,-6.671266555786130,,
2023,Gerrit Cole,NYY,209,-5.416181848404260,0.7825462673021400,,,,1.9126995304493000,,5.088497277462120,,-8.614940987124460,,
2023,Eduardo Rodriguez,DET,152.2,3.7807138435902600,-0.3157273342734890,,,8.29586348100142,-0.5551486545138890,,,,9.667560032435830,,
2023,Zach Davies,ARI,82.1,-7.638170592178260,-2.1704206297383500,,,-10.01008746952000,3.3850475311279300,4.776756950046710,,,-8.873777980753030,,
2023,Steven Matz,STL,89,,,,,8.868422340444040,1.5505906422932900,-7.393788570115550,,,8.047322205457640,,
2023,Marcus Stroman,CHC,133.2,-4.047287334095350,0.3916034788882000,-8.135972439885850,,-6.427223699993770,2.2565504594282700,7.191123900374750,,,,,
2023,Blake Snell,SDP,180,3.3000784545343900,,,,,-0.8687542401827300,-6.520713015226280,,,7.871153112960190,,
2023,Max Fried,ATL,77.2,0.8890669778819240,-1.9308951637961600,,,6.086306637280610,-4.087469616075500,-5.004044057600170,,,7.383581840701220,,
2023,Zach Eflin,TBR,177.2,-5.1429765809257100,0.6574599402291430,,,-10.19492092572900,8.28018755617395,5.918723104979750,,,-9.598453900286260,,
2023,Chris Flexen,- - -,77.2,-0.11651246527321300,3.724114702634160,,,-4.011135685828430,4.181076986747880,4.043998767168090,,,-5.835307003829280,,
2023,Michael Wacha,SDP,134.1,-4.663817213174880,-0.2808118350263960,,,-8.584816935911020,,6.290007672991070,,,-8.439011377080610,,
2023,Kevin Gausman,TOR,185,-6.785039262692190,,-10.02656465723240,,,0.10187561634444000,,,,,,
2023,José Berríos,TOR,189.2,-5.759679217967450,,,,-9.613452280405410,,8.088765041307470,,,-8.707397236130290,,
2023,Ty Blach,COL,64.2,,2.6584702876576200,,,10.143651494565200,,-0.8564635190096770,,,9.51663818359375,,
2023,Tyler Glasnow,TBR,120,-1.1257508293030800,,,,-4.606695992606030,0.6030197953960780,-0.05318147357147520,,,-7.961793518066410,,
2023,Hyun Jin Ryu,TOR,52,7.27397498069154,0.836467475648139,,,10.267605938488900,,-6.935473804742520,,,8.496908843832670,,
2023,Paul Blackburn,OAK,102.2,-4.111655836838940,1.7481082418690600,,,-7.880044664655410,7.5768712660845600,3.1506498818085600,,,-7.486395678473910,,
2023,Julio Urías,LAD,117.1,2.634231036164470,-2.7343496579175800,,,,,-9.45346899634009,,,8.675184368265090,,
2023,Michael Lorenzen,- - -,148.2,-7.296556396484380,-0.771804365515709,,,-9.546753386879680,1.7923566929096600,1.6452842156092300,,,-9.523648234551830,,
2023,Jon Gray,TEX,157.1,-6.319315231293150,,,,,2.010658288177140,6.443589081635350,,,-8.69783733560027,,
2023,Ben Lively,CIN,65.2,-4.4562179169668600,-0.9480412801106770,,,-8.567014341001160,5.355473346790010,4.985178505502100,,,-9.07233043552674,,
2023,Andrew Heaney,TEX,136.2,10.061188717164900,,,,,-2.0231929406089200,-4.8363871574401900,,,10.872489821743000,,
2023,Matthew Boyd,DET,71,6.94621108807131,,,,10.106938059737000,-2.1163933120087900,-8.9993896484375,,,8.482226228060790,,
2023,Nick Pivetta,BOS,87,-2.9769099945937900,2.4212005950592400,-2.8952626315030200,,,4.054661273956300,4.287809116633860,,,,,
2023,Marco Gonzales,SEA,50,8.28381470959596,1.7329582966549300,,,12.442829132080100,,-0.4657998766217910,,,10.73816067442600,,
2023,Lucas Giolito,- - -,184.1,-3.5023682370492300,,,,,0.3583236465708130,3.235692316172070,,,-7.623045927669420,,
2023,Luis Castillo,SEA,197,-7.58787072316409,,,,-11.246663695013100,-0.17742692114601700,,,,-10.8071552734375,,
2023,Zack Littell,TBR,71.1,-5.058401304631900,,-5.177997399430250,,-8.768445763221150,1.4549234830416200,,,,,,
2023,Luis Severino,NYY,87.1,-4.813959478021980,1.65742179504128,,,-8.240445285373260,5.211235384892280,,,,-8.12881292662116,,
2023,Carlos Rodón,NYY,64.1,4.115126465560760,,,,,-3.803252893850340,-3.3448268942637000,,,7.1100514729817700,,
2023,Aaron Nola,PHI,193.2,-7.630803571428570,-0.3315879821777340,,,-10.583450633081900,,,6.50185466910824,,-8.94745092147436,,
2023,Brandon Woodruff,MIL,67,-3.547686710535920,,,,-8.33882720814001,1.280805260244040,0.8369340664002950,,,-9.332959579839940,,
2023,Kyle Freeland,COL,155.2,3.9765482034769100,,,,7.9825886924945000,-0.3078255368952170,,-0.8760319115980620,,6.7232362915869500,,
2023,Jordan Montgomery,- - -,188.2,4.120509092269410,-0.6615529656410220,,,9.254911488711790,,-1.200590295806370,,,5.5830479552036600,,
2023,Austin Gomber,COL,139,4.516424566978400,,,,7.463165893554690,-2.1356372745355700,,-3.949404553155210,,5.7951948116987200,,
2023,Luke Weaver,- - -,114,-4.686884556681760,0.3011616086959840,,,,1.9128038582134600,,1.0305277459761700,,-7.924015880766370,,
2023,Touki Toussaint,- - -,74.1,-5.732407671850430,,-6.662359554334960,,-9.462838783747030,2.1653213500976600,6.701245794490890,,,,,
2023,Trevor Williams,WSN,144.1,-4.323114941061180,,,,-9.22583710835242,3.0880090974506600,4.300722249348960,,,-8.711765502656600,,
2023,Pablo López,MIN,194,-3.4232628329488300,,,,-8.533712768554690,6.695992012142030,4.5468646385941600,,,-9.940904192789970,,
2023,Domingo Germán,NYY,103.2,-6.290063974808670,,,,-10.238530600943200,,-0.09497025817586330,,,-10.35669018628000,,
2023,Ranger Suarez,PHI,125,4.436129099762390,-0.7310738956227020,,,9.576920228450180,-2.6007043665105600,-6.033175786336260,,,8.213481944094420,,
2023,Michael Kopech,CHW,126.2,-5.9532979679962100,,,,,2.1828090122767900,2.924066917183470,,,-8.897421847568470,,
2023,Framber Valdez,HOU,198,3.9681742986043300,-0.4055256652832030,,,9.26220703125,-1.313560634271640,-4.662855232802010,,,9.052555092467600,,
2023,Justin Steele,CHC,173.1,-0.14583333636809600,,,,5.266839027404790,-7.349016346947190,-5.795656989602480,,,6.73474611554827,,
2023,Jack Flaherty,- - -,141.1,-1.9254384474320800,1.8840420774834900,,,-6.440556452824520,3.3061222100407800,,7.3795107827950700,,-7.296079236407610,,
2023,Mitch Keller,PIT,194.1,-5.781193682898770,1.363737076047870,,,-9.540909028389080,9.803100829590820,6.612822383283130,,,-9.403142062100500,,
2023,Cristian Javier,HOU,162,-3.732629147777940,,,,,7.376846878616900,,6.455943867907550,,-9.563344234178050,,
2023,Nestor Cortes,NYY,63.1,2.608628526866010,-2.133450792981430,,,7.245989227294920,-8.498140052930840,,,,8.594228108723960,,
2023,Peter Lambert,COL,56,-5.256941321942450,,,,,2.6288578356726700,3.0951562361283700,,,-7.250599407327590,,
2023,Logan Webb,SFG,216,-5.883141672509350,,,,-9.609876082631090,6.487857540861810,,,,-6.855440721771150,,
2023,James Kaprielian,OAK,58.1,-5.369505678872930,,,,-10.347310836226900,4.346456473214290,4.44386815313083,,,-6.978406952648630,,
2023,Kenta Maeda,MIN,101,-4.47863580901628,,-6.6302322594294,,-8.751524727299530,3.457781494140630,5.714444019755380,,,,,
2023,Dylan Cease,CHW,177,-2.2672367095947300,,,,,0.8237954760354660,,1.5894142844460200,,-4.197264083708180,,
2023,Freddy Peralta,MIL,165.2,-4.752788210276150,,,,,3.3014004758178500,1.674819599498400,,,-8.861255765248490,,
2023,Sandy Alcantara,MIA,184.2,-7.397926449158030,,,,-10.569285255142400,-0.3716193428874890,1.4924261728922500,,,-9.792674074890790,,
2023,Jesse Scholtens,CHW,53.2,-1.815505693543630,,,,,2.770861065204330,4.244567153033090,,,-5.210444859095980,,
2023,Dakota Hudson,STL,65,-2.4002339680989600,,,,-7.592702043896870,-0.26060478861739000,3.391453334263390,,,-7.7550603230794300,,
2023,Cole Irvin,BAL,58,6.323117108412190,-0.9562920706612720,,,8.638603977903110,,-8.273410850847270,,,8.094574881072090,,
2023,Zac Gallen,ARI,210,-2.4348225707242,0.904496160929635,,,-6.165096629749650,2.0042204758216600,,1.361987652985950,,-7.979040015349060,,
2023,Cal Quantrill,CLE,99.2,-3.939562629250920,1.2131743940334900,-6.504607282366070,,-7.315297830959920,,1.3106653550091900,,,-7.601474298907150,,
2023,Dean Kremer,BAL,172.2,-6.257848535516610,1.4421104213169600,,,-9.886042049632350,6.179428736368820,5.263445507064180,,,-9.433897055623260,,
2023,Corbin Burnes,MIL,193.2,,1.5343303792222300,,,-6.154650154760330,6.679914003089350,5.804983890417850,,,-8.039318635973630,,
2023,Tony Gonsolin,LAD,103,-6.694345599077250,,-8.204871793763830,,,1.070673992759300,1.739897465800860,,,,,
2023,Dane Dunning,TEX,147,-4.113454026442310,-0.25416854091975200,,,-8.87846300127635,0.6735692249644890,4.745126270112540,5.2693155367080500,,-10.317377533783800,,
2023,Shane Bieber,CLE,128,-5.913251540893380,0.9554872694124290,,,,1.2528974325350000,,6.138418169163950,,-8.3946533203125,,
2023,Patrick Sandoval,LAA,144.2,2.749079287851620,,,,7.831425949622850,-3.6259054092162400,-4.626599845239670,,,8.406115451388890,,
2023,Aaron Civale,- - -,122.1,-3.0212025796213500,1.9023252025027200,-9.65737039902631,,-8.138663671349970,6.296017638638490,6.0584142494590100,,,,,
2023,Connor Seabold,COL,59,-5.833437393271860,,,,,0.4571317978847170,1.9320127487182600,,,-8.077151828342010,,
2023,Shohei Ohtani,LAA,132,-3.0480932191360800,1.6545896939704800,-5.043643921844720,,-9.231542193700400,8.295083540124490,6.24630416067023,,,,,
2023,Brandon Bielak,HOU,70.2,-2.2020445866371300,,,,-7.886250887784090,6.284992762974330,3.0297419230143200,,,-8.789954110746470,,
2023,Griffin Canning,LAA,120,-4.591026837384260,,,,-8.40584945678711,-0.3637033400363820,6.519350918856530,,,-9.621089186623830,,
2023,Alex Faedo,DET,58.2,-6.408541366936560,,,,,1.0865811122937100,,,,-10.141974246863200,,
2023,Tanner Houck,BOS,106,-5.6115274594698300,-2.887162878158250,-8.930595629142990,,-9.710744657405160,5.37812624449494,,,,,,
2023,Clarke Schmidt,NYY,158.1,,1.2596940943803700,,,-5.657341143836270,4.525205289559370,,8.679031726925870,,-5.099345016479490,,
2023,Jesús Luzardo,MIA,178.2,8.916381389447700,1.9288049177690000,,,10.585325130746400,0.8892042175505140,,,,9.923355443789940,,
2023,Joey Wentz,DET,80.1,7.281407682088530,-0.44438954091442700,,,,,-4.66279042561849,,,9.592600988963290,,
2023,Tyler Wells,BAL,108.2,-2.839611505282520,2.0139006706280900,,,,2.758443059148020,5.655153946137760,,,-9.175237816500380,,
2023,Bailey Falter,- - -,63,1.1497052039629100,,3.0963830947876000,,4.678075502996580,-1.2225227551582500,-3.1229976863297700,,,4.73944996021412,,
2023,Kyle Muller,OAK,60,3.376672320146860,,,,,0.30987420387139600,-1.7729990889386400,,,7.437710509008290,,
2023,Garrett Whitlock,BOS,51.2,-5.989183044433590,,,,-9.439054436639910,4.424817090365980,,,,-10.16116392846200,,
2023,David Peterson,NYM,103,4.343135356903080,,,,9.341707803914840,-0.5329141404893660,-2.2364492705374100,,,9.483602690360920,,
2023,Matt Manning,DET,78,-2.491125509963370,,,,,5.021151067111690,4.819224691156100,,,-7.674303327287950,,
2023,Kutter Crawford,BOS,107.2,-5.691300809556160,2.002667966769140,-4.856960562772530,,,4.96801421398253,,4.193753842954280,,,,
2023,Yusei Kikuchi,TOR,167.2,6.3590149309650200,,,,,-0.6546646723505900,-2.895860085390770,,,5.6054691987879100,,
2023,Cristopher Sánchez,PHI,98.1,,,,,10.855509500745200,0.07717229805740660,,,,10.42632000758180,,
2023,J.P. France,HOU,133,-1.3221951486757900,2.9450008833228600,,,,8.051628561580880,5.241785195182720,,,-8.975742991377670,,
2023,Bailey Ober,MIN,144.1,-4.709057869825970,,,,,5.908957450082060,4.676547536542340,,,-10.260300337902600,,
2023,Tylor Megill,NYM,126.1,-4.946099240712850,,-8.30066204071045,,,1.7187996242357300,4.044756571451820,,,-8.720013829762350,,
2023,Joe Ryan,MIN,161.2,-6.698616557789970,,-7.6275549600290700,,,5.498795916776700,,,,,,
2023,Shane McClanahan,TBR,115,5.968168926114020,,,,,-1.1807212692862300,-1.8599237238319200,,,9.50775432180851,,
2023,Jake Irvin,WSN,121,-6.6962967218137300,,,,-10.004530869521100,,6.456681414348320,,,-9.651153009588070,,
2023,Daniel Lynch IV,KCR,52.1,3.2815883393921600,,,,7.878005027771000,-0.5277336575337590,,-3.6605664681697200,,7.279311458621410,,
2023,Luis Medina,OAK,82.1,-4.294280747673440,,,,-9.266234791606940,0.7951818946900410,2.8748030399252300,,,-8.97615784171998,,
2023,Edward Cabrera,MIA,91,-5.793800205056940,,,,-9.127713974208050,1.0179808710662400,5.433848089711160,,,-9.833036422729490,,
2023,Javier Assad,CHC,53.2,-3.543378106478990,1.2373843213519300,,,-8.140169921875,7.3341131036931800,4.904770533243820,,,-7.691504955291750,,
2023,Braxton Garrett,MIA,156.2,5.066456831621200,-0.4181419719349250,,,9.825321668766260,-4.921913012264250,-5.101018294912250,,,8.974252164638540,,
2023,Cole Ragans,KCR,71.2,7.627317371587640,2.0380704752604200,,,,-0.6007600264115770,,-5.760903908388460,,9.28032157790493,,
2023,Hunter Greene,CIN,112,-7.426125110035210,,,,,1.764443538932760,,,,-7.94073652787642,,
2023,MacKenzie Gore,WSN,136.1,2.955971973189890,,,,,-0.9047413243073370,1.1897902025259900,,,8.310588997854310,,
2023,Logan Gilbert,SEA,190.2,-3.8006874265382300,,-4.4172792787905100,,-7.58349609375,0.09367522841368850,,3.6958474918287600,,,,
2023,Tarik Skubal,DET,80.1,4.563113138555940,,,,9.142126134923990,-0.4626984369187130,,-3.383373582219500,,7.90158173532197,,
2023,Johan Oviedo,PIT,177.2,-6.243592613879380,,,,-9.39191370202391,2.165258008704340,3.3868589658994900,,,-9.337902534298780,,
2023,Taj Bradley,TBR,102.2,-3.2239820692274300,2.0138893298504100,-5.696143574617350,,-6.9079108238220200,,3.409581825486000,,,,,
2023,Roansy Contreras,PIT,54.1,-3.181717957501640,,,,,3.005979581643610,5.572483871922350,,,-9.392701939174110,,
2023,Michael Grove,LAD,52,-3.5471919056647000,2.00246491303315,,,-7.063996258903950,1.2428909743330500,,4.458649474304990,,-7.0218505859375,,
2023,JP Sears,OAK,172.1,6.796164154923450,,,,8.745080947875980,-3.3535335909935700,,,,9.919453845046080,,
2023,Ryan Weathers,- - -,52,7.340983112268800,,,,9.999651128595530,-6.863999155405410,,,,7.622492602747730,,
2023,Brayan Bello,BOS,157,-6.283327455873840,-1.4354898501665200,,,-10.911034232058400,1.4101022778640100,,,,-9.9070315620008,,
2023,Grayson Rodriguez,BAL,122,-7.310714472974590,0.4209528581811750,,,,5.429329531752410,4.524764476102940,,,-7.787434377488060,,
2023,Josiah Gray,WSN,159,-6.821506598056890,-1.0070798387714500,,,-8.82508658590587,0.8631271017575800,0.4156026966246210,,,-8.04036865234375,,
2023,Kyle Bradish,BAL,168.2,1.2944235930571700,,,,-6.7075311569940500,6.568225023674240,2.799866657549230,,,-7.306498488334760,,
2023,Reese Olson,DET,91.2,-6.290974569962160,,,,-9.754488666976880,3.4745410767875800,5.8783215974506600,,,-8.437202740912660,,
2023,Brady Singer,KCR,159.2,-1.7045066833496100,,,,-7.879605471684820,1.4440771967387000,,,,-8.916179377858230,,
2023,Jhony Brito,NYY,52.2,-6.61176513671875,,,,-10.365595798866400,5.964730398995540,,3.597050593449520,,-9.66968478536778,,
2023,George Kirby,SEA,190.2,-5.253283603585880,,-6.189419573510600,,-9.448578131414200,5.7099236138433000,,4.75385124300733,,-9.530260273054530,,-3.8148059844970700
2023,Brandon Williamson,CIN,117,5.447935316297740,-1.1269644238957100,,,,-7.068762764712880,-6.486099367219260,,,8.92904615252743,,
2023,Hunter Brown,HOU,152.2,-3.841130458570850,1.307149929470490,-8.4659164308563,,-7.770970153808590,4.845193342729050,,2.5317234502774500,,,,
2023,Ryne Nelson,ARI,138.1,-2.633377878289470,1.9951298551739400,,,,6.699839342360530,3.4115327664507100,,,-8.279407414240640,,
2023,Tommy Henry,ARI,87.2,4.0261002604166700,,,,,-2.230133582805770,-4.582023419074290,,,8.197408268960670,,
2023,Alek Manoah,TOR,87.1,-4.229730349170920,,,,-9.289346646861870,6.208186463726580,,,,-10.00866586190680,,
2023,Reid Detmers,LAA,148.2,6.774201879730630,,,,,-0.31993989140154400,-6.1570380182549500,,,7.5404650099734000,,
2023,Jared Shuster,ATL,52.2,4.942990921300850,,,,,-1.1569973582952800,,,,5.766540220634420,,
2023,Bobby Miller,LAD,124.1,-5.281495432374340,,,,-8.117062832446810,2.4101555361385200,4.8649200945269300,,,-10.272101724223700,,
2023,Spencer Strider,ATL,186.2,-4.060073025708130,,,,,2.446894056014430,,,,-8.811197916666670,,
2023,Graham Ashcraft,CIN,145.2,,0.7830889942200200,,,-4.063768988715280,7.074848227786580,,,,-4.476974010467530,,
2023,Logan Allen,CLE,125.1,2.9836904935747700,-1.6500260287491700,,,,-7.458220973159330,,,,1.872414609934270,,
2023,Luis Ortiz,PIT,73,-6.7382082511420300,-2.973644256591800,,,-9.519825082964600,2.2646892290757500,,,,-9.228072554976850,,
2023,Ken Waldichuk,OAK,103,6.49148601212232,,,,,-6.794541671813240,-7.793898082914810,,,9.631030190113060,,
2023,Louis Varland,MIN,56,-4.903992169926900,1.8467733595106300,,,,5.334403760505450,,,,-8.615498114069670,,
2023,Eury Pérez,MIA,91.1,-5.655151892597740,,,,,-0.8073298190159220,1.6973787111656700,,,-8.436472981770830,,
2023,Bryce Elder,ATL,174.2,-2.625341445363630,,,,-7.852253661881420,-0.4963751123629320,,,,-6.565037184495190,,
2023,Brandon Pfaadt,ARI,90,-4.252541728403380,,,,-9.307879113203640,5.973722448671500,6.912890625,,,-9.635393507937170,,
2023,Bryce Miller,SEA,131.1,-2.294264987244900,,,,-8.320890045166020,3.004565854279890,4.57663091023763,,,-9.31906988681891,,
2023,Emmet Sheehan,LAD,53.1,-6.833794726219240,,,,,2.22503662109375,,,,-9.902191558441560,,
2023,Andrew Abbott,CIN,109.1,4.821264905427630,,,,,-6.0901307907348200,-4.571565604504240,,,8.641282604586690,,
2023,Gavin Williams,CLE,82,-6.404544516989900,,,,,1.1622450086805600,4.844375415558510,,,-9.739958934294870,,
2023,Tanner Bibee,CLE,142,-3.185156116102030,,,,,5.145233348676350,5.373615779433140,,,-8.252213077841650,,
2023,Bryan Woo,SEA,87.2,-4.843726269099780,,,,-9.864172462525410,3.7764952382024500,,,,-8.51180627211085,,
2023,Kodai Senga,NYM,166.1,-5.121457595233770,-0.2826821619596730,,-4.746839817196940,,3.39367374373071,1.445803426106770,,,,,
2022,Zack Greinke,KCR,137,-1.6728850967582600,3.121023744258830,,,-6.909147973154110,4.231510344005770,6.670814943520020,,,-7.620783025568180,,
2022,Clayton Kershaw,LAD,126.1,0.10334522827811900,,,,5.037639141082760,-2.572704674330070,-2.5227255583601500,,,7.498700228604400,,
2022,Adam Wainwright,STL,191.2,-1.087150912236030,3.1075237040617000,,,-7.787928409335530,9.22796376546224,8.925410970052080,8.880286939216380,,-8.407969318369710,,
2022,Corey Kluber,TBR,164,-4.179190741644970,0.9399395148148840,,,-9.9261953243731,,8.735980708146490,,,-8.24306911892361,,
2022,Lance Lynn,CHW,121.2,-3.0114231006963100,0.23469730180262600,,,-6.985450687265040,1.803294994212960,4.944564994724320,,,-7.419884932668590,,
2022,Max Scherzer,NYM,145.1,-7.356571977524160,-0.9387407765805140,,,,0.6524825323195680,8.592784423828130,,,-9.397064208984380,,
2022,Aníbal Sánchez,WSN,69.1,-2.319269447510950,0.08992439792269750,,,-7.068888173204790,2.6813095092773400,1.6894877337027300,,,-7.7269190228174600,,
2022,Charlie Morton,ATL,172,-6.7417408706963,0.27832594304947000,,,-10.444196543677800,,8.061560656760440,,,-10.662569107547900,,
2022,Rich Hill,BOS,124.1,5.206308828235350,-0.5787124930652660,,,10.831868489583300,-12.181846582494100,-9.753356588762360,-9.912573563425160,,9.55364990234375,,
2022,Madison Bumgarner,ARI,158.2,5.423810686383930,-0.7489698924592740,,,8.10168685913086,-2.1752527236938500,-4.402184986646610,,,8.246799133499590,,
2022,Chris Archer,MIN,102.2,-4.030000596958270,,,,,2.5205916587752500,2.421345649881570,,,-7.778408964323910,,
2022,Jake Odorizzi,- - -,106.1,-5.952388066830840,1.0513722176939800,-6.99760799344168,,,3.21879057181898,5.535820781320770,,,,,
2022,Alex Cobb,SFG,149.2,-5.283412933349610,,-7.906980521947960,,-9.61435797275641,1.6922543048858600,,2.810043747360640,,,,
2022,Carlos Carrasco,NYM,152,-4.799680761147660,,,,-9.621690240098440,0.7491412663863880,4.003963586055870,,,-5.027832854658520,,
2022,Johnny Cueto,CHW,153.1,-7.722892862059470,-2.7108021375868100,,,-10.215462419429100,0.7349901148881860,1.0717909495035800,,,-7.520094114869510,,
2022,Martín Pérez,TEX,196.1,6.6846496324498900,1.0009204169004700,,,9.67776788906101,-1.4296865917387500,-3.2908879793607300,,,8.269903838851760,,
2022,Jordan Lyles,BAL,179,-3.8230983786387000,2.176010904432850,,,-8.018389136904760,8.89552349751222,3.823894348144530,,,-8.206681493681430,,
2022,Paolo Espino,WSN,83.2,-2.1512804998867800,,,,,9.787639338795730,6.999266918285470,,,-7.497407260006420,,
2022,Justin Verlander,HOU,175,-5.956946589828900,,,,,1.613370735147780,3.411925150760570,,,-9.279712495349700,,
2022,Nathan Eovaldi,BOS,109.1,-7.849304839767620,-0.06083940233503070,-7.729065782110880,,,2.8756725383254700,4.758132839795230,,,,,
2022,Patrick Corbin,WSN,152.2,5.264174452773090,,,,8.732241334033610,-0.8923230313820710,-0.7895158529281620,,,7.800942135296660,,
2022,Dallas Keuchel,- - -,60.2,2.479650166829430,-0.14051086447212100,,,9.157401220607940,-5.0060695525138600,,,,8.456004423253680,,
2022,Miles Mikolas,STL,199.1,-3.439853515625,,,,-8.267968470182660,1.38104248046875,4.260668907343510,3.3990809122721400,,-7.487677789503530,,
2022,Mike Minor,CIN,98,2.5641098443974400,,,,8.292495727539060,-1.6048679395653700,,-3.795194856413120,,9.755419319058640,,
2022,Kyle Gibson,PHI,167.2,-4.236286688288420,-0.3707055043366000,,,-8.854625528283490,1.9755359898589100,3.3974903366328500,,,-9.040334514036020,,
2022,Zack Wheeler,PHI,153,-5.805709563658570,0.6420059460983530,,,-9.559014786561730,0.9279999732971190,4.617558055076740,,,-8.637871878487720,,
2022,Drew Hutchison,DET,89.2,-2.8537042601495700,,,,-6.994709650675460,1.764086009837960,,,,-8.15437923569277,,
2022,Jacob deGrom,NYM,64.1,-5.981080196363510,,,,,1.4104103150406500,3.725025177001950,,,-7.8936696238332000,,
2022,Merrill Kelly,ARI,200.1,-5.099971714785940,-1.5132951940941800,,,-9.773959361930760,0.2928383747736610,4.664174840070200,,,-9.963691734757260,,
2022,Jose Quintana,- - -,165.2,2.0874197645897000,,,,7.721167594328060,,-3.845280341006450,,,7.188532195297790,,
2022,Robbie Ray,SEA,189,4.682062007231620,,,,9.370216836734690,-0.024135347396608400,,-0.7124661412732360,,6.793824695405510,,
2022,José Ureña,COL,89.1,-6.472339472494840,,,,-8.65045458921044,0.16799391055042900,,,,-7.003263072807250,,
2022,Jameson Taillon,NYY,177.1,-3.7237428718781400,0.9869782360570290,,,-8.02854628084547,3.001506305962410,4.752317271946710,,,-8.302377909171480,,
2022,Drew Smyly,CHC,106.1,,2.7718976189108500,,,5.1484670115041200,,,2.1081335119299000,,3.883141199747720,,
2022,Noah Syndergaard,- - -,132.2,-3.539250793457030,2.90430346402255,-5.5746660232543900,,-8.292227499140130,2.716564888177920,5.6073589056310500,,,-8.822139577459270,,
2022,Taijuan Walker,NYM,157.1,-6.464228148101480,0.10117355795467600,-6.761215586447750,,-9.258629840353260,2.1814494925752200,3.365605648761520,,,,,
2022,Kyle Hendricks,CHC,84.1,-4.0574807960893900,,,,-7.969644399789660,,7.137992858886720,,,-7.695851619249400,,
2022,Chris Bassitt,NYM,181.2,-3.6043032691592300,1.0178513124764700,,,-9.555559936270700,6.793331309261490,8.301587949072630,,,-9.635582449776790,,
2022,Adrian Houser,MIL,100.2,-5.802134704589840,,,,-9.54889900453629,2.9906903731921500,3.440975243446390,,,-8.81712597091763,,
2022,Nick Martinez,SDP,52.1,-4.662341659875230,0.03939412621890800,,,-9.039126227883730,,0.9136762686655030,,,-8.621636284722220,,
2022,Sonny Gray,MIN,119.2,-1.2261765219948500,3.1563589572906500,,,-7.972128542313670,6.822689624542890,7.91837386246566,7.724042256673180,,-8.400484587016860,,
2022,Mike Clevinger,SDP,112.1,-5.473900703572070,1.8171190283764400,,,-8.531505237926140,8.386163376669850,3.4184670448303200,,,-8.510835535386030,,
2022,Tyler Anderson,LAD,170.2,4.821188127131430,-0.7426846091317950,,,10.656385875883600,,-0.7535900473594670,,,8.051801242852610,,
2022,Dylan Bundy,MIN,140,-3.1170246455021700,,,,-7.351239372702210,2.2676000649796800,4.259574328666130,,,-7.342688466988360,,
2022,Joe Musgrove,SDP,181,-2.8494750796783000,0.33572863150334000,,,-7.4450429280599000,6.6545676746587600,5.015052453795480,,,-6.94726767087116,,
2022,Yu Darvish,SDP,194.2,-4.838828266530800,0.4961791932582860,-4.034738670107470,,-8.79133377675935,4.512541432048640,5.907673298811710,4.788582713333600,,,,
2022,Gerrit Cole,NYY,200.2,-6.524851157611900,-0.5013120357806870,,,,2.0985360152021300,,5.275500246215480,,-8.503542692764950,,
2022,Eduardo Rodriguez,DET,91,4.414380580357140,-0.01965393700413200,,,8.427196078830300,-1.0497239430745400,,,,9.794901358981090,,
2022,Zach Davies,ARI,134.1,-8.407568815712620,-3.3760969768198900,,,-9.054020998240980,8.148728942871090,5.663020001710770,,,-8.52301650159941,,
2022,Ross Stripling,TOR,123.1,-3.3481600322420600,,,,-7.031145432416130,2.006934590858990,,3.743451112689390,,-6.408468516732030,,
2022,Adrian Sampson,CHC,98.2,-6.67138671875,0.8274617255488530,,,-8.924442175662880,5.015227070004920,,,,-9.669478682784350,,
2022,Marcus Stroman,CHC,138.2,-3.0212379249366600,0.6718065344769020,-7.090960155501680,,-5.400731920788200,3.2771693303034900,7.719616258000750,,,,,
2022,Blake Snell,SDP,128,3.6122017728365400,,,,,-1.5688358568349100,-6.3072454592602400,,,8.259629589016160,,
2022,Jakob Junis,SFG,84,-4.247607803344730,2.5219749450683600,,,-7.974853515625,6.707950325899350,,,,-5.979881649925600,,
2022,Max Fried,ATL,185.1,1.3963220587984400,,,,6.4986208651928200,-1.6334932228803200,-5.0546516443636600,,,7.597631651448360,,
2022,Zach Eflin,PHI,68,-6.761942657976520,-1.3202590468507400,,,-10.458348797505900,1.3528215408325200,5.818746025617730,,,-8.616881488120720,,
2022,Alex Wood,SFG,130.2,,,,,9.616711198172230,-0.9126022111124070,,,,8.60355435884916,,
2022,Chris Flexen,SEA,121,-1.6834892302330700,3.260809184229650,,,-5.593564351399740,4.298090231007540,4.636705615852450,,,-7.335381622811480,,
2022,Michael Wacha,BOS,127.1,-4.2946929219722,0.061641693115234400,,,-6.945076829559950,,5.344790123248920,,,-7.488824252424570,,
2022,Kevin Gausman,TOR,174.2,-6.688734725929680,,-9.295480757077860,,,-0.20833396911621100,,,,-4.820793151855470,,
2022,José Berríos,TOR,172,-6.895845405629140,,,,-10.29272875907400,,8.04965565153652,,,-8.983802612888760,,
