Season,Name,Team,IP,vFA,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN
2023,James Kaprielian,OAK,58.1,92.19549763033180,,,,91.9177806712963,80.80444568452380,75.94626719916050,,,83.23170731707320,,
2023,Kenta Maeda,MIN,101,90.96599924117000,,84.0897455270793,,90.28584721403300,81.6038046875,76.36229668288940,,,,,
2023,Dylan Cease,CHW,177,95.564208984375,,,,,86.25023561507940,,80.22929292929290,,74.59798177083330,,
2023,Freddy Peralta,MIL,165.2,94.43915605643500,,,,,82.38238969103390,76.93693403764210,,,88.60770896084340,,
2023,Sandy Alcantara,MIA,184.2,97.96614583333330,,,,97.64480814873420,89.88120152828470,86.13333333333330,,,91.12970430107530,,
2023,Jesse Scholtens,CHW,53.2,92.84598872346700,,,,,85.22184495192310,74.12823414522060,,,85.48571428571430,,
2023,Dakota Hudson,STL,65,90.83250325520830,,,,91.24464547976500,84.96646341463420,81.4000019929847,,,84.31666666666670,,
2023,Cole Irvin,BAL,58,92.04401408450700,85.78000139508930,,,91.63846384985210,,77.05915768045770,,,84.13069500309410,,
2023,Zac Gallen,ARI,210,93.55000196047680,90.19765231753360,,,93.03181596235800,87.42068965517240,,82.4927978515625,,86.82339955849890,,
2023,Cal Quantrill,CLE,99.2,93.84706025965070,88.07888349514560,86.76333705357140,,93.71771712376930,,82.01924924799470,,,86.14046129877170,,
2023,Dean Kremer,BAL,172.2,94.63191881918820,88.7504296875,,,91.90728860294120,82.84166463216150,78.12336865421460,,,85.33426183844010,,
2023,Corbin Burnes,MIL,193.2,,94.42180172919110,,,95.30169160487290,86.0342205323194,79.8435576467803,,,89.32080924855490,,
2023,Tony Gonsolin,LAD,103,92.44322559931510,,82.98739110896020,,,86.75296181126650,80.88645418326690,,,,,
2023,Dane Dunning,TEX,147,90.57692307692310,89.03515625,,,91.00869771080370,82.17454545454550,78.10238211495540,77.54109589041100,,85.63567356418920,,
2023,Shane Bieber,CLE,128,91.3381379639738,86.51064935836500,,,,84.62203163675740,,82.52724172108210,,87.17391304347830,,
2023,Patrick Sandoval,LAA,144.2,93.02727389157970,,,,93.22827316810340,86.50147267713900,76.49660685911020,,,82.96325810185190,,
2023,Aaron Civale,- - -,122.1,91.84556530367940,87.6954484605087,85.22941320082720,,92.38145003780240,82.45982739049150,78.10183299389000,,,,,
2023,Connor Seabold,COL,59,92.521672928051,,,,,85.33796296296300,78.825,,,80.99652777777780,,
2023,Shohei Ohtani,LAA,132,96.79535337936050,88.60981834739260,88.56821554021320,,94.54603019593250,83.66406775740240,75.65921181126650,,,,,
2023,Brandon Bielak,HOU,70.2,91.9728369869403,,,,92.04327414772730,81.944287109375,79.40303178267050,,,87.05078125,,
2023,Griffin Canning,LAA,120,94.65763310185190,,,,95.03333536783860,88.35471832118350,81.823486328125,,,90.1780355578271,,
2023,Alex Faedo,DET,58.2,92.81713396680940,,,,,82.33679885007020,,,,85.88939689867430,,
2023,Tanner Houck,BOS,106,93.86069589956650,91.30479138962770,87.63535748106060,,93.40116579523350,83.87061352136430,,,,,,
2023,Clarke Schmidt,NYY,158.1,,91.33121486441800,,,93.4478527607362,86.03261375169150,,83.65310077519380,,89.44500122070310,,
2023,Jesús Luzardo,MIA,178.2,96.71638396122900,91.4181795987216,,,96.53636686466940,85.07242178447280,,,,88.3202875399361,,
2023,Joey Wentz,DET,80.1,93.47550823907960,86.05802704015540,,,,,77.52958170572920,,,85.30555555555560,,
2023,Tyler Wells,BAL,108.2,92.44347943215890,88.65791070798020,,,,83.95101351351350,73.96408725792250,,,85.30662885918670,,
2023,Bailey Falter,- - -,63,90.60061808770580,,84.7750015258789,,90.51917674443490,84.43230919471150,76.38649624208860,,,84.57222041377320,,
2023,Kyle Muller,OAK,60,93.16024596952300,,,,,86.82693471170030,80.97256097560980,,,87.57551419005100,,
2023,Garrett Whitlock,BOS,51.2,94.5800048828125,,,,93.56192660550460,79.20053475935830,,,,82.52794692095590,,
2023,David Peterson,NYM,103,92.63554382324220,,,,91.47955872252750,85.3375,78.63454663825760,,,85.28591549295770,,
2023,Matt Manning,DET,78,93.35222163632330,,,,,81.9247967907682,79.54778421336210,,,87.68809291294640,,
2023,Kutter Crawford,BOS,107.2,93.30840692934780,88.43346697515210,82.150390625,,,82.33661417322830,,79.15786856192130,,,,
2023,Yusei Kikuchi,TOR,167.2,95.06737667059750,,,,,88.70656634746920,83.12633805248620,,,88.65992647058820,,
2023,Cristopher Sánchez,PHI,98.1,,,,,92.09940271050670,82.7388876123366,,,,81.84177215189870,,
2023,J.P. France,HOU,133,93.04182836328980,86.82637798366830,,,,80.1320866059492,76.00930492109630,,,81.77865972751530,,
2023,Bailey Ober,MIN,144.1,91.3480714957667,,,,,81.03807097921230,77.4683845766129,,,83.71871405291410,,
2023,Tylor Megill,NYM,126.1,94.94072540160640,,86.05000305175780,,,84.36021569293480,77.17031351725260,,,87.8544921875,,
2023,Joe Ryan,MIN,161.2,92.27339654325030,,83.93269600718200,,,80.3354423415493,,,,,,
2023,Shane McClanahan,TBR,115,96.75190448885980,,,,,89.31254200268820,83.49773715614890,,,86.90659906914890,,
2023,Jake Irvin,WSN,121,94.48208741830070,,,,93.89383370535710,,80.88536704458840,,,87.79545454545460,,
2023,Daniel Lynch IV,KCR,52.1,92.58236994219650,,,,92.4000015258789,87.59138943501660,,80.6565189085145,,84.07610273783190,,
2023,Luis Medina,OAK,82.1,96.0377339784264,,,,95.6788990825688,85.39755885840110,79.54478407783740,,,87.1259842519685,,
2023,Edward Cabrera,MIA,91,96.1783063313449,,,,96.01095622859590,88.19859292473590,84.43368044223240,,,92.8212890625,,
2023,Javier Assad,CHC,53.2,92.86321951329020,88.86137003755360,,,92.365203125,79.79363458806820,75.77499898274740,,,85.1031265258789,,
2023,Braxton Garrett,MIA,156.2,90.77293033494480,87.52068536931820,,,90.48517758452540,82.83161742576250,77.69409059421180,,,84.12672811059910,,
2023,Cole Ragans,KCR,71.2,96.73723958333330,92.31266276041670,,,,86.64848484848490,,82.04160726505480,,86.69436344630280,,
2023,Hunter Greene,CIN,112,98.25845207966550,,,,,87.30332517793600,,,,91.11545632102270,,
2023,MacKenzie Gore,WSN,136.1,94.9931693989071,,,,,88.51900816684670,83.22808112850970,,,86.52534936179580,,
2023,Logan Gilbert,SEA,190.2,95.68429962183160,,85.56736472800930,,93.6875,88.66332360149940,,80.31173270089290,,,,
2023,Tarik Skubal,DET,80.1,95.75708119292240,,,,95.85135135135140,87.62222532242060,,76.43975903614460,,84.26397437920880,,
2023,Johan Oviedo,PIT,177.2,95.80350459794700,,,,95.65436241610740,88.18620861872150,80.92612436655410,,,88.13577394563010,,
2023,Taj Bradley,TBR,102.2,96.10959201388890,88.84798031109870,89.29264987244900,,97.80000305175780,,78.93578856605350,,,,,
2023,Roansy Contreras,PIT,54.1,94.26780309227750,,,,,83.68397145356230,76.57575757575760,,,89.11999860491070,,
2023,Michael Grove,LAD,52,94.63453023208470,89.19459327491560,,,94.47058823529410,85.58134671422830,,78.35649604301950,,87.75,,
2023,JP Sears,OAK,172.1,93.07439544189280,,,,92.125,81.44808467741940,,,,84.10276857718890,,
2023,Ryan Weathers,- - -,52,95.08065612911030,,,,94.89091075550430,80.73567356418920,,,,86.91324869791670,,
2023,Brayan Bello,BOS,157,95.52814670138890,89.14871920072120,,,95.00336816508940,85.3017450191048,,,,86.23738268769970,,
2023,Grayson Rodriguez,BAL,122,97.3621314717162,90.01559812213300,,,,82.43890675241160,79.93176700367650,,,83.90381999734610,,
2023,Josiah Gray,WSN,159,93.52414696848290,88.79117647058820,,,93.11882432945350,85.11082416765760,82.16255678689430,,,88.58000217013890,,
2023,Kyle Bradish,BAL,168.2,94.47702438766890,,,,94.96739783653850,88.06884469696970,84.80787575218820,,,90.8082191780822,,
2023,Reese Olson,DET,91.2,94.75224215246640,,,,94.7319749216301,84.84133611691020,78.83789576480260,,,87.75229635198750,,
2023,Brady Singer,KCR,159.2,90.85999755859380,,,,92.09278737791140,83.97032374100720,,,,87.67378048780490,,
2023,Jhony Brito,NYY,52.2,95.88733072916670,,,,96.06241702410130,83.31904916914680,,80.42922926682690,,88.6429588786101,,
2023,George Kirby,SEA,190.2,96.11672380845320,,84.852630436769,,95.80952380952380,86.25072363983810,,81.8401210455247,,86.59411381740200,,75.0999984741211
2023,Brandon Williamson,CIN,117,92.79555121527780,89.26470588235290,,,,81.73553497779190,73.1439040269309,,,84.01097178683390,,
2023,Hunter Brown,HOU,152.2,95.69242416530950,91.72412574404760,88.18661571112200,,95.95999755859380,84.49091131036930,,82.89392279984420,,,,
2023,Ryne Nelson,ARI,138.1,94.34720394736840,85.64559994103770,,,,81.75167785234900,76.3528487042683,,,83.31660983306190,,
2023,Tommy Henry,ARI,87.2,90.66947916666670,,,,,83.15632296156610,79.13169958726420,,,83.97602849953180,,
2023,Alek Manoah,TOR,87.1,92.80163424744900,,,,92.6470588235294,80.76548631656800,,,,86.30463324652780,,
2023,Reid Detmers,LAA,148.2,94.31727237310770,,,,,88.72578125,74.71524597772280,,,84.84255180629430,,
2023,Jared Shuster,ATL,52.2,91.35564304461940,,,,,84.93838028169010,,,,82.19497389290200,,
2023,Bobby Miller,LAD,124.1,99.04673721340390,,,,98.75504903590430,89.66608415570180,80.6320463570442,,,88.20063694267520,,
2023,Spencer Strider,ATL,186.2,97.24471469622330,,,,,85.6196549976145,,,,87.02532986111110,,
2023,Graham Ashcraft,CIN,145.2,,95.81227769308940,,,96.51777777777780,88.25921658986180,,,,90.4000015258789,,
2023,Logan Allen,CLE,125.1,91.40072527258570,86.34814711474870,,,,79.25037730823860,,,,82.7077109719163,,
2023,Luis Ortiz,PIT,73,96.19866720307310,92.625,,,95.85722598635690,85.77257052680800,,,,89.70493947723770,,
2023,Ken Waldichuk,OAK,103,93.08274701510720,,,,,80.87391149950590,74.30476306733630,,,84.10341563566550,,
2023,Louis Varland,MIN,56,94.8910065874036,88.99618191189240,,,,83.72727272727270,,,,85.54219825114680,,
2023,Eury Pérez,MIA,91.1,97.52884011836440,,,,,86.42304770084570,81.16355140186920,,,89.70199869791670,,
2023,Bryce Elder,ATL,174.2,90.72199157395290,,,,89.46955969887960,82.7410536779324,,,,84.98435496794870,,
2023,Brandon Pfaadt,ARI,90,93.66393902658050,,,,93.115234375,83.73333710748790,78.77529296875,,,86.66648832280590,,
2023,Bryce Miller,SEA,131.1,95.09371173469390,,,,95.14375,84.95095788043480,78.23333062065970,,,85.03418803418800,,
2023,Emmet Sheehan,LAD,53.1,95.3845356436731,,,,,85.68216329225350,,,,82.86103642451300,,
2023,Andrew Abbott,CIN,109.1,92.72368421052630,,,,,82.94951827076680,80.87314935378090,,,86.63741809475810,,
2023,Gavin Williams,CLE,82,95.66114936440680,,,,,84.87973600898690,76.24510472074470,,,88.22820262419870,,
2023,Tanner Bibee,CLE,142,94.90402193784280,,,,,84.71082553742040,78.3427870639535,,,83.82435030764250,,
2023,Bryan Woo,SEA,87.2,95.1301891568483,,,,94.99105479336040,85.96858677053310,,,,89.70000184257080,,
2023,Kodai Senga,NYM,166.1,95.66104953972870,90.80358501969910,,83.23232746412390,,82.7416690779321,72.82133463541670,,,,,
2022,Zack Greinke,KCR,137,89.1549389367816,85.8242074927954,,,89.43529794730390,81.7827380952381,71.95692978896100,,,86.46898500167110,,
2022,Clayton Kershaw,LAD,126.1,90.72200874660330,,,,90.8375015258789,86.59452528625950,73.1980053467608,,,83.8272705078125,,
2022,Adam Wainwright,STL,191.2,87.97474269411260,84.30331234056120,,,88.58323765786450,75.26666768391930,72.92947591145830,67.66060754024620,,82.18253968253970,,
2022,Corey Kluber,TBR,164,88.89999728732640,86.29964056912990,,,88.87917933130700,,80.7230182642003,,,82.91944134424600,,
2022,Lance Lynn,CHW,121.2,92.93207582077500,88.79369323613770,,,91.43759545347740,86.0055519386574,82.03103672772990,,,85.75526187294410,,
2022,Max Scherzer,NYM,145.1,94.01454412512720,89.20873786407770,,,,84.9422588045635,74.979501953125,,,84.07941032858460,,
2022,Aníbal Sánchez,WSN,69.1,89.84492942330920,87.2485119047619,,,89.11702127659580,83.01856863839290,75.44347967617750,,,79.89365079365080,,
2022,Charlie Morton,ATL,172,94.91120407245630,88.36863612776750,,,94.68151815181520,,81.26987154038110,,,87.16048702116940,,
2022,Rich Hill,BOS,124.1,88.49675030896890,84.19883116488330,,,87.26666259765630,69.22606727636260,71.93417858403950,65.79999743009870,,82.76547386532740,,
2022,Madison Bumgarner,ARI,158.2,91.19078521025350,87.43356997971600,,,90.79500122070310,83.3,78.59213838408640,,,85.49446508550490,,
2022,Chris Archer,MIN,102.2,93.03072345219440,,,,,88.73800505050510,81.72978827293880,,,86.99087303944870,,
2022,Jake Odorizzi,- - -,106.1,92.05304432744570,87.64357006643700,85.05150632316050,,,82.58527131782950,71.85652138530340,,,,,
2022,Alex Cobb,SFG,149.2,95.25999755859380,,89.64465284533070,,94.80917159763310,85.0999984741211,,83.84027132601350,,,,
2022,Carlos Carrasco,NYM,152,93.18877010233920,,,,91.8967061584249,84.84813294491530,81.06969598327020,,,87.36020499578410,,
2022,Johnny Cueto,CHW,153.1,91.42577264592510,86.93311631944450,,,91.43738489871090,83.50846354166670,69.92666829427080,,,82.60945226648350,,
2022,Martín Pérez,TEX,196.1,92.73755603902950,89.85524753971000,,,92.62888763107720,84.5,78.76346059945910,,,84.40668666464160,,
2022,Jordan Lyles,BAL,179,91.75869336143310,84.88607594936710,,,90.77142857142860,80.02444134078210,79.1,,,86.34608272923200,,
2022,Paolo Espino,WSN,83.2,88.34130434782610,,,,,77.62125707752610,71.28810705236490,,,83.60821784032530,,
2022,Justin Verlander,HOU,175,95.01939163498100,,,,,87.42886178861790,79.03543469959270,,,86.24603174603180,,
2022,Nathan Eovaldi,BOS,109.1,95.7379298631934,90.56171316964290,87.80137848657020,,,85.93302255306600,78.29813664596270,,,,,
2022,Patrick Corbin,WSN,152.2,92.07680532094600,,,,92.82605042016810,81.74096330461640,74.19999694824220,,,82.42626728110600,,
2022,Dallas Keuchel,- - -,60.2,87.91600260416670,85.1724730073736,,,87.19278828581870,77.00322895665320,,,,79.20686370251230,,
2022,Miles Mikolas,STL,199.1,93.51282169117650,,,,92.95745097600290,87.7006329113924,76.11788612947120,65.46666802300350,,82.63064673639110,,
2022,Mike Minor,CIN,98,90.35552270372930,,,,89.8499984741211,85.38850574712640,,79.15274617960170,,84.17752700617280,,
2022,Kyle Gibson,PHI,167.2,92.03302991207950,89.37355667372880,,,91.65331396293890,83.29082616843030,79.2376983802356,,,84.65423728813560,,
2022,Zack Wheeler,PHI,153,95.92054421342690,90.63047138047140,,,95.43077310794050,90.71749877929690,81.2654790369217,,,89.54285830543160,,
2022,Drew Hutchison,DET,89.2,92.36854967948720,,,,92.63489786783860,86.10444155092590,,,,86.3385553934488,,
2022,Jacob deGrom,NYM,64.1,98.87399278307170,,,,,92.63767149390250,83.44375101725260,,,92.01298701298700,,
2022,Merrill Kelly,ARI,200.1,92.56596029334040,90.83508467348930,,,92.52583352695170,85.03333536783860,82.1743942481884,,,88.61911076070340,,
2022,Jose Quintana,- - -,165.2,91.17686034658510,,,,91.42354347673770,,78.39516869288510,,,86.35593588159130,,
2022,Robbie Ray,SEA,189,93.38997232665000,,,,93.3334355376766,87.18236055996470,,79.70517073006470,,86.91904994419640,,
2022,José Ureña,COL,89.1,95.94628099173550,,,,95.66588642996110,86.81617461253370,,,,90.19874277836140,,
2022,Jameson Taillon,NYY,177.1,94.07992124749000,90.69747510843850,,,94.1802626921521,86.1337760910816,81.12149947161840,,,87.73445706407560,,
2022,Drew Smyly,CHC,106.1,,88.60970243566180,,,92.58194539835170,,,78.7124313766892,,82.60000101725260,,
2022,Noah Syndergaard,- - -,132.2,94.08533365885420,85.76666814630680,88.3499984741211,,93.58710446147800,85.15494129269620,77.77922638369280,,,88.47418595316420,,
2022,Taijuan Walker,NYM,157.1,93.70738827284950,88.44235409007350,88.75790888062410,,92.90362460371380,84.85856079404470,75.00783500144010,,,,,
2022,Kyle Hendricks,CHC,84.1,86.87961002967880,,,,86.48509803185100,,72.71124877929690,,,79.91767554479420,,
2022,Chris Bassitt,NYM,181.2,93.22963169642860,89.04578470130520,,,92.77505499482400,78.91261017628210,71.56359102244390,,,85.40628348214290,,
2022,Adrian Houser,MIL,100.2,94.28781127929690,,,,93.74239451324890,84.96776536673550,81.11895549466820,,,85.40115832731210,,
2022,Nick Martinez,SDP,52.1,92.84748060926260,87.46985581341910,,,92.77646771599270,,81.39432347074470,,,79.42314995659720,,
2022,Sonny Gray,MIN,119.2,92.1124970407197,88.80000305175780,,,92.05776074016560,82.40611494348400,78.76637190934070,73.06666564941410,,87.05789345189150,,
2022,Mike Clevinger,SDP,112.1,93.63204689735340,86.624139427682,,,93.18146989729020,79.89440203562340,76.81718444824220,,,86.33582783255350,,
2022,Tyler Anderson,LAD,170.2,90.73410447271770,85.70019157088120,,,88.9797595796131,,73.203125,,,79.01982409466330,,
2022,Dylan Bundy,MIN,140,89.00057803468210,,,,89.72875816993460,79.1302133126195,72.18398268398270,,,81.14558440563730,,
2022,Joe Musgrove,SDP,181,92.93549222201770,90.09963768115940,,,92.37448120117190,82.91005522629310,81.33918056203360,,,86.50167488652240,,
2022,Yu Darvish,SDP,194.2,94.97088068181820,90.6640625,89.20226774604070,,94.72047244094490,84.88564474156500,72.76890756302520,80.24639074581190,,,,
2022,Gerrit Cole,NYY,200.2,97.77267373380450,92.02499624399040,,,,88.69621109607580,,82.95042492917850,,89.74746659873190,,
2022,Eduardo Rodriguez,DET,91,91.6973363095238,88.70921896822630,,,91.6607666015625,82.78999837239580,,,,85.47142528886560,,
2022,Zach Davies,ARI,134.1,89.90654205607480,87.60929929748060,,,89.52233811565520,75.975,74.76496207801100,,,79.70446296751970,,
2022,Ross Stripling,TOR,123.1,91.85460069444440,,,,89.78382065716910,87.14059599319310,,75.98000118371210,,82.53481623228750,,
2022,Adrian Sampson,CHC,98.2,92.40244654605260,84.78227600870250,,,91.92878491950760,83.03149606299210,,,,85.0671188766892,,
2022,Marcus Stroman,CHC,138.2,92.55621832770270,90.00695482336960,87.04290888409960,,91.9816401795895,85.99923377403850,84.64518229166670,,,,,
2022,Blake Snell,SDP,128,95.83015625,,,,,88.8688900483304,81.43926553672320,,,87.09999834480930,,
2022,Jakob Junis,SFG,84,91.65,85.2066650390625,,,91.85335110691150,83.13328374818320,,,,84.56904761904760,,
2022,Max Fried,ATL,185.1,93.89672318504370,,,,93.61596160239360,87.28565666826000,74.24554584364690,,,86.54256533375320,,
2022,Zach Eflin,PHI,68,93.06077348066300,89.88074412849380,,,92.58313539192400,85.45999755859380,78.1669785610465,,,86.97397394049660,,
2022,Alex Wood,SFG,130.2,,,,,92.39744847890090,84.48196517412940,,,,85.66225961538460,,
2022,Chris Flexen,SEA,121,91.64018372913990,87.40263444767440,,,92.59999593098960,80.88620689655170,74.63797344738920,,,81.07687169177520,,
2022,Michael Wacha,BOS,127.1,93.04339400272160,88.77470470610120,,,92.64938616071430,,74.73103448275860,,,84.33844962284480,,
2022,Kevin Gausman,TOR,174.2,94.95036933910160,,85.22871903437820,,,84.40875,,,,84.54166666666670,,
2022,José Berríos,TOR,172,93.9838369205298,,,,93.88272397308780,,82.9463145783848,,,84.63349469198570,,
2022,Frankie Montas,- - -,144.1,96.09380900679760,89.50515715608890,86.36475350442660,,95.60426507994190,87.19917019164370,,,,,,
2022,Paul Blackburn,OAK,111.1,91.52647250306370,87.1460630010933,,,91.71986513981640,79.10925745081020,78.81929824561400,,,86.01031740470850,,
2022,Julio Urías,LAD,175,93.08822497095280,,,,,,80.90034364261170,,,86.21069868995630,,
2022,Michael Lorenzen,LAA,97.2,94.70850300991500,90.49395819024730,,,93.81149732620320,83.36217008797650,81.26000279017860,,,85.74498750846880,,
2022,Jon Gray,TEX,127.1,95.8922294865643,,,,,84.92560752190030,77.77857026599700,,,88.67173183900520,,
2022,Chad Kuhl,COL,137,92.8932236493644,,,,92.77654846556890,86.54356142241380,,79.52197802197800,,87.85145970394740,,
2022,Germán Márquez,COL,181.2,95.55875440658050,,,,95.13265236090780,87.65953045952780,,86.52332517971250,,87.75232785247090,,
2022,Austin Voth,BAL,76.1,93.26632953406810,89.2742825255102,,,,83.66744072492730,77.3652586073201,,,87.10000375600960,,
2022,Andrew Heaney,LAD,64.2,92.90305346111920,,,,,83.27237461153320,,,,85.06938576211740,,
2022,Nick Pivetta,BOS,179.2,93.42392255089060,86.20307251679460,87.03333050271740,,,82.96046625181690,77.48965348868540,77.13880791355720,,91.9000015258789,,
2022,Marco Gonzales,SEA,183,88.45043545081970,86.12151757459310,,,,,76.62650713582680,,,79.36324060693640,,
2022,Lucas Giolito,CHW,161.2,92.5976413747144,,,,,84.39306264445300,79.2247191011236,,,80.9763510505698,,
2022,Antonio Senzatela,COL,92.1,94.24431989734300,,,,92.60428292410710,86.15801350121360,78.2333343197601,,,86.88839285714290,,
2022,Luis Castillo,- - -,150.1,97.12290719696970,,,,96.89277179621850,86.53238562381630,,,,88.44784666218640,,
2022,Brad Keller,KCR,122.1,94.30396943933820,,,,93.25612472160360,86.67046359632680,87.76764993106620,,,90.10934761974300,,
2022,Sean Manaea,SDP,153,91.21252382624400,,,,90.83446642287230,81.22544147559170,,,,84.86740747653580,,
2022,Luis Severino,NYY,102,95.95841637436220,90.34461388221150,,,95.92353372012870,83.32277990939350,,,,88.09890496926230,,
2022,Zach Thompson,PIT,102.1,92.32359292473590,86.59916959850990,,,92.2089279855643,,77.10691823899370,,,85.78994082840240,,
2022,Carlos Rodón,SFG,178,95.54392285049290,,,,,85.38665567814850,79.78889117324560,,,84.6372897907839,,
2022,Aaron Nola,PHI,205,92.75270935960590,86.77727470012630,,,92.17849923513990,,,78.56116722239450,,85.91562325613840,,
2022,Brandon Woodruff,MIL,153.1,96.27215807318320,,,,95.80828441528550,87.99615521197550,84.02319871669280,,,86.12227602905570,,
2022,Kyle Freeland,COL,174.2,90.209228515625,,,,89.59355345911950,85.4284084069021,,80.93636665860740,,84.75090843023260,,
2022,Tyler Mahle,- - -,120.2,93.22534560806930,85.50073780733000,85.39012244439890,,,83.88661098081200,,,,,,
2022,Jordan Montgomery,- - -,178.1,93.01231354616630,88.29326923076920,,,93.00064064164010,,80.22793452995870,,,82.32119205298010,,
2022,Austin Gomber,COL,87.2,91.04570375810370,,,,91.44999694824220,84.19056919642860,,75.59243697478990,,82.22124837239580,,
2022,Pablo López,MIA,180,93.5389245917917,88.71678974680660,,,93.40042386968090,89.72500610351560,80.94552859042550,,,87.54324586977650,,
2022,Domingo Germán,NYY,70.2,92.6719696150519,,,,92.64185895106590,,80.9969329443734,,,85.87063663563830,,
2022,Ranger Suarez,PHI,155.1,93.21409519548460,89.38081951530610,,,92.53106796116510,82.38313017695780,76.592998046875,,,84.92101166213770,,
2022,Michael Kopech,CHW,119.1,94.86916742332530,,,,,84.44590506487030,78.99045318983400,,,85.18400390625,,
2022,Framber Valdez,HOU,201.1,94.04037055619270,,,,93.93463983050850,83.01901895491800,79.15375586854460,,,88.78158844765340,,
2022,Justin Steele,CHC,119,92.1797760462075,,,,91.67278357397150,82.04557085640820,78.35471329599060,,,87.759521484375,,
2022,Erick Fedde,WSN,127,,89.19626424701050,,,92.55165469720500,,78.42048710601720,,,86.00574712643680,,
2022,Spenser Watkins,BAL,95,91.42014120989310,87.1197082820197,,,89.3,78.48060985028520,76.82328900898970,,,86.15796959918480,,
2022,JT Brubaker,PIT,144,92.73525320368710,,,,93.1351015625,86.65474148882110,80.03089209751310,,,87.25081647028690,,
2022,Mitch Keller,PIT,153,95.51182852751760,,,,94.37478108581440,84.24965049342110,78.5944713803392,,,91.1128180088141,,
2022,Cristian Javier,HOU,134.1,93.87071339729920,,,,,80.0144,,76.57499904258580,,85.24725274725270,,
2022,Jeffrey Springs,TBR,125,91.42277421101490,,,,90.13333129882810,85.45009860436890,,,,81.04970386246310,,
2022,Tyler Alexander,DET,80,89.94559502751570,85.46450814260560,,,89.97125676673230,77.73888578869050,,,,82.69717899445560,,
2022,Nestor Cortes,NYY,158.1,91.81395852587800,86.87183779761910,,,90.72026763091220,77.13202954793030,72.07142857142860,,,82.90463143807870,,
2022,Logan Webb,SFG,192.1,92.3845340689433,,,,91.82272727272730,82.47436101220750,,,,86.39572482638890,,
2022,Triston McKenzie,CLE,188.1,92.50221185064940,,,,,87.30806049547700,79.40359477124180,,,,,
2022,Taylor Hearn,TEX,59,94.36717062634990,88.71666666666670,,,93.53486049107140,84.03543722587720,,,,87.52735209668800,,
2022,James Kaprielian,OAK,134,93.9719509051329,,,,94.42294761782790,84.99922180175780,79.33261928763440,,,85.23052924502210,,
2022,José Urquidy,HOU,162.1,93.53011924342110,87.44062805175780,,,,80.068603515625,78.08986515410960,,,86.09258112212280,,
2022,Dylan Cease,CHW,184,96.79170024174050,,,,96.47666829427080,87.40373925635280,,81.13011853448280,,77.9105288856908,,
2022,Freddy Peralta,MIL,76.1,92.53961435249310,,,,,80.25181869939270,75.76666666666670,,,85.855712890625,,
2022,Sandy Alcantara,MIA,228.2,97.95557298041620,,,,97.7834752620222,89.986415660014,86.16363525390630,,,91.77765363128490,,
2022,Dakota Hudson,STL,136.2,91.32583126379690,,,,91.92639593908630,87.76994953583770,80.45387468434340,,,86.45274939903850,,
2022,Mitch White,- - -,79.2,93.8302034428795,,,,94.17647058823530,85.58602150537640,80.29016313396520,,,87.56739342730980,,
2022,Cole Irvin,OAK,181,90.6762002042901,87.0653827373798,,,90.28163992869880,,77.52439781654340,,,83.01488797169810,,
2022,Zac Gallen,ARI,184,94.11283244680850,89.93210650802750,,,94.69999694824220,86.7423095703125,,81.59627329192550,,86.22440378289470,,
2022,Cal Quantrill,CLE,186.1,93.41547502790180,88.4669494047619,,,93.60364940068490,,82.727203125,,,85.33670520231210,,
2022,Eric Lauer,MIL,158.2,93.30025643069730,89.71207252358490,,,,86.68077585043200,78.2355330882353,,,87.15365972751530,,
2022,Dean Kremer,BAL,120,93.50556438791730,87.93107774522570,,,91.52657206075180,,76.43939393939390,,,83.76377094655800,,
2022,Corbin Burnes,MIL,202,96.0875015258789,95.04969869146010,,,96.23091264204550,88.15182464701000,81.64451827242520,,,90.2578125,,
2022,Walker Buehler,LAD,65,95.19011520127120,91.52586570945950,,,94.984619140625,83.57642594004070,,79.17613636363640,,90.4951231421494,,
2022,Tony Gonsolin,LAD,130.1,93.10189916032950,,83.45135135135140,,,87.45995189525460,80.68995979341000,,,,,
2022,Dane Dunning,TEX,153.1,89.40000406901040,87.09769479851970,,,89.48090704970470,78.71791255289140,,80.0999984741211,,84.04718598300970,,
2022,Shane Bieber,CLE,200,91.2596985479798,86.89868592379390,,,,85.00801518278300,,82.01556420233460,,86.35522096548510,,
2022,Patrick Sandoval,LAA,148.2,93.06149732620320,,,,93.43218503053160,86.26969491969270,78.56079639317180,,,83.70281456953640,,
2022,Aaron Civale,CLE,97,90.73999720982140,86.35693975225230,85.52455969024120,,91.2678272192029,80.36923452524040,75.90160183066360,,,,,
2022,Devin Smeltzer,MIN,62.2,89.452998046875,84.8119533372962,,,88.5699951171875,76.89615572415870,75.21861494348400,,,82.12424538352270,,
2022,Kyle Wright,ATL,180.1,95.12648452495200,,,,94.38462611607140,90.11230969551280,,84.73514859902070,,88.13708320873210,,
2022,Jason Alexander,MIL,56,93.14047386532740,,,,92.38560159289880,81.09762848045020,,,,81.45652173913040,,
2022,Shohei Ohtani,LAA,166,97.27060846100280,90.74206176233910,89.29134740584940,,97.16082071520620,85.32839388145320,77.6797314893018,67.9000015258789,,,,
