Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR
2019,Jakob Junis,KCR,9,14,0,31,31,175.1,8.418251194776270,2.9771863981525800,1.591254799012590,0.3175542406311640,0.703125,0.423507462,0.166666666,91.75921655371490,5.2357415967511000,5.367012701077900,4.822374541376650,4.634117657835460,1.5367826223373400
2019,Max Fried,ATL,17,6,0,30,30,160.1,9.430354626992030,2.469854783259820,1.178794328374000,0.3415730337078650,0.73727934,0.531728665,0.201923076,93.8582613150392,4.153846680936970,3.842535263189240,3.7379180660964500,3.3255110182754200,2.918642997741700
2019,Zach Eflin,PHI,10,13,0,28,28,157.2,6.964058297986500,2.5687100279458400,1.5412260167675000,0.2939958592132510,0.72996707,0.442424242,0.157894736,93.93876158791870,4.2241009348442700,4.083339426995510,4.8630578887102800,4.79426850528656,1.5005244016647300
2019,Matt Strahm,SDP,3,7,0,16,16,81.2,8.926531724147470,1.8734696211173700,2.0938778118370600,0.30735930735930700,0.73770492,0.336065573,0.179245283,90.96658604887980,5.289796577272570,5.528174181440430,5.0629892978565200,4.620407489507970,0.36351287364959700
2019,Michael Wacha,STL,5,7,0,24,24,114,7.26315643648721,4.026314981096170,1.7368417565512900,0.3044776119402990,0.78125,0.477272727,0.209523809,93.1277630558428,4.6578938016602800,5.634588253469150,5.529798484443060,4.853190002788930,-0.04167265072464940
2019,Kevin Gausman,- - -,3,8,0,17,17,82,9.548780487804880,2.9634146341463400,1.4268292682926800,0.3445378151260500,0.58441558,0.367768595,0.141304347,93.84206821431530,6.365853658536590,5.046122781850480,4.287180207415330,4.457996562777500,1.171734169125560
2019,José Berríos,MIN,14,8,0,32,32,200.1,8.760398889607060,2.291181248051080,1.1680531852809400,0.2994652406417110,0.73529412,0.420689655,0.119815668,93.25675947720520,3.6838600458860500,4.047093954653250,3.8529445514172400,4.320453727597460,4.353603839874270
2019,Frankie Montas,OAK,9,2,0,16,16,96,9.65625,2.15625,0.75,0.296875,0.76152305,0.494296577,0.106666666,96.7474464699074,2.625,3.420980893578490,2.9952594757080100,3.4659932376506400,2.9576640129089400
2019,Tyler Glasnow,TBR,6,1,0,12,12,60.2,11.274726456309600,2.076923294583340,0.5934066555952400,0.2647058823529410,0.84710744,0.503597122,0.085106382,97.23198999587460,1.7802199667857200,2.300722251268120,2.257965419471230,2.9419107073867700,2.2861380577087400
2019,Hyun Jin Ryu,LAD,14,5,0,29,29,182.2,8.031021003330980,1.1824816201223500,0.8375911475866670,0.27766990291262100,0.82216809,0.503875968,0.129770992,90.87171283309960,2.3156931727396100,3.4168651649083000,3.099045984862780,3.315757478258040,4.946580410003660
2019,Dereck Rodríguez,SFG,5,10,0,16,16,78.1,6.434041717653740,3.3319144609278300,2.068084837817270,0.2757201646090540,0.62360802,0.42745098,0.204545454,90.789599609375,5.399999298745100,5.285138808404880,5.9203921029750600,5.167840510641900,-0.40934261679649400
2019,Jorge López,KCR,3,8,0,18,18,86.1,7.401544837600820,3.2316604220510600,2.1891893181636200,0.30434782608695700,0.65693431,0.445255474,0.221052631,94.13068086357530,6.567567954490870,6.503962281399840,6.156094591123670,5.182826874929790,-0.4525609314441680
2019,Chi Chi González,COL,1,5,0,12,12,58,5.896552111957950,4.810345143965700,1.5517242399889300,0.26136363636363600,0.71621622,0.428571428,0.172413793,92.28366896881840,5.431034839961270,6.137998288603860,5.800216542356230,5.5480430973790300,0.19327646493911700
2019,Caleb Smith,MIA,10,11,0,28,28,153.1,9.860868911022090,3.5217388967936000,1.9369563932364800,0.25065963060686000,0.75778078,0.261194029,0.156398104,91.54476617132870,4.519564917551790,4.604304617241720,5.111835436757900,5.051329621807660,0.9992156624794010
2019,Jon Gray,COL,11,8,0,25,25,149.2,9.0200433172834,3.1870819721068000,1.1425388201892300,0.3144963144963150,0.75535513,0.502392344,0.171171171,96.08793678687860,3.848551815374250,4.751206972259810,4.002428076774260,3.8273848014384500,3.072561264038090
2019,Germán Márquez,COL,12,5,0,28,28,174,9.051724137931030,1.8103448275862100,1.5,0.3039832285115300,0.6805075,0.489919354,0.201388888,95.67710540254240,4.758620689655170,4.758695912292380,4.058837061914910,3.5384097458302300,3.3346469402313200
2019,Glenn Sparkman,KCR,4,10,0,23,23,118.1,5.323943890808270,2.661971945404140,2.129577556323310,0.29198966408268700,0.65340909,0.374396135,0.164705882,93.35755829429300,6.3126763276726700,5.796479770290320,6.095699740415340,5.877375786795040,-0.4304558038711550
2019,Steven Brault,PIT,3,5,0,19,19,95.2,8.090592549569070,3.9512196172314100,1.222996548190670,0.3107142857142860,0.70107858,0.452296819,0.135416666,92.16922989721890,4.986062850315820,4.84404168121564,4.687877110707020,4.917463507062910,1.14150869846344
2019,Andrew Heaney,LAA,4,6,0,18,18,95.1,11.13986073419860,2.8321679832708200,1.8881119888472100,0.31196581196581200,0.75490196,0.336,0.183486238,,4.909091171002750,4.418815315830340,4.630093467343420,4.177192476042680,1.2951364517211900
2019,Matthew Boyd,DET,9,12,0,32,32,185.1,11.557554274018500,2.4280576205921200,1.8938849440618500,0.3068432671081680,0.74421169,0.356394129,0.18224299,92.19031412548770,4.564748326713190,3.8666239683254500,4.320124613977750,3.881401897286390,3.185492992401120
2019,Nick Pivetta,PHI,4,4,0,13,13,69,7.565216554811280,3.260869204660030,2.0869562909824200,0.3024390243902440,0.71428571,0.412037037,0.225352112,94.2923793859649,5.739129800201660,6.048666700153150,5.721255575291060,4.7536269521186,0.04598506540060040
2019,Marco Gonzales,SEA,16,13,0,34,34,203,6.517241379310350,2.4827586206896600,1.019704433497540,0.2949526813880130,0.69224354,0.407350689,0.092741935,89.10661963821490,3.9901477832512300,4.268879635068130,4.154896175215400,5.112152622133640,3.6069254875183100
2019,Lucas Giolito,CHW,14,9,0,29,29,176.2,11.615094005222100,2.9037735013055300,1.2226414742339100,0.2729591836734690,0.77651515,0.359903381,0.13559322,94.38172250162230,3.413207448903000,3.47852279801514,3.4347641863335700,3.661685544549850,5.161978721618650
2019,Antonio Senzatela,COL,11,11,0,25,25,124.2,5.486630792194270,4.114973094145710,1.3716576980485700,0.3333333333333330,0.62947799,0.537757437,0.182692307,93.63969298245610,6.713903469395620,5.975694200672120,5.443955908792810,5.122116978526190,0.639919638633728
2019,Luis Castillo,CIN,15,8,0,32,32,190.2,10.667831029523200,3.7290205811165100,1.0384614276527000,0.26174496644295300,0.76725026,0.552173913,0.178861788,96.31243184296620,3.3986010359542900,3.359414106480320,3.696526906738560,3.4797733816866900,4.203364849090580
2019,Brad Keller,KCR,7,14,0,28,28,165.1,6.64112923656369,3.810483988192280,0.8165322831840600,0.281947261663286,0.72169811,0.5,0.102040816,93.76732816637250,4.1915323870115100,4.808260667163180,4.351106284882850,4.9402994359549300,2.2374091148376500
2019,Masahiro Tanaka,NYY,11,8,0,31,31,179,7.391061452513970,1.9608938547486000,1.4078212290502800,0.2897727272727270,0.70568928,0.478260869,0.156424581,91.5568528029248,4.4748603351955300,4.349723966386790,4.292221766210800,4.2479080950914100,3.1488802433013900
2019,Dario Agrazal,PIT,4,5,0,14,14,71.1,5.04672933180831,2.2710281993137400,1.8925234994281200,0.28879310344827600,0.75280899,0.399176954,0.15625,90.94523631427310,5.04672933180831,5.5462244648644200,6.003729300790940,5.947146558450510,-0.12289433181285900
2019,Adam Plutko,CLE,7,5,0,20,20,104.2,6.621020717018450,2.149682050980020,1.8917202048624100,0.27009646302250800,0.75815739,0.295180722,0.140127388,91.14772178532010,4.643313230116830,4.667553465271010,5.306366671995220,5.557691479557440,0.6239750385284420
2019,David Hess,BAL,1,10,0,14,14,67.2,7.714285134430300,3.32512290277168,3.1921179866608100,0.27,0.57636888,0.327272727,0.233009708,92.88522012578620,7.182265469986830,7.720390320017710,7.218935283046340,5.636002483426580,-0.4865453541278840
2019,Aaron Nola,PHI,12,7,0,34,34,202.1,10.186160937632700,3.5584841703520300,1.2009884074938100,0.29504950495049500,0.76788831,0.497142857,0.174193548,93.2861328125,3.869851535257830,4.210922104858800,4.03443777053917,3.823532896642240,3.4385063648223900
2019,Brandon Woodruff,MIL,11,3,0,22,22,121.2,10.578081086241700,2.219177850260500,0.8876711401042010,0.3201320132013200,0.74685535,0.44551282,0.12,96.46785078898520,3.6246571554254900,3.4642303832588700,3.0085300451283300,3.3613019660291300,3.258641004562380
2019,Spencer Turnbull,DET,3,17,0,30,30,148.1,8.858426358791640,3.5797750354021000,0.8494381439937190,0.332541567695962,0.68290353,0.482598607,0.100719424,93.69980727442050,4.6112356388230500,4.781669354986110,3.9892903214165600,4.626366351377200,2.7841029167175300
2019,Kyle Freeland,COL,3,11,0,22,22,104.1,6.81469582118846,3.364216924384180,2.156549310502680,0.3079268292682930,0.62121212,0.465714285,0.217391304,92.12239937160330,6.728433848768350,5.800867062827460,5.993561920355900,5.071121209252150,0.08010267466306690
2019,John Means,BAL,10,11,0,27,27,147.1,6.597284612368440,2.1380089021564400,1.343891309926910,0.2545871559633030,0.74362606,0.305986696,0.096916299,91.83889622456960,3.726244086615510,3.9831217797095200,4.483240157305640,5.606880816399230,2.9353699684143100
2019,Tyler Mahle,CIN,3,12,0,25,25,129.2,8.953729262507280,2.359897635079440,1.7352188493231200,0.30662983425414400,0.66666667,0.46997389,0.208333333,93.39874096074380,5.136247793996420,4.220090432874740,4.656169141589890,3.990652603616320,1.5543080568313600
2019,Reynaldo López,CHW,10,15,0,33,33,184,8.266305033335900,3.1793480897445800,1.7119566637086200,0.3157894736842110,0.69162996,0.350442477,0.14,95.51294183369450,5.380435228798510,5.1239149727644800,5.040096583663870,5.269995898861120,2.3997600078582800
2019,Yonny Chirinos,TBR,6,5,0,18,18,104.1,7.936102623307720,1.9840256558269300,1.3801917605752600,0.25,0.76484018,0.452380952,0.173913043,94.31756232766540,3.536741386474090,4.491955764582550,4.134137316091510,3.8945872194903900,1.5688520669937100
2019,Ryan Yarbrough,TBR,3,5,0,14,14,85.2,7.459144854611040,1.1556421605735400,0.9455254041056240,0.26556016597510400,0.61712846,0.444897959,0.101123595,88.11015331296990,4.307393507592290,3.705968341882430,3.587550376095420,4.288398593487260,1.905728816986080
2019,Luke Weaver,ARI,4,3,0,12,12,64.1,9.652851648844910,1.9585496099105600,0.8393784042473840,0.2916666666666670,0.78616352,0.406976744,0.092307692,93.94764768053020,2.9378244148658400,4.1999799963779200,3.0741130750001100,3.871497413853380,1.7824358940124500
2019,Elieser Hernández,MIA,3,4,0,15,15,74.2,9.401785073839930,2.65178553364716,2.049107003272810,0.25396825396825400,0.76177285,0.328358208,0.168316831,90.6569236865942,4.580356830845100,3.5562988734838700,5.330080760133520,5.061015520568530,0.3451647162437440
2019,Trevor Williams,PIT,7,9,0,26,26,145.2,6.981693120063660,2.718535374184080,1.6681921614311400,0.30337078651685400,0.68493151,0.370689655,0.14516129,91.87682831950210,5.375285853500340,5.2087274261596000,5.12247622829178,5.252858105043360,0.9464857578277590
2019,Tyler Beede,SFG,5,9,0,22,22,112.2,8.467455239044040,3.1952661279411500,1.7573963703676300,0.30246913580246900,0.73025335,0.441520467,0.191304347,94.3387777453271,5.032544151507310,5.217635944588910,5.06903897776273,4.560979915710170,0.25307387113571200
2019,Ariel Jurado,TEX,5,9,0,18,18,93,6.387096774193550,3,1.6451612903225800,0.3355263157894740,0.58371736,0.446202531,0.168316831,92.9619140625,6.67741935483871,6.505981401976600,5.300030981084350,5.084007261485180,0.7739025354385380
2019,Pablo López,MIA,5,8,0,21,21,111.1,7.679641069407260,2.182634830252590,1.2125749056958800,0.29906542056074800,0.6640625,0.475757575,0.145631067,93.78528947817190,5.092814603922710,4.505481105303770,4.282871799988080,4.371688024176040,1.5668941736221300
2019,Domingo Germán,NYY,16,4,0,24,24,134.2,9.490098651466800,2.472772183832900,2.0049504193239700,0.2636103151862460,0.7768595,0.382978723,0.198675496,93.40399784482760,4.277227561224470,4.465805707692660,4.914504460986490,4.248935833958240,1.4824024438858000
2019,Dinelson Lamet,SDP,3,5,0,14,14,73,12.945205479452100,3.6986301369863000,1.4794520547945200,0.3105590062111800,0.73566085,0.363095238,0.196721311,95.99337938474390,4.068493150684930,3.9392205446372300,3.9126396126943100,3.437866445559350,1.2719557285308800
2019,Erick Fedde,WSN,4,2,0,12,12,60.1,4.624308904963020,3.7292813749701800,1.4917125499880700,0.3010204081632650,0.80487805,0.502512562,0.185185185,,4.475137649964220,7.675912476882720,5.683622475132710,5.309320596766220,0.04870222508907320
2019,Jeff Hoffman,COL,2,6,0,15,15,70,8.742857142857140,4.371428571428570,2.7,0.2978723404255320,0.74766355,0.351219512,0.235955056,93.75466844512200,6.557142857142860,6.987706717067770,6.799723761422290,5.428856954191410,-0.47750380635261500
2019,Jack Flaherty,STL,11,8,0,33,33,196.1,10.589133576986900,2.521222280234980,1.1460101273795400,0.2422907488986780,0.83333333,0.395348837,0.138121546,94.49812286689420,2.7504243057108900,3.3634816066657500,3.463585014559550,3.642088899878910,4.661951541900640
2019,Jordan Yamamoto,MIA,4,5,0,15,15,78.2,9.38135532564355,4.118643801502050,1.2584744949034000,0.225130890052356,0.66582915,0.356435643,0.126436781,91.66870265151520,4.461864118293880,4.202539028667490,4.51061956136606,4.8927497705141600,0.8828207850456240
2019,Taylor Clarke,ARI,4,4,0,15,15,64.1,7.134713897750320,3.3575124224707400,2.2383416149804900,0.29533678756476700,0.69095477,0.398058252,0.188235294,93.5395017570281,5.87564673932379,6.345535771114990,6.214009001341580,5.609073863306510,-0.4421543776988980
2019,Trent Thornton,TOR,5,9,0,29,29,139.1,8.72009505713832,3.8110045064530400,1.4856458245494900,0.3132832080200500,0.72302558,0.310262529,0.136094674,93.0333666179118,5.038277144124360,4.95247144799997,4.800133761821230,5.066945661361520,1.5434600114822400
2019,Peter Lambert,COL,3,7,0,19,19,89.1,5.742537640388700,3.626865878140230,1.8134329390701100,0.3333333333333330,0.64064801,0.473015873,0.206896551,92.66007710071510,7.253731756280460,6.072865516249260,5.967740975777440,5.2855869637660700,0.04828513786196710
2019,Jacob Waguespack,TOR,4,5,0,13,13,65.1,6.887755638259240,3.4438778191296200,1.2397960148866600,0.28125,0.73047859,0.402985074,0.118421052,92.27473406603110,4.132653382955540,5.683708553856620,4.805846334327920,5.329004237736570,0.699493408203125
2019,Alex Young,ARI,7,5,0,15,15,77,8.064935864033470,3.155844468534840,1.6363637984995500,0.2535211267605630,0.73979592,0.470852017,0.179487179,89.73782552083330,3.8571432393203600,4.699114093688900,4.954269388398000,4.605672714797630,0.47903385758400000
2019,Jaime Barria,LAA,2,7,0,13,13,60.1,8.353591336278580,2.834254203380230,2.834254203380230,0.2392638036809820,0.75875486,0.338888888,0.21590909,91.82987794321330,5.519337132898340,5.069292351703520,6.446053742720550,5.253514230491150,-0.32102900743484500
2019,Michael Soroka,ATL,13,4,0,29,29,174.2,7.3167930408748000,2.112595173773710,0.7213739617763890,0.2796780684104630,0.79933848,0.512048192,0.111111111,92.87793387875540,2.6793890008837300,4.081816242452660,3.454467462966800,3.847444179365520,4.01092529296875
2019,Kenta Maeda,LAD,8,8,0,26,26,137,9.656933230999220,3.0875908969861400,1.2481750434624800,0.2492753623188410,0.71097372,0.406685236,0.138686131,92.13493579323800,4.138685670428240,3.2886848409913100,3.987732017269550,4.1740181704454100,2.4285085201263400
2019,Dylan Cease,CHW,4,7,0,14,14,73,9.986301369863010,4.315068493150690,1.8493150684931500,0.32642487046632100,0.68085106,0.456730769,0.214285714,96.50862375533430,5.794520547945210,4.620201228530970,5.186612215434040,4.422837033745360,0.7260559797286990
2019,Sandy Alcantara,MIA,6,14,0,32,32,197.1,6.886823969308800,3.6942565663179700,1.0489864324112700,0.271304347826087,0.73791349,0.445762711,0.108490566,95.6928870506536,3.876688989346020,4.573118532264290,4.551847244580360,5.173696774892720,2.2947793006897000
2019,Dillon Peters,LAA,3,4,0,12,12,55.2,6.790419937227440,3.7185632989578800,2.2634733124091500,0.3028571428571430,0.68548387,0.385026737,0.197183098,90.92852731036330,5.820359946194950,6.1597309261305300,6.429578705241640,5.6972483991814400,-0.28093478083610500
2019,Dakota Hudson,STL,16,7,0,32,32,174,7.034482141737480,4.3965513385859200,1.137930934692830,0.2749003984063750,0.77956989,0.569498069,0.2,94.08392009493670,3.3620686706833500,5.075706092866760,4.915158751814460,4.5290245731178800,1.0343977212905900
2019,Zac Gallen,- - -,3,6,0,15,15,80,10.8,4.05,0.9,0.28421052631578900,0.83700441,0.388888888,0.108108108,92.98995366868380,2.8125,3.665274571038460,3.614009475708010,4.1540249165147500,1.5599123239517200
2019,Trevor Richards,- - -,4,12,0,23,23,123.1,8.391892108192760,3.721621717546350,1.313513547369300,0.29411764705882400,0.76612903,0.356321839,0.12,90.979111328125,4.378378491231000,4.302033883822420,4.6086041062482500,5.130611273429890,1.3383049070835100
2019,Cal Quantrill,SDP,4,8,0,18,18,91.2,7.658183305422230,2.35636409397607,1.472727558735040,0.30357142857142900,0.63207547,0.429065743,0.148514851,94.57773866758240,5.69454656044217,4.712631198768070,4.523100639028050,4.587571132391420,0.9306526780128480
2019,Eric Lauer,SDP,8,10,0,29,29,148.1,8.312358980509970,3.0943818102628300,1.2134830628481700,0.3140877598152430,0.70652174,0.393258426,0.116959064,91.93740508731970,4.48988733253823,4.309727415569280,4.252211651700330,4.792577047096670,2.202486991882320
2019,Joey Lucchesi,SDP,10,10,0,30,30,163.2,8.688391578714190,3.0794299266328800,1.264765862724220,0.27069351230425100,0.73027091,0.469565217,0.138554216,90.59735107421880,4.1792263290017600,3.835314708551800,4.173276337774200,4.363957671851280,2.090341329574590
2019,Walker Buehler,LAD,14,4,0,30,30,182.1,10.612431740279400,1.826325462280650,0.9872029525841350,0.2903930131004370,0.71005917,0.426751592,0.121951219,96.67533222591360,3.257769743527640,3.330194121396760,3.0055999634958000,3.3688345146174000,5.1241254806518600
2019,Shane Bieber,CLE,15,8,0,33,33,212.1,10.893249868473800,1.6954474503461100,1.3139717740182400,0.2953667953667950,0.77586207,0.441391941,0.161458333,93.21374143835620,3.2637363419162700,3.8463311941777400,3.3270393057310800,3.227796898338220,5.469820499420170
2019,Shaun Anderson,SFG,3,4,0,16,16,82.2,5.987902857386510,3.3749997923451200,1.306451532520690,0.31716417910447800,0.68904594,0.434944237,0.157894736,92.45763874372910,5.334677091126160,6.039791506447760,4.96804162585153,4.9097309080091500,0.4434102177619930
2019,Aaron Civale,CLE,3,4,0,10,10,57.2,7.179190593141970,2.4971097715276400,0.6242774428819110,0.25,0.77617329,0.404907975,0.06557377,92.07068323206020,2.341040410807170,3.3464531749947300,3.4047609165885900,4.607215666937970,1.4794576168060300
2019,Griffin Canning,LAA,5,5,0,17,17,88.1,9.577359869235040,2.954717406466130,1.324528492553780,0.2719298245614040,0.75692964,0.367088607,0.122641509,93.88828735351560,4.177359091900390,3.9757835452918300,4.255519059596450,4.729358638980130,1.5282593965530400
2019,José Suarez,LAA,2,6,0,15,15,67,8.059701492537310,3.4925373134328400,2.5522388059701500,0.3160621761658030,0.69004525,0.360576923,0.206521739,91.82977924822070,6.850746268656720,5.2186279893345600,6.676696042872190,5.721575761375140,-0.3631644546985630
2019,Zach Plesac,CLE,8,6,0,21,21,115.2,6.847261946740850,3.1123917939731100,1.4783861021372300,0.2553846153846150,0.78547297,0.39117647,0.145038167,93.91818122384940,3.812679947617060,5.456501203107040,4.943116027915290,5.06057398127367,0.9066181182861330
2019,Chris Paddack,SDP,9,7,0,26,26,140.2,9.78909917210948,1.98341225055813,1.4715639278334500,0.23661971830985900,0.76923077,0.40161725,0.146496815,94.05269078473720,3.3270140977104100,3.3756712512496400,3.9533459418658800,4.047933546028630,2.4035394191741900
2019,Nick Margevicius,SDP,2,6,0,12,12,53.1,6.412499235570520,2.8687496580183900,2.0249997586012200,0.3160919540229890,0.65527066,0.425414364,0.210526315,88.28408638535030,6.412499235570520,6.254052251175010,5.83900916278366,5.039973044373710,-0.16315196454525000
2019,Yusei Kikuchi,SEA,6,11,0,32,32,161.2,6.457732365101760,2.78350532978524,2.004123837445370,0.30994152046783600,0.70787637,0.440147329,0.1875,92.63609047202800,5.45567044637907,5.405721028289370,5.7129787051152000,5.180571636573530,0.1886373609304430
2018,Bartolo Colon,TEX,7,12,0,24,24,139.1,4.844497253965730,1.6148324179885800,1.9377989015862900,0.2832618025751070,0.66891892,0.418181818,0.172413793,89.5334375,5.684210111319790,5.7791005139857000,5.4857902576787000,4.749290505750930,0.45654773712158200
2018,CC Sabathia,NYY,9,7,0,29,29,153,8.235294117647060,3,1.1176470588235300,0.29504504504504500,0.75512406,0.444444444,0.11728395,91.58155201099540,3.6470588235294100,3.4785016893368500,4.160431575775150,4.294821418227710,2.2544517517089800
2018,Marco Estrada,TOR,7,14,0,28,28,143.2,6.452435966458560,3.1322504691546400,1.8167052721096900,0.28442437923250600,0.69711538,0.240343347,0.111969111,88.70741234756100,5.638050844478360,4.712608456282890,5.436533583360850,5.789909281379900,0.3946618139743810
2018,Edwin Jackson,OAK,6,3,0,17,17,92,6.652174464696340,3.6195655175553600,1.1739131408287700,0.24045801526717600,0.79218107,0.364312267,0.112149532,93.58214785447760,3.326087232348170,5.141988888501110,4.649562134048670,4.874810147279280,0.7297306060791020
2018,Matt Moore,TEX,1,5,0,12,12,55,6.709090909090910,4.254545454545460,1.309090909090910,0.395,0.59546314,0.379807692,0.091954022,91.80683075221240,8.018181818181820,5.856866016197070,5.196795212138780,5.918440912799400,0.41730794310569800
2018,Zack Greinke,ARI,15,11,0,33,33,207.2,8.624397862603740,1.863563357246040,1.2134831163462600,0.27175843694493800,0.80188679,0.45144804,0.14973262,89.53441783910530,3.2070625217722500,3.8488159307488300,3.7045728144542200,3.4390127407732600,2.7184059619903600
2018,Iván Nova,PIT,9,9,0,29,29,161,6.372670203483040,1.9565215537009300,1.4534160113206900,0.2876984126984130,0.73732719,0.455598455,0.147727272,93.14762430297400,4.192546186502000,4.717864991904660,4.570369330346930,4.276482757385810,1.2395005226135300
2018,Clayton Kershaw,LAD,9,5,0,26,26,161.1,8.646693669677380,1.6177684930364100,0.9483470476420350,0.27293064876957500,0.78659371,0.479028697,0.126865671,90.95578028150830,2.7334709020270400,3.3098565288423000,3.185224962641610,3.187186263021560,3.355004072189330
2018,Corey Kluber,CLE,20,7,0,33,33,215,9.293023255813950,1.4232558139534900,1.0465116279069800,0.27598566308243700,0.77900552,0.444250871,0.130890052,92.10861195116490,2.8883720930232600,3.20694888597178,3.1232222734495700,3.0788431280574100,5.46293830871582
2018,Lance Lynn,- - -,9,10,0,29,29,149.1,9.160713193672180,4.520088746877720,0.8437498994171740,0.33490566037735800,0.69457222,0.5,0.12173913,93.82291036117840,4.9419636965863000,4.1655386310836100,3.9706993363265600,4.023840421176870,2.485527813434600
2018,Jhoulys Chacín,MIL,15,8,0,35,35,192.2,7.287197616587580,3.3166091716520400,0.8408304942216440,0.25,0.72449952,0.422222222,0.093264248,89.95099704283890,3.503460392590180,4.30984221488015,4.032403940153150,4.472343655095480,2.269423723220830
2018,Rick Porcello,BOS,17,7,0,33,33,191.1,8.937281754801060,2.2578396012129000,1.2700347756822600,0.2846299810246680,0.70866142,0.440801457,0.137755102,91.35005963740460,4.280487577299450,4.083318346793290,4.012347906788350,3.8697515340453800,2.4437599182128900
2018,Max Scherzer,WSN,18,7,0,33,33,220.2,12.23565011087980,2.080060518849560,0.9380665085007820,0.26458333333333300,0.8130531,0.342741935,0.097457627,94.45735136103150,2.5287010229151500,2.5573551913532700,2.6528786822868000,3.0642737004482500,7.474438190460210
2018,David Price,BOS,16,7,0,30,30,176,9.051136363636360,2.5568181818181800,1.2784090909090900,0.27391304347826100,0.77272727,0.401247401,0.132275132,92.89107946675900,3.5795454545454500,4.1393283075695400,4.0183861212296900,3.9454046072777000,2.438720941543580
2018,Francisco Liriano,DET,5,12,0,26,26,131.2,7.4506334870260500,4.92151936757684,1.2987342775550000,0.28418230563002700,0.672748,0.483116883,0.163793103,91.81152898615060,4.648101624933680,5.525610155886920,5.135115272642400,4.714259681001490,0.44976210594177200
2018,Aníbal Sánchez,ATL,7,6,0,24,24,133.2,8.95511187869286,2.6259350621730900,1.0099750239127300,0.25787965616045800,0.78740157,0.454802259,0.113636363,90.72838796977130,2.8952617352164900,3.1251559034648700,3.5943467712339500,3.7665152905056600,2.5201287269592300
2018,Danny Duffy,KCR,8,12,0,28,28,155,8.187096774193550,4.064516129032260,1.335483870967740,0.3039647577092510,0.734714,0.353813559,0.11442786,93.3532245964404,4.877419354838710,5.1797396352126700,4.7023670596461100,4.915106638496920,1.2716008424758900
2018,Clay Buchholz,ARI,7,2,0,16,16,98.1,7.413558555105590,2.013559113732380,0.823728728345065,0.25539568345323700,0.86580087,0.425531914,0.08737864,90.27606411637930,2.013559113732380,3.860519194624040,3.4655162899770200,4.0056825572113900,1.649951457977300
2018,Clayton Richard,SDP,7,11,0,27,27,158.2,6.126050223789690,3.403361235438720,1.0777310578889300,0.28865979381443300,0.6472332,0.567951318,0.177570093,90.33237896543560,5.3319326021873200,5.30459277630969,4.679339090109830,4.236415672577490,0.5641362071037290
2018,Derek Holland,SFG,7,9,0,30,30,161.2,8.517526309142830,3.5628868221251100,1.0020619187226900,0.2873051224944320,0.75211864,0.395604395,0.108433734,91.61211708203530,3.6742270353165200,4.129570855433400,3.958369770313580,4.206832299067460,2.184579372406010
2018,Jake Arrieta,PHI,10,11,0,31,31,172.2,7.193050616823330,2.971042646079200,1.0945946590818100,0.2874251497005990,0.68136273,0.515564202,0.142857142,92.31657757675440,3.961390194772270,4.101404902681340,4.255026234856960,4.080049889163000,1.9822840690612800
2018,Tyler Chatwood,CHC,4,6,0,20,20,96,7.68749938905244,8.249999344348960,0.84374993294478,0.2840909090909090,0.7376058,0.541666666,0.123287671,93.42425847457630,5.1562495902181,5.870934771305350,5.608348047898890,5.645513692473050,-0.3914233148097990
2018,Jeremy Hellickson,WSN,5,3,0,19,19,91.1,6.405108775662750,1.970802700203920,1.0839414851121600,0.2518796992481200,0.71743929,0.459259259,0.123595505,89.83916935257850,3.4489047253568600,4.319522263954650,4.222475253107260,4.266202369396560,1.2943522930145300
2018,Jordan Zimmermann,DET,7,8,0,25,25,131.1,7.606599279359120,1.7817259573273600,1.9187818001987000,0.2879177377892030,0.71428571,0.350241545,0.15730337,91.24447088465850,4.522842814754070,4.54992806542613,4.881243825159690,4.348153607548320,0.9825588464736940
2018,Jason Hammel,KCR,2,11,0,18,18,102.1,5.804559683579470,2.726384093802480,1.231270235910800,0.33707865168539300,0.61994609,0.372602739,0.095238095,91.24294238880370,6.1563511795539800,6.530740428576320,4.645773447667540,5.239787259206690,0.791209876537323
2018,Brandon McCarthy,ATL,6,3,0,15,15,78.2,7.436441639585550,2.402542683558410,1.7161019168274300,0.3319327731092440,0.74468085,0.479838709,0.217391304,91.5572509765625,4.919492161571980,4.735803197130860,4.787550430248570,3.757399133099690,0.1987272948026660
2018,Charlie Morton,HOU,15,3,0,30,30,167,10.83233433959100,3.4491014812628000,0.9700597916051630,0.2828282828282830,0.79545455,0.474327628,0.14516129,96.20428093112250,3.125748217394420,3.3553576038548600,3.5915692609330000,3.416720607248610,2.8359439373016400
2018,Félix Hernández,SEA,8,13,0,28,28,150,7.38,3.42,1.56,0.2876404494382020,0.6323687,0.465367965,0.165605095,89.74009088010200,5.64,5.45286309135354,5.15376490910848,4.6291220451394700,0.311754435300827
2018,Rich Hill,LAD,11,5,0,24,24,131.2,10.116455305405400,2.6658226818298100,1.3670885547845200,0.2691131498470950,0.77165354,0.390532544,0.148148148,89.39789153494180,3.691139097918200,3.8761651864997800,3.957899899399450,3.6766445045379900,1.754193902015690
