Season,Name,Team,Archetype,PC1,PC2,CY_winner,Share
2024,Aaron Civale,TOT,Power Splitter/Forkballer,8.271400010116983,-2.8297526842523455,0,0.0
2024,Jordan Hicks,SFG,Power Splitter/Forkballer,5.188654274384004,0.8968036267998615,0,0.0
2024,Michael King,SDP,Fastball/Sinker Hybrid,-0.9577119912166457,1.2309106668150036,0,0.07
2024,Griffin Canning,LAA,Fastball/Sinker Hybrid,-1.096433533780215,-1.1711726203509774,0,0.0
2024,Tanner Houck,BOS,Sinker/Sidearm Specialist,6.4247613534352315,1.5268133616569124,0,0.0
2024,Clarke Schmidt,NYY,Sinker/Sidearm Specialist,0.6669185442090393,6.967791523008105,0,0.0
2024,Jesus Luzardo,MIA,Kitchen Sink/Finesse Mix,-2.4120931309077465,-0.312103856464772,0,0.0
2024,Bailey Falter,PIT,Power Splitter/Forkballer,4.579925011798694,-1.2916871220125508,0,0.0
2024,Chris Paddack,MIN,North/South Power Starter,-1.4752603701540483,-1.9678974954334831,0,0.0
2024,David Peterson,NYM,Kitchen Sink/Finesse Mix,-1.8404999994098017,-0.686151461755557,0,0.0
2024,Casey Mize,DET,Power Splitter/Forkballer,6.956944546267259,4.101050809886442,0,0.0
2024,Kutter Crawford,BOS,Power Splitter/Forkballer,7.345477806848977,3.521044377975373,0,0.0
2024,Bowden Francis,TOR,Power Splitter/Forkballer,6.073106523945656,-2.163563812846122,0,0.0
2024,Yusei Kikuchi,TOT,North/South Power Starter,-1.9826720538055451,-1.577365160459111,0,0.0
2024,Cristopher Sanchez,PHI,Sinker/Sidearm Specialist,-1.9141438576901255,2.2837650907931106,0,0.01
2024,Luis Gil,NYY,North/South Power Starter,-1.4236941599208135,0.5433804553578767,0,0.0
2024,Bailey Ober,MIN,North/South Power Starter,-0.699847151737264,-1.4814083527940785,0,0.0
2024,Tylor Megill,NYM,Cutter/East-West Artist,2.4523005708845282,-1.7726291341964815,0,0.0
2024,Joe Ryan,MIN,Power Splitter/Forkballer,6.9262567643321225,0.36244202350572546,0,0.0
2024,Ryan Feltner,COL,Fastball/Sinker Hybrid,-0.7102457417970426,-1.2707840779294497,0,0.0
2024,Jake Irvin,WSN,Cutter/East-West Artist,-0.09968878289862591,-1.776015603719264,0,0.0
2024,Edward Cabrera,MIA,Fastball/Sinker Hybrid,-1.4162278177932937,-1.4938646562499611,0,0.0
2024,Javier Assad,CHC,Cutter/East-West Artist,0.5464185892726396,-1.2877292925392214,0,0.0
2024,Cole Ragans,KCR,Knuckle Curve Specialist,-1.5163879386665093,3.3001465092041222,0,0.23
2024,Jose Soriano,LAA,Power Splitter/Forkballer,6.116579860107056,5.205843511671473,0,0.0
2024,Hunter Greene,CIN,Power Splitter/Forkballer,5.443193087523089,-1.8372357486809132,0,0.02
2024,Tobias Myers,MIL,Cutter/East-West Artist,-0.29783097339340725,-0.9529878990430927,0,0.0
2024,MacKenzie Gore,WSN,North/South Power Starter,-2.0235455911330202,-2.0451125765300304,0,0.0
2024,Logan Gilbert,SEA,Power Splitter/Forkballer,5.427339555606984,-1.6147803609917617,0,0.12
2024,Shane Baz,TBR,North/South Power Starter,-1.2989445690603054,-2.420181684513254,0,0.0
2024,Tarik Skubal,DET,Kitchen Sink/Finesse Mix,-1.7510155837303367,3.562920782203303,1,1.0
2024,Trevor Rogers,TOT,Kitchen Sink/Finesse Mix,-1.8051815283610844,1.2696974717604859,0,0.0
2024,Taj Bradley,TBR,Power Splitter/Forkballer,7.22224525541162,-3.11616063850732,0,0.0
2024,Keider Montero,DET,Knuckle Curve Specialist,0.1084280462481903,5.472021093466645,0,0.0
2024,JP Sears,OAK,Kitchen Sink/Finesse Mix,-1.970947505502266,1.246625392892079,0,0.0
2024,Keaton Winn,SFG,Power Splitter/Forkballer,7.433383532369238,0.37281821489709027,0,0.0
2024,Ryan Weathers,MIA,Kitchen Sink/Finesse Mix,-2.3199357825437867,1.2579321246482462,0,0.0
2024,Valente Bellozo,MIA,North/South Power Starter,-0.13480542975647453,-2.0175169456630515,0,0.0
2024,Brayan Bello,BOS,Fastball/Sinker Hybrid,-0.8904286846137176,1.3996325699807077,0,0.0
2024,Grayson Rodriguez,BAL,Fastball/Sinker Hybrid,-0.6102532068994843,-1.5813919576452948,0,0.0
2024,Simeon Woods Richardson,MIN,North/South Power Starter,-1.716628444428996,-2.0045609806726956,0,0.0
2024,Randy Vasquez,SDP,Cutter/East-West Artist,0.025995392995196348,-1.645690011870134,0,0.0
2024,Reese Olson,DET,Fastball/Sinker Hybrid,-0.7454733113682824,-1.2115927580906447,0,0.0
2024,Cooper Criswell,BOS,Sinker/Sidearm Specialist,-0.07705067910657919,1.9964236505231747,0,0.0
2024,Roddery Munoz,MIA,Cutter/East-West Artist,-0.13145533837401924,1.151976105614447,0,0.0
2024,Brady Singer,KCR,Fastball/Sinker Hybrid,-0.6760048520175032,1.5229065463561444,0,0.0
2024,George Kirby,SEA,Power Splitter/Forkballer,6.525364149910085,4.5929070449059894,0,0.0
2024,Matt Waldron,SDP,Cutter/East-West Artist,2.6800865838343597,1.0399845577125195,0,0.0
2024,Hunter Brown,HOU,Knuckle Curve Specialist,0.5524912518077053,4.9302413845045105,0,0.0
2024,Andre Pallante,STL,Knuckle Curve Specialist,2.161465639542931,5.321183563123828,0,0.0
2024,Ryan Pepiot,TBR,North/South Power Starter,-0.5173504608286874,-2.0604373993093845,0,0.0
2024,Ryne Nelson,ARI,North/South Power Starter,-0.5695501293748236,-1.7659016005353336,0,0.0
2024,Joey Estes,OAK,Cutter/East-West Artist,0.09344114278789786,1.0582807236972043,0,0.0
2024,Nick Lodolo,CIN,Kitchen Sink/Finesse Mix,-2.664409824013731,-0.9488339235508734,0,0.0
2024,DJ Herz,WSN,North/South Power Starter,-2.018996406684883,2.8871803882516796,0,0.0
2024,Alec Marsh,KCR,Fastball/Sinker Hybrid,-0.5349576906676875,-1.3578031448662098,0,0.0
2024,Garrett Crochet,CHW,Kitchen Sink/Finesse Mix,-1.596332422865266,1.0107654762998317,0,0.0
2024,Reid Detmers,LAA,North/South Power Starter,-2.169552068464384,-1.777836497068256,0,0.0
2024,Emerson Hancock,SEA,Fastball/Sinker Hybrid,-0.7956097651653355,1.2161425061191602,0,0.0
2024,Max Meyer,MIA,Fastball/Sinker Hybrid,-1.0992182118448057,1.2114608859452365,0,0.0
2024,Bobby Miller,LAD,Fastball/Sinker Hybrid,-1.3166501449463277,-1.728337544746078,0,0.0
2024,Landon Knack,LAD,North/South Power Starter,-1.5335017900220638,-2.369478525093244,0,0.0
2024,Slade Cecconi,ARI,North/South Power Starter,-1.1234708604256127,-1.9316978867988395,0,0.0
2024,Graham Ashcraft,CIN,Sinker/Sidearm Specialist,-0.13199309790512367,2.075960942127495,0,0.0
2024,Logan Allen,CLE,North/South Power Starter,-0.9510994826937358,0.6022913399789697,0,0.0
2024,Cody Bradford,TEX,North/South Power Starter,-2.0075238983590364,-1.436931122921943,0,0.0
2024,Mitchell Parker,WSN,Power Splitter/Forkballer,4.074176577685181,-2.4184490142995783,0,0.0
2024,Luis Ortiz,PIT,Cutter/East-West Artist,2.590190709415701,1.0458645444083279,0,0.0
2024,Carson Spiers,CIN,Cutter/East-West Artist,0.3074647012617373,1.1156165079711133,0,0.0
2024,Jack Kochanowicz,LAA,Fastball/Sinker Hybrid,-0.9178257046141106,-0.9659037184872671,0,0.0
2024,Mitch Spence,OAK,Sinker/Sidearm Specialist,0.25572680466073916,-0.7561901016196106,0,0.0
2024,Kyle Harrison,SFG,North/South Power Starter,-2.1699577074107563,-1.4398378897932056,0,0.0
2024,Brandon Pfaadt,ARI,Fastball/Sinker Hybrid,3.3707246594732188,-1.715134349282139,0,0.0
2024,Gavin Stone,LAD,Cutter/East-West Artist,-0.5356592932754227,-0.8518606415416016,0,0.0
2024,Jared Jones,PIT,North/South Power Starter,-0.9971355630883153,-1.902718031532409,0,0.0
2024,Bryce Miller,SEA,Power Splitter/Forkballer,6.494010955679299,3.2146877022866702,0,0.0
2024,Andrew Abbott,CIN,North/South Power Starter,-2.857053729751618,-1.379249129690222,0,0.0
2024,Spencer Arrighetti,HOU,North/South Power Starter,0.2620379318110108,-2.377024736891085,0,0.0
2024,Cade Povich,BAL,Kitchen Sink/Finesse Mix,-1.6534040293384011,-1.481824114535686,0,0.0
2024,David Festa,MIN,North/South Power Starter,-1.916145366511615,0.6615591134734663,0,0.0
2024,Gavin Williams,CLE,North/South Power Starter,-0.6230460837254983,-2.483466284881167,0,0.0
2024,Tanner Bibee,CLE,Fastball/Sinker Hybrid,-1.0940261634973656,-1.3133637676073342,0,0.0
2024,Bryan Woo,SEA,Fastball/Sinker Hybrid,-0.6122475608987273,1.1394141212195712,0,0.0
2024,Hayden Birdsong,SFG,North/South Power Starter,-0.7778001248529178,-2.332712958604647,0,0.0
2024,Jonathan Cannon,CHW,Cutter/East-West Artist,0.20636359487790595,1.15364032743753,0,0.0
2024,Spencer Schwellenbach,ATL,Power Splitter/Forkballer,6.060090181279505,-1.8970004142516559,0,0.0
2024,Paul Skenes,PIT,Fastball/Sinker Hybrid,-0.5503305343056984,-1.0881840648987742,0,0.25
2024,Yoshinobu Yamamoto,LAD,Power Splitter/Forkballer,6.97942077832954,-2.859253745747191,0,0.0
2024,Shota Imanaga,CHC,Kitchen Sink/Finesse Mix,2.192063167921601,-0.15725154064195482,0,0.18
2024,Yariel Rodriguez,TOR,Power Splitter/Forkballer,6.530696387324519,-2.2145096103522293,0,0.0
2023,Zack Greinke,KCR,Cutter/East-West Artist,0.6087724209308153,1.2367412991886415,0,0.0
2023,Clayton Kershaw,LAD,Kitchen Sink/Finesse Mix,1.2318760387367196,-1.788335648214677,0,0.0
2023,Adam Wainwright,STL,Cutter/East-West Artist,1.2145313898005803,1.9296766668642056,0,0.0
2023,Lance Lynn,TOT,Cutter/East-West Artist,0.0074154339102475725,-0.985882533169337,0,0.0
2023,Max Scherzer,TOT,North/South Power Starter,-0.006273663640638609,-2.1472593278654197,0,0.0
2023,Charlie Morton,ATL,Cutter/East-West Artist,-0.29050474377338836,-2.5468326226202285,0,0.0
2023,Rich Hill,TOT,Kitchen Sink/Finesse Mix,-1.7030979320817086,-0.09850040233994545,0,0.0
2023,Alex Cobb,SFG,Power Splitter/Forkballer,8.241099857611355,4.854645380436834,0,0.0
2023,Carlos Carrasco,NYM,Cutter/East-West Artist,-0.2750493364236532,-1.2137851465224594,0,0.0
2023,Julio Teheran,MIL,Cutter/East-West Artist,-0.024452060160585987,-0.9342121489519125,0,0.0
2023,Chase Anderson,COL,Cutter/East-West Artist,-0.48586453828664916,-1.2349954551287965,0,0.0
2023,Martin Perez,TEX,Kitchen Sink/Finesse Mix,-1.4492674111547277,-0.4513978355145792,0,0.0
2023,Jordan Lyles,KCR,Cutter/East-West Artist,0.17059966184200936,-1.5913219340493772,0,0.0
2023,Justin Verlander,TOT,North/South Power Starter,-1.1396239358406652,-2.361839643194977,0,0.0
2023,Wade Miley,MIL,Kitchen Sink/Finesse Mix,-1.6525177812847498,-0.8469268067757398,0,0.0
2023,Nathan Eovaldi,TEX,Power Splitter/Forkballer,7.357800894487051,-2.510899880572531,0,0.0
2023,Patrick Corbin,WSN,Kitchen Sink/Finesse Mix,-1.5477081618699071,1.5199242924585679,0,0.0
2023,Miles Mikolas,STL,Fastball/Sinker Hybrid,-0.28529382063130887,0.8577556851113066,0,0.0
2023,Kyle Gibson,BAL,Cutter/East-West Artist,0.1002549513436263,-1.064017677802776,0,0.0
2023,Zack Wheeler,PHI,Cutter/East-West Artist,0.16462248148294134,-1.5815852275102507,0,0.13
2023,Chris Sale,BOS,Kitchen Sink/Finesse Mix,-2.2681078210136416,1.3654862433969146,0,0.0
2023,Merrill Kelly,ARI,Cutter/East-West Artist,-0.3824655939967768,-1.583710999919276,0,0.0
2023,Jose Quintana,NYM,Kitchen Sink/Finesse Mix,-2.045530742888851,-1.016630738993368,0,0.0
2023,Jameson Taillon,CHC,Cutter/East-West Artist,0.4088878049677904,-1.6331070485568229,0,0.0
2023,Drew Smyly,CHC,Sinker/Sidearm Specialist,2.0117802566424046,6.473208228559538,0,0.0
2023,Noah Syndergaard,TOT,Cutter/East-West Artist,3.2933061579316645,-1.380693954027652,0,0.0
2023,James Paxton,BOS,Knuckle Curve Specialist,-1.0804374418590574,4.144742032366755,0,0.0
2023,Taijuan Walker,PHI,Power Splitter/Forkballer,8.050617842723456,-1.9851407398722969,0,0.0
2023,Kyle Hendricks,CHC,Fastball/Sinker Hybrid,-1.9897796461273856,-1.2561275380498582,0,0.0
2023,Chris Bassitt,TOR,Cutter/East-West Artist,4.230387297325052,-1.9104061133849592,0,0.02
2023,Colin Rea,MIL,Power Splitter/Forkballer,7.254570439082981,-1.8954942565537374,0,0.0
2023,Seth Lugo,SDP,Fastball/Sinker Hybrid,-0.3904817272224439,-2.481247051165325,0,0.0
2023,Adrian Houser,MIL,Fastball/Sinker Hybrid,-0.1976871825417634,-1.0456435581179073,0,0.0
2023,Sonny Gray,MIN,Knuckle Curve Specialist,1.040164295222323,2.29367864386117,0,0.5
2023,Mike Clevinger,CHW,Cutter/East-West Artist,0.10941464974625617,-1.2853580109853093,0,0.0
2023,Tyler Anderson,LAA,Kitchen Sink/Finesse Mix,-1.9821494874952392,-0.920879327124609,0,0.0
2023,Joe Musgrove,SDP,Cutter/East-West Artist,-0.0014794848585230878,-2.049616366212639,0,0.0
2023,Anthony DeSclafani,SFG,Knuckle Curve Specialist,0.1569339304084784,4.333256219969791,0,0.0
2023,Yu Darvish,SDP,Power Splitter/Forkballer,5.685697150713289,1.9166504564788778,0,0.0
2023,Gerrit Cole,NYY,Knuckle Curve Specialist,0.3539134817462441,4.772834891818083,1,1.0
2023,Eduardo Rodriguez,DET,Kitchen Sink/Finesse Mix,-1.2101458027297203,1.0966122157387432,0,0.0
2023,Zach Davies,ARI,Cutter/East-West Artist,-0.2561448466414412,-1.244697013530987,0,0.0
2023,Steven Matz,STL,Sinker/Sidearm Specialist,-2.59094236340929,0.34226584717681746,0,0.0
2023,Marcus Stroman,CHC,Power Splitter/Forkballer,6.550122250811593,-1.9013381156034244,0,0.0
2023,Blake Snell,SDP,North/South Power Starter,-2.429264071436879,-1.8274758129588222,1,0.97
2023,Max Fried,ATL,Kitchen Sink/Finesse Mix,-1.4526073973863471,-1.6572137280460224,0,0.0
2023,Zach Eflin,TBR,Cutter/East-West Artist,0.6577413574434818,-1.6638796612239957,0,0.09
2023,Chris Flexen,TOT,Cutter/East-West Artist,0.11793442847712984,-1.2285562514069968,0,0.0
2023,Michael Wacha,SDP,Cutter/East-West Artist,-0.8319518557847827,-1.4843204962742667,0,0.0
2023,Kevin Gausman,TOR,Power Splitter/Forkballer,7.783369733514137,-0.3850887947612141,0,0.39
2023,Jose Berrios,TOR,Fastball/Sinker Hybrid,-0.8048903959266306,-1.6613645499503749,0,0.0
2023,Ty Blach,COL,Sinker/Sidearm Specialist,-1.4990774425146056,0.3590343979615516,0,0.0
2023,Tyler Glasnow,TBR,Fastball/Sinker Hybrid,-1.1872563672120675,-1.6495349539510094,0,0.0
2023,Hyun Jin Ryu,TOR,Kitchen Sink/Finesse Mix,-1.7021028771295965,-1.2360513985762194,0,0.0
2023,Paul Blackburn,OAK,Cutter/East-West Artist,0.2412338968649787,-1.508481726231297,0,0.0
2023,Julio Urias,LAD,North/South Power Starter,-1.9956420348675776,-1.774825191861681,0,0.0
2023,Michael Lorenzen,TOT,Cutter/East-West Artist,-0.6370697853155597,-1.1686695047891889,0,0.0
2023,Jon Gray,TEX,North/South Power Starter,-0.8872852616135097,-1.6057331565576065,0,0.0
2023,Ben Lively,CIN,Cutter/East-West Artist,0.0347090708937971,-0.8841306952327815,0,0.0
2023,Andrew Heaney,TEX,North/South Power Starter,-2.516375171512536,-0.8101327216475155,0,0.0
2023,Matthew Boyd,DET,Kitchen Sink/Finesse Mix,-2.3690164541816365,-0.6714324999503672,0,0.0
2023,Nick Pivetta,BOS,Power Splitter/Forkballer,5.641105279387829,-3.426711772425117,0,0.0
2023,Marco Gonzales,SEA,Kitchen Sink/Finesse Mix,-2.159400312481485,-1.4607865165455565,0,0.0
2023,Lucas Giolito,TOT,North/South Power Starter,-1.6889869445591363,-1.7100922562887524,0,0.0
2023,Luis Castillo,SEA,Fastball/Sinker Hybrid,-0.7116528383878191,1.1485579491516855,0,0.11
2023,Zack Littell,TBR,Power Splitter/Forkballer,5.528975675595064,0.6706405281331086,0,0.0
2023,Luis Severino,NYY,Cutter/East-West Artist,-0.10148440053651275,1.0722766807673527,0,0.0
2023,Carlos Rodon,NYY,North/South Power Starter,-1.6608799079131333,-1.5404982230876587,0,0.0
2023,Aaron Nola,PHI,Knuckle Curve Specialist,0.6116921130842384,6.150825403874456,0,0.0
2023,Brandon Woodruff,MIL,Fastball/Sinker Hybrid,-1.337340034267083,-1.0441226721596066,0,0.0
2023,Kyle Freeland,COL,Knuckle Curve Specialist,-1.2284878365734637,4.376204521499011,0,0.0
2023,Jordan Montgomery,TOT,Kitchen Sink/Finesse Mix,-1.9595761789479695,-1.0924533591273926,0,0.0
2023,Austin Gomber,COL,Knuckle Curve Specialist,-1.6082880343232013,4.286564064213912,0,0.0
2023,Luke Weaver,TOT,Knuckle Curve Specialist,-0.21891572093783032,3.5144118640482387,0,0.0
2023,Touki Toussaint,TOT,Power Splitter/Forkballer,6.493122493430934,-2.6279591960187276,0,0.0
2023,Trevor Williams,WSN,Fastball/Sinker Hybrid,-0.7094267584887628,-0.7916322065136444,0,0.0
2023,Pablo Lopez,MIN,Fastball/Sinker Hybrid,-1.0083663425445724,-1.4174188432016928,0,0.05
2023,Domingo German,NYY,Fastball/Sinker Hybrid,-1.9481024745413904,-1.6046829274970544,0,0.0
2023,Ranger Suarez,PHI,Kitchen Sink/Finesse Mix,-1.5320881659519838,-1.0130306949996222,0,0.0
2023,Michael Kopech,CHW,North/South Power Starter,-1.098049340169904,-1.5047646897591023,0,0.0
2023,Framber Valdez,HOU,Kitchen Sink/Finesse Mix,-1.434979093925496,-1.4510816862636704,0,0.03
2023,Justin Steele,CHC,Kitchen Sink/Finesse Mix,-1.8295930476583515,-0.6644076367763972,0,0.15
2023,Jack Flaherty,TOT,Knuckle Curve Specialist,0.8700447923745286,5.483324896570764,0,0.0
2023,Mitch Keller,PIT,Cutter/East-West Artist,0.895615537399422,-1.5482206700102286,0,0.0
2023,Cristian Javier,HOU,Knuckle Curve Specialist,-0.41766688890177917,4.5983387431574965,0,0.0
2023,Nestor Cortes,NYY,Kitchen Sink/Finesse Mix,-0.7306893552585522,0.9629436044070102,0,0.0
2023,Peter Lambert,COL,North/South Power Starter,-1.0609842631110005,-1.6526813123329454,0,0.0
2023,Logan Webb,SFG,Fastball/Sinker Hybrid,-0.6770599745530708,1.3595980344033927,0,0.41
2023,James Kaprielian,OAK,Fastball/Sinker Hybrid,-0.04199995253697711,-1.1048866770201873,0,0.0
2023,Kenta Maeda,MIN,Power Splitter/Forkballer,6.627508066982454,-2.0541769061470063,0,0.0
2023,Dylan Cease,CHW,Knuckle Curve Specialist,-0.6500050710552036,4.7191165727532205,0,0.0
2023,Freddy Peralta,MIL,North/South Power Starter,-1.1594161673029764,-1.5051375108010299,0,0.0
2023,Sandy Alcantara,MIA,Fastball/Sinker Hybrid,-1.2176354412402832,-0.5997234450894714,0,0.0
2023,Jesse Scholtens,CHW,North/South Power Starter,-0.9102805955436571,-1.9467747641838071,0,0.0
2023,Dakota Hudson,STL,Fastball/Sinker Hybrid,-0.6623957161380816,-0.5362235214099121,0,0.0
2023,Cole Irvin,BAL,Kitchen Sink/Finesse Mix,-2.0055282681259383,-0.6757844874401804,0,0.0
2023,Zac Gallen,ARI,Knuckle Curve Specialist,0.5341669389114411,5.012082499270983,0,0.32
2023,Cal Quantrill,CLE,Cutter/East-West Artist,3.7571677324824333,-1.2885639293048665,0,0.0
2023,Dean Kremer,BAL,Cutter/East-West Artist,0.4575533745680972,-1.5712492323191818,0,0.0
2023,Corbin Burnes,MIL,Sinker/Sidearm Specialist,-0.22964855197564946,-0.8683211392315097,0,0.06
2023,Tony Gonsolin,LAD,Power Splitter/Forkballer,6.253704921834223,-2.71011305029262,0,0.0
2023,Dane Dunning,TEX,Knuckle Curve Specialist,0.5925029016702104,2.715878075243708,0,0.0
2023,Shane Bieber,CLE,Knuckle Curve Specialist,0.5524264856079246,4.524551459997367,0,0.0
2023,Patrick Sandoval,LAA,Kitchen Sink/Finesse Mix,-2.4810801255243753,-1.035548636384477,0,0.0
2023,Aaron Civale,TOT,Power Splitter/Forkballer,8.245684442989443,-3.067825783655939,0,0.0
2023,Connor Seabold,COL,North/South Power Starter,-1.1288588671633573,-1.367597131379332,0,0.0
2023,Shohei Ohtani,LAA,Power Splitter/Forkballer,6.432054974942273,-1.979433177596834,0,0.0
2023,Brandon Bielak,HOU,Fastball/Sinker Hybrid,-1.1384546389772356,-1.3802178963070286,0,0.0
2023,Griffin Canning,LAA,Fastball/Sinker Hybrid,-1.0242321349980772,-1.236057337905054,0,0.0
2023,Alex Faedo,DET,North/South Power Starter,-1.2372062608235024,0.6727295768140513,0,0.0
2023,Tanner Houck,BOS,Power Splitter/Forkballer,6.763104424326214,0.6589642497468804,0,0.0
2023,Clarke Schmidt,NYY,Sinker/Sidearm Specialist,0.5576668594075457,6.722249797649158,0,0.0
2023,Jesus Luzardo,MIA,Kitchen Sink/Finesse Mix,-1.593094533840448,1.224961693686506,0,0.0
2023,Joey Wentz,DET,North/South Power Starter,-2.1519292329128628,-1.8262311999170027,0,0.0
2023,Tyler Wells,BAL,North/South Power Starter,-0.9128678317326014,-2.0807911668748615,0,0.0
2023,Bailey Falter,TOT,Kitchen Sink/Finesse Mix,1.522131391538858,-1.5824327980122963,0,0.0
2023,Kyle Muller,OAK,North/South Power Starter,-1.6295380068055632,-1.6060812240833784,0,0.0
2023,Garrett Whitlock,BOS,Fastball/Sinker Hybrid,-0.9453914798035717,1.5428907794300204,0,0.0
2023,David Peterson,NYM,Kitchen Sink/Finesse Mix,-2.0227608069302354,-0.7366704258531716,0,0.0
2023,Matt Manning,DET,North/South Power Starter,-0.7425428700497695,-2.0664907137355435,0,0.0
2023,Kutter Crawford,BOS,Power Splitter/Forkballer,6.849669073065025,3.6910310614985646,0,0.0
2023,Yusei Kikuchi,TOR,North/South Power Starter,-1.9674603372098547,-1.5296238664349524,0,0.0
2023,Cristopher Sanchez,PHI,Sinker/Sidearm Specialist,-2.191662708482398,2.287278103006337,0,0.0
2023,J.P. France,HOU,North/South Power Starter,-0.36999958477220946,-2.4382863789790874,0,0.0
2023,Bailey Ober,MIN,North/South Power Starter,-1.4422036132503577,-1.6166822580107854,0,0.0
2023,Tylor Megill,NYM,North/South Power Starter,1.999670195847036,-2.273299094202244,0,0.0
2023,Joe Ryan,MIN,Power Splitter/Forkballer,6.399410644040568,-0.08100140822352032,0,0.0
2023,Shane McClanahan,TBR,North/South Power Starter,-2.2631593456632917,-1.8070580351258394,0,0.0
2023,Jake Irvin,WSN,Fastball/Sinker Hybrid,-1.1141122996043458,-1.7021260006561862,0,0.0
2023,Daniel Lynch IV,KCR,Kitchen Sink/Finesse Mix,-1.921201834191187,2.9751217787758777,0,0.0
2023,Luis Medina,OAK,Fastball/Sinker Hybrid,-0.5296548095286472,-1.270077383527997,0,0.0
2023,Edward Cabrera,MIA,Fastball/Sinker Hybrid,-1.3585308424338998,-1.693999884556028,0,0.0
2023,Javier Assad,CHC,Cutter/East-West Artist,0.5273915348133534,-1.075255482219356,0,0.0
2023,Braxton Garrett,MIA,Kitchen Sink/Finesse Mix,-1.09874638840566,-0.5163599359195972,0,0.0
2023,Cole Ragans,KCR,Knuckle Curve Specialist,-1.4701578594005962,3.281089438136484,0,0.0
2023,Hunter Greene,CIN,North/South Power Starter,-1.2191109974814764,0.6544973218944706,0,0.0
2023,MacKenzie Gore,WSN,North/South Power Starter,-2.039333121936871,-1.8303544943823,0,0.0
2023,Logan Gilbert,SEA,Power Splitter/Forkballer,5.9215216068394785,4.435665400518788,0,0.0
2023,Tarik Skubal,DET,Knuckle Curve Specialist,-1.5290598471045092,3.8136478044486695,0,0.0
2023,Johan Oviedo,PIT,Fastball/Sinker Hybrid,-0.7079304936499778,-0.8477420375057968,0,0.0
2023,Taj Bradley,TBR,Power Splitter/Forkballer,6.926715467908298,-2.609143509590301,0,0.0
2023,Roansy Contreras,PIT,North/South Power Starter,-1.2502614083362296,-1.9733517894463843,0,0.0
2023,Michael Grove,LAD,Knuckle Curve Specialist,0.8447967556818361,5.477672964757831,0,0.0
2023,JP Sears,OAK,Kitchen Sink/Finesse Mix,-1.7966084502545483,1.1880889847343477,0,0.0
2023,Ryan Weathers,TOT,Kitchen Sink/Finesse Mix,-2.5492149570997866,1.1790543766263122,0,0.0
2023,Brayan Bello,BOS,Cutter/East-West Artist,-0.4649616996657841,1.2572395100968763,0,0.0
2023,Grayson Rodriguez,BAL,North/South Power Starter,-0.3405558693811285,-2.113204713053208,0,0.0
2023,Josiah Gray,WSN,Cutter/East-West Artist,-0.05174006528452109,-0.985538501981255,0,0.0
2023,Kyle Bradish,BAL,Fastball/Sinker Hybrid,-0.6817378300823751,-1.4391831254443426,0,0.19
2023,Reese Olson,DET,Fastball/Sinker Hybrid,-0.5174566016378802,-1.4364110554971776,0,0.0
2023,Brady Singer,KCR,Fastball/Sinker Hybrid,-0.8572086969665557,1.6382481229726569,0,0.0
2023,Jhony Brito,NYY,Knuckle Curve Specialist,-0.5401106932608115,4.418738846272943,0,0.0
2023,George Kirby,SEA,Knuckle Curve Specialist,3.3816221653357967,4.861836269530556,0,0.04
2023,Brandon Williamson,CIN,North/South Power Starter,-1.579967077455749,-1.6576702471792002,0,0.0
2023,Hunter Brown,HOU,Power Splitter/Forkballer,7.866702254414728,4.749645706792464,0,0.0
2023,Ryne Nelson,ARI,North/South Power Starter,-0.45559222856629833,-1.8093070339099953,0,0.0
2023,Tommy Henry,ARI,North/South Power Starter,-1.8819790668173937,-1.6605204010663366,0,0.0
2023,Alek Manoah,TOR,Fastball/Sinker Hybrid,-0.8787518271068402,1.2963230173457172,0,0.0
2023,Reid Detmers,LAA,North/South Power Starter,-1.872377525201335,-1.7959352528467933,0,0.0
2023,Jared Shuster,ATL,North/South Power Starter,-1.996861331263678,0.7310077025706143,0,0.0
2023,Bobby Miller,LAD,Fastball/Sinker Hybrid,-1.2245318812834138,-1.776776662056321,0,0.0
2023,Spencer Strider,ATL,North/South Power Starter,-1.6058428311095279,0.5886547595245593,0,0.3
2023,Graham Ashcraft,CIN,Sinker/Sidearm Specialist,-0.24833026214269419,2.0756207717381576,0,0.0
2023,Logan Allen,CLE,North/South Power Starter,-0.9023499061215968,0.6346158286727527,0,0.0
2023,Luis Ortiz,PIT,Cutter/East-West Artist,-0.20249678141644814,1.2434739730508488,0,0.0
2023,Ken Waldichuk,OAK,North/South Power Starter,-2.334063074765451,-0.937022750154736,0,0.0
2023,Louis Varland,MIN,North/South Power Starter,-0.05649732934356873,0.5421588111845884,0,0.0
2023,Eury Perez,MIA,North/South Power Starter,-1.466422387817344,-1.4215207262120881,0,0.0
2023,Bryce Elder,ATL,Fastball/Sinker Hybrid,-1.054743425065336,1.4239783081777702,0,0.0
2023,Brandon Pfaadt,ARI,Fastball/Sinker Hybrid,-0.4408114623543205,-1.2207590997548898,0,0.0
2023,Bryce Miller,SEA,Fastball/Sinker Hybrid,-0.7981355527523066,-1.306814994447984,0,0.0
2023,Emmet Sheehan,LAD,North/South Power Starter,-1.1266431584760375,0.6055389952130851,0,0.0
2023,Andrew Abbott,CIN,North/South Power Starter,-2.752372272433897,-1.4969020141575515,0,0.0
