Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2020,"Zach Davies","SDP",69.1,,,0.14028436,,,0.41800948,,0.02843602,,,0.41327014,,,,"Zach Davies",13183,605200
2020,"Blake Snell","TBR",50,0.50917431,,,,,,0.15137615,0.14449541,,,0.19495413,,,,"Blake Snell",13543,605483
2020,"Max Fried","ATL",56,0.41824249,,,,,0.10122358,0.20689655,0.2246941,,,0.04894327,,,,"Max Fried",13743,608331
2020,"Zach Eflin","PHI",56.1,0.09886364,,,,,0.51136364,0.20227273,0.13295455,,,0.05454545,,,,"Zach Eflin",13774,621107
2020,"Alec Mills","CHC",62.1,0.25396825,,,,,0.34285714,0.1005291,0.15026455,,,0.15238095,,,,"Alec Mills",13834,621219
2020,"Kevin Gausman","SFG",54.2,0.51488423,,,0.26681367,,,0.06835722,,,,0.14994487,,,,"Kevin Gausman",14107,592332
2020,"Lance McCullers Jr.","HOU",55,0.00452489,,0.01809955,,,0.41742081,,,0.37556561,,0.18438914,,,,"Lance McCullers Jr.",14120,621121
2020,"José Berríos","MIN",63,0.25952813,,,,,0.25499093,,0.29764065,,,0.18784029,,,,"Jose Berrios",14168,621244
2020,"Frankie Montas","OAK",53,0.23960613,,,0.12910284,,0.38074398,0.25054705,,,,,,,,"Frankie Montas",14309,593423
2020,"Tyler Glasnow","TBR",57.1,0.60373444,,,,,0.02489627,0.00103734,0.34751037,,,0.02282158,,,,"Tyler Glasnow",14374,607192
2020,"Hyun Jin Ryu","TOR",67,0.24646643,,0.24381625,,,0.09982332,,0.13162544,,,0.27826855,,,,"Hyun Jin Ryu",14444,547943
2020,"Germán Márquez","COL",81.2,0.38499184,,,,,0.13947798,0.16884176,,0.25367047,,0.05301794,,,,"German Marquez",15038,608566
2020,"Andrew Heaney","LAA",66.2,0.57788018,,,,,,,0.24792627,,,0.17419355,,,,"Andrew Heaney",15423,571760
2020,"Matthew Boyd","DET",60.1,0.50276243,,,,,0.02394107,0.22651934,0.07458564,,,0.17219153,,,,"Matthew Boyd",15440,571510
2020,"Marco Gonzales","SEA",69.2,0.40340909,,0.24242424,,,0.05018939,,0.16098485,,,0.14299242,,,,"Marco Gonzales",15467,594835
2020,"Lucas Giolito","CHW",72.1,0.50576606,,,,,,0.14744646,0.00988468,,,0.3369028,,,,"Lucas Giolito",15474,608337
2020,"Antonio Senzatela","COL",73.1,0.55897887,,,,,,0.24823944,0.08890845,,,0.10387324,,,,"Antonio Senzatela",15488,622608
2020,"Luis Castillo","CIN",70,0.27059844,,,,,0.25238508,0.17692975,,,,0.30008673,,,,"Luis Castillo",15689,622491
2020,"Brad Keller","KCR",54.2,0.38344988,,,,,0.21445221,0.38228438,,,,0.01981352,,,,"Brad Keller",15734,641745
2020,"Sean Manaea","OAK",54,,,0.02955665,,,0.54064039,0.1453202,,,,0.28448276,,,,"Sean Manaea",15873,640455
2020,"Aaron Nola","PHI",71.1,0.24390244,,,,,0.21602787,,,0.26655052,,0.27351916,,,,"Aaron Nola",16149,605400
2020,"Brandon Woodruff","MIL",73.2,0.34516928,,,,,0.30635838,0.10900083,0.06440958,,,0.17506193,,,,"Brandon Woodruff",16162,605540
2020,"Spencer Turnbull","DET",56.2,0.45067497,,,,,0.20872274,0.20872274,0.04049844,,,0.0913811,,,,"Spencer Turnbull",16207,605513
2020,"Kyle Freeland","COL",70.2,0.21263345,,,,,0.12188612,0.2366548,,0.1886121,,0.24021352,,,,"Kyle Freeland",16256,607536
2020,"Luke Weaver","ARI",52,0.54028926,,0.0785124,,,,0.0392562,0.06921488,,,0.27272727,,,,"Luke Weaver",16918,596133
2020,"Trevor Williams","PIT",55.1,0.42674533,,,,,0.08357915,0.26647001,0.07079646,,,0.15240905,,,,"Trevor Williams",16977,592866
2020,"Pablo López","MIA",57.1,0.32225914,,0.0841639,,,0.2248062,,0.06976744,,,0.29900332,,,,"Pablo Lopez",17085,641154
2020,"Dinelson Lamet","SDP",69,0.37320574,,,,,0.09282297,0.53397129,,,,,,,,"Dinelson Lamet",17186,659275
2020,"Justus Sheffield","SEA",55.1,0.00909091,,,,,0.46931818,0.33522727,,,,0.18636364,,,,"Justus Sheffield",17285,656954
2020,"Framber Valdez","HOU",64.1,0.03115265,,,,,0.55347871,,0.33333333,,,0.08203531,,,,"Framber Valdez",17295,664285
2020,"Cristian Javier","HOU",51.1,0.62649165,,,,,,0.25536993,,0.04295943,0.00119332,0.07398568,,,,"Cristian Javier",17606,664299
2020,"Kenta Maeda","MIN",66.2,0.18661258,,0.02738337,0.29310345,,0.07099391,0.38742394,0.03448276,,,,,,,"Kenta Maeda",18498,628317
2020,"Dylan Cease","CHW",58.1,0.47834101,,,,,,0.30138249,,0.09308756,,0.12718894,,,,"Dylan Cease",18525,656302
2020,"Zac Gallen","ARI",72,0.39033124,,0.24619517,,,0.00179051,0.01074306,,0.16114593,,0.18979409,,,,"Zac Gallen",19291,668678
2020,"Shane Bieber","CLE",77.1,0.37883683,,0.15751212,,,,0.11631664,,0.26252019,,0.08481422,,,,"Shane Bieber",19427,669456
2020,"Aaron Civale","CLE",74,0.02164863,,0.28726062,,,0.29225645,0.0949209,0.21149042,0.00083264,,0.09159034,,,,"Aaron Civale",19479,650644
2020,"Griffin Canning","LAA",56.1,0.40621762,,0.20103627,,,,0.22694301,0.0134715,,,0.15233161,,,,"Griffin Canning",19867,656288
2020,"Zach Plesac","CLE",55.1,0.3814433,,,,,,0.27963918,0.09278351,,,0.24613402,,,,"Zach Plesac",19979,668676
2020,"Chris Paddack","SDP",59,0.5815161,,0.03426791,,,,,0.07372793,,,0.31048806,,,,"Chris Paddack",20099,663978
2020,"Kris Bubic","KCR",50,0.5424275,,,,,,,0.15896885,,,0.29860365,,,,"Kris Bubic",21455,663460
2020,"Brady Singer","KCR",64.1,0.00653595,,,,,0.57236228,0.37441643,,,,0.04668534,,,,"Brady Singer",25377,663903
2019,"CC Sabathia","NYY",106.1,0.01282051,,0.41958042,,,0.14393939,0.30128205,,,,0.12237762,,,,"CC Sabathia",404,282332
2019,"Edwin Jackson","- - -",55.1,0.21796071,,0.28624883,,,0.14499532,0.24415341,0.03274088,,,0.07390084,,,,"Edwin Jackson",1841,429719
2019,"Zack Greinke","- - -",208.2,0.40849148,,0.00128659,0.00225153,,0.05242843,0.16050177,0.14667096,,0.00900611,0.21936314,,,,"Zack Greinke",1943,425844
2019,"Iván Nova","CHW",187,0.17570715,,0.13011647,,,0.36638935,,0.16772047,,,0.16006656,,,,"Ivan Nova",1994,467100
2019,"Clayton Kershaw","LAD",177.1,0.43762221,,,,,,0.39147438,0.16464607,,,0.00625733,,,,"Clayton Kershaw",2036,477132
2019,"Adam Wainwright","STL",171.2,0.13577586,,0.22449713,,,0.25107759,,0.36817529,,,0.02047414,,,,"Adam Wainwright",2233,425794
2019,"Lance Lynn","TEX",208.1,0.54090247,,0.16244541,,,0.17176128,,0.09519651,,,0.02969432,,,,"Lance Lynn",2520,458681
2019,"Jhoulys Chacín","- - -",102.1,0.12863071,,,,,0.31379668,0.49585062,0.00570539,,,0.0560166,,,,"Jhoulys Chacin",2608,468504
2019,"Rick Porcello","BOS",174.1,0.31452703,,,,,0.25574324,0.18614865,0.12567568,,,0.11790541,,,,"Rick Porcello",2717,519144
2019,"Ross Detwiler","CHW",57,0.36680761,,0.16807611,,,0.15539112,0.01057082,0.12896406,,,0.17019027,,,,"Ross Detwiler",2859,446321
2019,"Max Scherzer","WSN",172.1,0.48429036,,0.07728422,,,,0.20693391,0.08667389,,,0.14481762,,,,"Max Scherzer",3137,453286
2019,"David Price","BOS",107.1,0.2751209,,0.17302526,,,0.26222461,,,0.02471789,,0.26491134,,,,"David Price",3184,456034
2019,"Jeff Samardzija","SFG",181.1,0.27657448,,0.24858381,0.07664112,,0.19293569,0.18060646,,0.02465845,,,,,,"Jeff Samardzija",3254,502188
2019,"Aníbal Sánchez","WSN",166,0.30085534,,0.23503161,0.2354035,,0.0970621,0.02751952,0.05950167,,,0.04462626,,,,"Anibal Sanchez",3284,434671
2019,"Danny Duffy","KCR",130.2,0.44238778,,,,,0.08884776,0.26330403,0.090236,,,0.11522443,,,,"Danny Duffy",3542,518633
2019,"Clay Buchholz","TOR",59,0.1443406,,0.28245067,,,0.20145379,,0.17445483,,,0.1973001,,,,"Clay Buchholz",3543,453329
2019,"Jake Arrieta","PHI",135.2,0.0100365,,,,,0.55474453,0.11998175,0.13366788,,,0.18156934,,,,"Jake Arrieta",4153,453562
2019,"Jordan Zimmermann","DET",112,0.34405145,,,,,0.12433012,0.31564845,0.19506967,,,0.02090032,,,,"Jordan Zimmermann",4505,519455
2019,"Charlie Morton","TBR",194.2,0.29827916,,0.1042065,0.03250478,,0.19152326,,0.3734863,,,,,,,"Charlie Morton",4676,450203
2019,"Félix Hernández","SEA",71.2,0.07483553,,,,,0.32154605,0.08963816,0.35197368,,,0.16200658,,,,"Felix Hernandez",4772,433587
2019,"Rich Hill","LAD",58.2,0.51863354,,0.00310559,,,0.00724638,0.02795031,0.42028986,0.01449275,,0.00828157,,,,"Rich Hill",4806,448179
2019,"Mike Montgomery","KCR",64,0.15804067,,0.2310536,,,0.21534196,,0.18022181,,,0.21534196,,,,"Mike Montgomery",4869,543557
2019,"Jon Lester","CHC",171.2,0.28345939,,0.34199277,,,0.10161131,,0.15389674,,,0.11903979,,,,"Jon Lester",4930,452657
2019,"Cole Hamels","CHC",141.2,0.35463659,,0.18629908,,,0.12071846,,0.12489557,,,0.21345029,,,,"Cole Hamels",4972,430935
2019,"Michael Pineda","MIN",146,0.54120879,,,,,0.01098901,0.29487179,,,,0.1529304,,,,"Michael Pineda",5372,501381
2019,"Brad Peacock","HOU",80.2,0.26914329,,,,,0.3161486,0.28582259,,0.07733131,,0.05155421,,,,"Brad Peacock",5401,502748
2019,"Madison Bumgarner","SFG",207.2,0.42821859,,0.33405372,,,0.00092621,,0.18338994,,,0.05341155,,,,"Madison Bumgarner",5524,518516
2019,"Trevor Cahill","LAA",53.1,0.11111111,,0.1497076,,,0.27251462,,,0.24444444,,0.22222222,,,,"Trevor Cahill",6249,502239
2019,"Chris Archer","PIT",119.2,0.3962804,,,,,0.10729614,0.3557463,0.02002861,,,0.12064855,,,,"Chris Archer",6345,502042
2019,"Jake Odorizzi","MIN",159,0.57938218,,0.18426724,0.17133621,,,,0.06501437,,,,,,,"Jake Odorizzi",6397,543606
2019,"Carlos Carrasco","CLE",65,0.34246575,,,,,0.12426614,0.34050881,0.01565558,,,0.17710372,,,,"Carlos Carrasco",6632,471911
2019,"Julio Teheran","ATL",174.2,0.41694133,,,,,0.22676335,0.20962426,0.06460119,,,0.08206987,,,,"Julio Teheran",6797,527054
2019,"Chase Anderson","MIL",129,0.43659336,,0.14319139,,,0.07627515,,0.09920449,,,0.24473561,,,,"Chase Anderson",6895,502624
2019,"Martín Pérez","MIN",157,0.16906335,,0.31169841,,,0.24368442,,0.04858142,,,0.22697241,,,,"Martin Perez",6902,527048
2019,"J.A. Happ","NYY",156.1,0.48472116,,,,,0.17265088,0.17532468,0.00725745,,,0.16004584,,,,"J.A. Happ",7410,457918
2019,"Gio Gonzalez","MIL",81,0.27411945,,,,,0.25191424,,0.15849923,,,0.31546708,,,,"Gio Gonzalez",7448,461829
2019,"Jordan Lyles","- - -",141,0.50231384,,,,,0.01724863,0.09718132,0.31342028,,,0.06983593,,,,"Jordan Lyles",7593,543475
2019,"Mike Fiers","OAK",184.2,0.32745858,,,,,0.19598167,0.17694748,0.1741276,,,0.12548467,,,,"Mike Fiers",7754,571666
2019,"Jason Vargas","- - -",148.2,0.2777106,,,,,0.22047561,,,0.15155179,,0.35026199,,,,"Jason Vargas",8044,450306
2019,"Brett Anderson","OAK",176,0.18575735,,,,,0.43820648,0.18688772,,0.05463451,,0.13451394,,,,"Brett Anderson",8223,474463
2019,"Homer Bailey","- - -",163.1,0.48108494,,,0.2633833,,0.02426838,0.14239829,,0.0888651,,,,,,"Homer Bailey",8362,456701
2019,"Justin Verlander","HOU",223,0.49876619,,,,,,0.28655151,0.17273288,,,0.04194941,,,,"Justin Verlander",8700,434378
2019,"Tanner Roark","- - -",165.1,0.25520111,,,,,0.30027739,0.2184466,0.12760055,,,0.09847434,,,,"Tanner Roark",8753,543699
2019,"Wade Miley","HOU",167.1,0.15822564,,0.46978694,,,0.06252183,0.00977995,0.09290954,,,0.20677611,,,,"Wade Miley",8779,489119
2019,"Andrew Cashner","- - -",126.2,0.45817669,,,,,0.03242481,0.12359023,0.11043233,,,0.27537594,,,,"Andrew Cashner",8782,488768
2019,"Nathan Eovaldi","BOS",54.1,0.43125618,,0.21859545,0.14144411,,,0.03956479,0.16913947,,,,,,,"Nathan Eovaldi",9132,543135
2019,"Patrick Corbin","WSN",202,0.1943013,,,,,0.34252804,0.37102152,0.03485905,,,0.05729009,,,,"Patrick Corbin",9323,571578
2019,"Dallas Keuchel","ATL",112.2,0.05150215,,0.19849785,,,0.49034335,0.11427039,,,,0.14538627,,,,"Dallas Keuchel",9434,572971
2019,"Miles Mikolas","STL",184,0.27603424,,,,,0.23751783,0.23430813,0.21398003,,,0.03815977,,,,"Miles Mikolas",9803,571945
2019,"Mike Minor","TEX",208.1,0.44593387,,,,,,0.19392315,,0.11408996,,0.24605302,,,,"Mike Minor",10021,501985
2019,"Kyle Gibson","MIN",154.2,0.17840909,,,,,0.32424242,0.20757576,0.13181818,,,0.15795455,,,,"Kyle Gibson",10123,502043
2019,"Mike Leake","- - -",197,0.14386792,,0.26078167,,,0.18328841,0.12567385,,0.0791779,,0.20721024,,,,"Mike Leake",10130,502190
2019,"Stephen Strasburg","WSN",209,0.28643216,,,,,0.19657109,0.00354715,0.30653266,,,0.20691694,,,,"Stephen Strasburg",10131,544931
2019,"Tyler Skaggs","LAA",79.2,0.504329,,,,,,,0.33694084,,,0.15873016,,,,"Tyler Skaggs",10190,572140
2019,"Zack Wheeler","NYM",195.1,0.29987334,,0.19252692,0.01899937,,0.28942369,0.00759975,0.09943002,,,0.09214693,,,,"Zack Wheeler",10310,554430
2019,"Chris Sale","BOS",147.1,0.35821501,,,,,0.10182556,0.3841785,,,,0.15578093,,,,"Chris Sale",10603,519242
2019,"Mike Foltynewicz","ATL",117,0.26324153,,,,,0.25635593,0.28495763,0.10063559,,,0.09480932,,,,"Mike Foltynewicz",10811,592314
2019,"Asher Wojciechowski","BAL",81.2,0.53893866,,0.19297037,,,,0.24465886,,,,0.02343212,,,,"Asher Wojciechowski",10836,592879
2019,"Jacob deGrom","NYM",204,0.48135381,,,,,0.01065497,0.32027578,0.02914447,,,0.15857098,,,,"Jacob deGrom",10954,594798
2019,"Merrill Kelly","ARI",183.1,0.37339635,,0.18197164,,,0.09689399,,0.21336935,,,0.13436867,,,,"Merrill Kelly",11156,518876
2019,"Vince Velasquez","PHI",107,0.61835245,,,,,0.05630865,0.19395203,,0.13138686,,,,,,"Vince Velasquez",11189,592826
2019,"Jose Quintana","CHC",167,0.35883905,,,,,0.25555974,,0.27327554,,,0.11232567,,,,"Jose Quintana",11423,500779
2019,"Drew Pomeranz","- - -",75.1,0.45805142,,0.07510149,,,0.09945873,,,0.34641407,,0.02097429,,,,"Drew Pomeranz",11426,519141
2019,"Robbie Ray","ARI",174.1,0.42735602,,,,,0.10013089,0.30759162,0.00327225,0.16164921,,,,,,"Robbie Ray",11486,592662
2019,"Aaron Sanchez","- - -",131.1,0.36399132,,,,,0.21127983,,0.2308026,,,0.19392625,,,,"Aaron Sanchez",11490,592717
2019,"José Ureña","MIA",74.2,0.00504626,,,,,0.63162321,0.19428091,0.058873,,,0.11017662,,,,"Jose Urena",11589,570632
2019,"Matt Harvey","LAA",59.2,0.47027601,,,,,0.00318471,0.28025478,0.1433121,,,0.1029724,,,,"Matt Harvey",11713,518774
2019,"Drew Smyly","- - -",98,,,0.19222344,,,0.47316539,,,0.29079956,,0.04381161,,,,"Drew Smyly",11760,592767
2019,"Noah Syndergaard","NYM",197.2,0.29301423,,,,,0.29754204,0.15200517,0.09476067,,,0.16267788,,,,"Noah Syndergaard",11762,592789
2019,"James Paxton","NYY",150.2,0.59932407,,0.19977469,,,,,,0.18888472,,0.01201652,,,,"James Paxton",11828,572020
2019,"Kyle Hendricks","CHC",177,0.20520446,,,,,0.41635688,,0.09776952,,,0.28066914,,,,"Kyle Hendricks",12049,543294
2019,"Aaron Brooks","- - -",82,0.26847458,,,,,0.26169492,0.22033898,,0.03389831,,0.21559322,,,,"Aaron Brooks",12272,605156
2019,"Chris Bassitt","OAK",139,0.24032674,,0.14015477,,,0.40842648,0.00128977,0.12854686,,,0.08125537,,,,"Chris Bassitt",12304,605135
2019,"Jerad Eickhoff","PHI",53.1,0.36643836,,,,,0.02625571,0.29680365,0.31050228,,,,,,,"Jerad Eickhoff",12664,595191
2019,"Trevor Bauer","- - -",213,0.38469886,,0.16494845,,,0.03743896,0.13917526,,0.19696148,,0.07677699,,,,"Trevor Bauer",12703,545333
2019,"Adrian Houser","MIL",80.2,0.30981818,,,,,0.36145455,0.11636364,0.14109091,,,0.07127273,,,,"Adrian Houser",12718,605288
2019,"Sonny Gray","CIN",175.1,0.28428928,,0.00570004,,,0.19380121,0.21339508,0.24795155,0.00391877,,0.05094407,,,,"Sonny Gray",12768,543243
2019,"Mike Clevinger","CLE",126,0.51052632,,,,,,0.25454545,0.12057416,,,0.11435407,,,,"Mike Clevinger",12808,605182
2019,"Dylan Bundy","BAL",161.2,0.42404608,,,,,0.07523398,0.2275018,0.09935205,,,0.17386609,,,,"Dylan Bundy",12917,605164
2019,"Gabriel Ynoa","BAL",64.1,0.32466281,,,,,0.2177264,0.28034682,0.01445087,,,0.1628131,,,,"Gabriel Ynoa",12938,593679
2019,"Joe Musgrove","PIT",168.1,0.3753811,,0.08422256,,,0.11852134,0.22256098,0.09489329,,,0.10442073,,,,"Joe Musgrove",12970,605397
2019,"Anthony DeSclafani","CIN",166.2,0.37224584,,,,,0.18051797,0.24275222,,0.15075377,,0.05373019,,,,"Anthony DeSclafani",13050,543101
2019,"Yu Darvish","CHC",178.2,0.2573736,,0.05021067,0.08321629,,0.0877809,0.44838483,0.04564607,0.02422753,,0.00316011,,,,"Yu Darvish",13074,506433
2019,"Gerrit Cole","HOU",212.1,0.51577381,,,,,0.02380952,0.23154762,,0.15446429,,0.07440476,,,,"Gerrit Cole",13125,543037
2019,"Eduardo Rodriguez","BOS",203.1,0.38741059,,0.16165951,,,0.15765379,0.02403433,0.03175966,,,0.23748212,,,,"Eduardo Rodriguez",13164,593958
2019,"Zach Davies","MIL",159.2,,,0.11837192,,,0.5257655,0.00746826,0.03547423,,,0.31292009,,,,"Zach Davies",13183,605200
2019,"Ross Stripling","LAD",70,0.35310734,,0.02824859,,,0.02542373,0.16101695,,0.28531073,,0.14689266,,,,"Ross Stripling",13273,548389
2019,"Adrian Sampson","TEX",78.2,,,,,,0.55764706,0.31058824,0.00156863,,,0.13019608,,,,"Adrian Sampson",13339,592716
2019,"Steven Matz","NYM",159.1,,,,,,0.50651769,0.1452514,0.14860335,,,0.19962756,,,,"Steven Matz",13361,571927
2019,"Marcus Stroman","- - -",184.1,0.02135348,,0.24441524,,,0.36465177,,0.31668857,,,0.05289093,,,,"Marcus Stroman",13431,573186
2019,"Daniel Norris","DET",136,0.43727437,,,,,0.07129964,0.22563177,0.066787,,,0.19900722,,,,"Daniel Norris",13475,596057
2019,"Blake Snell","TBR",107,0.48359788,,,,,,0.06719577,0.24550265,,,0.2037037,,,,"Blake Snell",13543,605483
2019,"Jakob Junis","KCR",175.1,0.33652531,,,,,0.17270862,0.29651163,0.14056088,,,0.05369357,,,,"Jakob Junis",13619,596001
2019,"Max Fried","ATL",160.1,0.53320463,,0.0030888,,,0.03281853,0.15907336,0.24749035,,,0.02432432,,,,"Max Fried",13743,608331
2019,"Zach Eflin","PHI",157.2,0.3399114,,0.0052356,,,0.21868707,0.29963754,0.05517519,,,0.0813532,,,,"Zach Eflin",13774,621107
2019,"Matt Strahm","SDP",81.2,0.38258165,,0.3118196,,,0.01244168,,0.15241058,,,0.1407465,,,,"Matt Strahm",13799,621381
2019,"Michael Wacha","STL",114,0.49064239,,0.1527567,,,0.0091047,,0.10419828,,,0.24329793,,,,"Michael Wacha",14078,608379
2019,"Kevin Gausman","- - -",82,0.57400451,,,0.36513899,,,0.01878287,,,,0.04207363,,,,"Kevin Gausman",14107,592332
2019,"José Berríos","MIN",200.1,0.32215837,,,,,0.23052363,,0.28863346,,,0.15868455,,,,"Jose Berrios",14168,621244
2019,"Frankie Montas","OAK",96,0.18720539,,,0.18249158,,0.38047138,0.24983165,,,,,,,,"Frankie Montas",14309,593423
2019,"Tyler Glasnow","TBR",60.2,0.67184035,,,,,,,0.29268293,,,0.03547672,,,,"Tyler Glasnow",14374,607192
2019,"Hyun Jin Ryu","LAD",182.2,0.27292899,,0.1941568,,,0.13350592,0.00295858,0.12204142,,,0.27440828,,,,"Hyun Jin Ryu",14444,547943
2019,"Dereck Rodríguez","SFG",78.1,0.38258165,,0.14152411,,,0.0940902,,0.17107309,,,0.21073095,,,,"Dereck Rodriguez",14509,605446
2019,"Jorge López","KCR",86.1,0.29468599,,,,,0.24982747,0.07453416,,0.30227743,,0.07867495,,,,"Jorge Lopez",14527,605347
2019,"Chi Chi González","COL",58,0.43019943,,0.28584995,,,0.11870845,0.0645774,,,,0.10066477,,,,"Chi Chi Gonzalez",14663,592346
2019,"Caleb Smith","MIA",153.1,0.53776776,,,,,,0.3156708,,,,0.14656144,,,,"Caleb Smith",14875,592761
2019,"Jon Gray","COL",149.2,0.51209164,,,,,0.01230378,0.33474756,0.11158252,,,0.0292745,,,,"Jon Gray",14916,592351
2019,"Germán Márquez","COL",174,0.3543578,,,,,0.16972477,0.21139144,,0.23470948,,0.02981651,,,,"German Marquez",15038,608566
2019,"Glenn Sparkman","KCR",118.1,0.60523614,,0.00051335,,,,0.10985626,0.14835729,,,0.13603696,,,,"Glenn Sparkman",15200,642098
2019,"Steven Brault","PIT",95.2,0.51847365,,0.14536644,,,0.14476075,0.05754088,0.0090854,,,0.12477286,,,,"Steven Brault",15291,643230
2019,"Andrew Heaney","LAA",95.1,,,,,,0.57938389,,0.26954976,,,0.15106635,,,,"Andrew Heaney",15423,571760
2019,"Matthew Boyd","DET",185.1,0.4979039,,0.00032248,,,0.03934215,0.36214124,0.03966462,,,0.0606256,,,,"Matthew Boyd",15440,571510
2019,"Nick Pivetta","PHI",69,0.49016253,,,,,0.02566296,0.15141146,,0.31993157,,0.01283148,,,,"Nick Pivetta",15454,601713
2019,"Marco Gonzales","SEA",203,0.3940544,,0.20651486,,,,,0.15876028,,,0.24067046,,,,"Marco Gonzales",15467,594835
2019,"Lucas Giolito","CHW",176.2,0.55017794,,,,,,0.14733096,0.04128114,,,0.26120996,,,,"Lucas Giolito",15474,608337
2019,"Antonio Senzatela","COL",124.2,0.61913277,,,,,,0.19490389,0.10639249,,,0.07957085,,,,"Antonio Senzatela",15488,622608
2019,"Luis Castillo","CIN",190.2,0.29703293,,,,,0.20834692,0.16922074,,,,0.32539941,,,,"Luis Castillo",15689,622491
2019,"Brad Keller","KCR",165.1,0.41718923,,,,,0.25230542,0.31390631,,,,0.01659904,,,,"Brad Keller",15734,641745
2019,"Masahiro Tanaka","NYY",179,0.27359181,,0.0164594,0.26664228,,0.04718361,0.36430139,0.03182151,,,,,,,"Masahiro Tanaka",15764,547888
2019,"Dario Agrazal","PIT",71.1,0.12533333,,,,,0.55288889,0.18666667,,,,0.13511111,,,,"Dario Agrazal",15821,642607
2019,"Adam Plutko","CLE",104.2,0.53203998,,0.23985891,,,,0.00470312,0.10758377,,,0.11581423,,,,"Adam Plutko",15846,592644
2019,"David Hess","BAL",67.2,0.53728814,,,,,0.05508475,0.25,0.05,,,0.10762712,,,,"David Hess",16130,605276
2019,"Aaron Nola","PHI",202.1,0.35424797,,,,,0.10777544,,,0.35244671,,0.18552987,,,,"Aaron Nola",16149,605400
2019,"Brandon Woodruff","MIL",121.2,0.38309717,,,,,0.25759109,0.19787449,0.0187247,,,0.14271255,,,,"Brandon Woodruff",16162,605540
2019,"Spencer Turnbull","DET",148.1,0.44791275,,,,,0.19518616,0.2064686,0.12109816,,,0.02933434,,,,"Spencer Turnbull",16207,605513
2019,"Kyle Freeland","COL",104.1,0.41441441,,,,,0.09628378,0.30349099,0.06081081,,,0.125,,,,"Kyle Freeland",16256,607536
2019,"John Means","BAL",147.1,0.50914877,,,,,,0.14638027,0.04097056,0.01909308,,0.28440732,,,,"John Means",16269,607644
2019,"Tyler Mahle","CIN",129.2,0.57109448,,0.0696913,0.12768943,,,,0.23152479,,,,,,,"Tyler Mahle",16358,641816
2019,"Reynaldo López","CHW",184,0.58525783,,,,,,0.18253717,0.08383423,,,0.14837077,,,,"Reynaldo Lopez",16400,625643
2019,"Yonny Chirinos","TBR",104.1,0.01153846,,,0.225,,0.54871795,0.21474359,,,,,,,,"Yonny Chirinos",16401,630023
2019,"Ryan Yarbrough","TBR",85.2,0.21330089,,0.37550689,,,0.00486618,,0.14517437,,,0.26115166,,,,"Ryan Yarbrough",16502,642232
2019,"Luke Weaver","ARI",64.1,0.52041785,,0.12060779,,,0.00094967,0.01899335,0.09116809,,,0.24786325,,,,"Luke Weaver",16918,596133
2019,"Elieser Hernández","MIA",74.2,0.53452289,,,,,0.0162917,0.33514352,,,,0.11404189,,,,"Elieser Hernandez",16933,622694
2019,"Trevor Williams","PIT",145.2,0.51912333,,,,,0.14997851,0.20068758,0.0090245,,,0.12118608,,,,"Trevor Williams",16977,592866
2019,"Tyler Beede","SFG",112.2,0.56050288,,,,,,0.1215296,0.13462546,,,0.18334206,,,,"Tyler Beede",16981,595881
2019,"Ariel Jurado","TEX",93,0.22526447,,,,,0.4044804,0.16365899,0.08276291,,,0.12383323,,,,"Ariel Jurado",17030,642558
2019,"Pablo López","MIA",111.1,0.42387061,,,,,0.16341327,,0.19241495,,,0.22030117,,,,"Pablo Lopez",17085,641154
2019,"Domingo Germán","NYY",134.2,0.34727444,,,,,0.10103383,,0.36419173,,,0.1875,,,,"Domingo German",17149,593334
2019,"Dinelson Lamet","SDP",73,0.35876623,,,,,0.1875,0.12175325,0.31655844,,,0.01542208,,,,"Dinelson Lamet",17186,659275
2019,"Erick Fedde","WSN",60.1,0.01098901,,0.18581419,,,0.54545455,,0.18181818,,,0.07592408,,,,"Erick Fedde",17425,607200
2019,"Jeff Hoffman","COL",70,0.58757962,,,0.11305732,,,0.01035032,0.28821656,,,0.00079618,,,,"Jeff Hoffman",17432,656546
2019,"Jack Flaherty","STL",196.1,0.46429695,,,,,0.11921988,0.27555835,,0.12047814,0.00031456,0.02013212,,,,"Jack Flaherty",17479,656427
2019,"Jordan Yamamoto","MIA",78.2,0.48982558,,0.18023256,,,0.00799419,0.14825581,0.1380814,,,0.03561047,,,,"Jordan Yamamoto",17585,657141
2019,"Taylor Clarke","ARI",64.1,0.44472789,,,,,0.07823129,0.24234694,0.10629252,,,0.12840136,,,,"Taylor Clarke",17611,664199
2019,"Trent Thornton","TOR",139.1,0.44620881,,0.1603811,,,0.02699484,0.26875744,0.01230647,,,0.08535133,,,,"Trent Thornton",17948,663423
2019,"Peter Lambert","COL",89.1,0.52688172,,,,,0.00442758,0.12144213,0.12839975,,,0.21884883,,,,"Peter Lambert",17969,663567
2019,"Jacob Waguespack","TOR",65.1,0.3197832,,0.23757904,,,0.17163505,0.04155375,0.14182475,,,0.08762421,,,,"Jacob Waguespack",18318,621097
