Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2021,"Spencer Turnbull","DET",4,2,0,9,9,50,7.92,2.16,0.36,0.2536231884057971,0.703125,0.572463768,0.052631578,94.54812095905173,2.88,3.0353166076435687,2.950034122467041,3.7709493386745456,1.4982781410217285,"Spencer Turnbull",16207,605513
2021,"Kyle Freeland","COL",7,8,0,23,23,120.2,7.831491877761164,2.834254203380231,1.4917127386211742,0.32471264367816094,0.78911565,0.450276243,0.163934426,91.45870878067484,4.325966942001405,4.210531584749554,4.628597689118855,4.257759389401278,1.5185813903808594,"Kyle Freeland",16256,607536
2021,"John Means","BAL",6,9,0,26,26,146.2,8.222727843040317,1.5954546561123002,1.8409092185911158,0.2398989898989899,0.80530973,0.329383886,0.15,92.87869623655914,3.6204547965625276,4.021189139820613,4.615488768175621,4.362346195966518,2.472393035888672,"John Means",16269,607644
2021,"Tyler Mahle","CIN",13,6,0,33,33,180,10.5,3.2,1.2,0.29711751662971175,0.77620968,0.422413793,0.14117647,94.22412426253688,3.75,3.7410971390677057,3.8033674558003745,3.7363761309120394,3.8689427375793457,"Tyler Mahle",16358,641816
2021,"Ryan Yarbrough","TBR",5,5,0,21,21,117,6.6923076923076925,1.4615384615384615,1.6923076923076923,0.29395604395604397,0.59900166,0.35695538,0.149659863,86.55168207908163,5.461538461538462,4.442557728272607,4.6914016438345625,4.4637198712581245,0.922954261302948,"Ryan Yarbrough",16502,642232
2021,"Jordan Montgomery","NYY",6,7,0,30,30,157.1,9.266949452123786,2.917372975668599,1.0868644419157527,0.30679156908665106,0.73696145,0.426636568,0.118012422,92.67400739734299,3.8326272425450227,4.147788163408074,3.6912205799938933,3.926786068843141,3.2380168437957764,"Jordan Montgomery",16511,656756
2021,"Austin Gomber","COL",9,9,0,23,23,115.1,8.817919464019575,3.199422106414182,1.5606937104459426,0.26366559485530544,0.69491525,0.443076923,0.168067226,91.7945613379814,4.526011760293233,4.067404364823778,4.609340544322744,4.175459829212093,1.3268715143203735,"Austin Gomber",16561,596295
2021,"Luke Weaver","ARI",3,6,0,13,13,65.2,8.497462258022802,2.7411168574267104,1.5076142715846907,0.2596685082872928,0.70754717,0.382978723,0.146666666,93.67361998175183,4.248731129011401,4.544043033211664,4.418765135294764,4.2562345629215415,0.589067280292511,"Luke Weaver",16918,596133
2021,"Elieser Hernández","MIA",1,3,0,11,11,51.2,9.232258518945436,2.438709797457285,2.2645162404960506,0.2887323943661972,0.85227273,0.38410596,0.2,90.96780081775701,4.180645367069632,4.61507056757744,5.376485843976013,4.325199435357571,0.03922359645366669,"Elieser Hernandez",16933,622694
2021,"Trevor Williams","- - -",4,2,0,15,15,68.2,8.781553479366428,3.2766990594650847,1.1796116614074306,0.3465346534653465,0.77087794,0.45410628,0.136363636,91.88893718388728,4.325242758493912,4.18744712007624,4.102072966048221,4.094032679879536,0.9406706094741821,"Trevor Williams",16977,592866
2021,"Pablo López","MIA",5,5,0,20,20,102.2,10.081169080887065,2.279220835678815,0.9642857381718063,0.30115830115830117,0.79737336,0.470149253,0.13253012,93.9733355978261,3.06818189418302,3.5198877773218578,3.286917242245442,3.3204437674935057,2.3380489349365234,"Pablo Lopez",17085,641154
2021,"Domingo Germán","NYY",4,5,0,18,18,91,8.703296703296703,2.4725274725274726,1.5824175824175823,0.2620967741935484,0.73598131,0.414448669,0.136752136,93.43110627948113,4.252747252747253,4.125090233392353,4.411792364225283,4.394543669839481,1.166060447692871,"Domingo German",17149,593334
2021,"Ranger Suarez","PHI",3,2,0,12,12,65.2,8.908629786636808,2.604061014555375,0.13705584287133551,0.2947976878612717,0.86592179,0.567251461,0.02173913,93.85854897480237,1.5076142715846907,2.5855930667404325,2.347699065239028,3.3856786661954406,2.3537557125091553,"Ranger Suarez",17277,624133
2021,"Justus Sheffield","SEA",5,8,0,15,15,73.2,7.208145045220735,4.276018247164843,1.7104072988659371,0.3474576271186441,0.65292096,0.455284552,0.181818181,93.8777364095052,6.475113345706761,7.221976929139137,5.667771765255393,5.04138102526913,-0.22335372865200043,"Justus Sheffield",17285,656954
2021,"Framber Valdez","HOU",11,6,0,22,22,134.2,8.353961027085788,3.8762379165678054,0.8019802586002356,0.2677595628415301,0.78298397,0.702917771,0.214285714,92.32997311827957,3.1410893461842564,3.8485054070775337,4.009143096743213,3.58442236482607,1.8156068325042725,"Framber Valdez",17295,664285
2021,"Erick Fedde","WSN",7,9,0,27,27,131.2,8.61265889325947,3.2126584760571038,1.5721520201981571,0.30606860158311344,0.6590621,0.49742268,0.186991869,,5.263291545880787,4.821910213836499,4.6890215815956955,4.066362355543097,1.1366491317749023,"Erick Fedde",17425,607200
2021,"Jack Flaherty","STL",9,2,0,15,15,76.1,9.668122914951303,2.947598449680275,1.414847255846532,0.2328042328042328,0.74074074,0.386934673,0.16,93.98118373325893,3.301310263641908,4.9703456743346575,4.283571314568478,3.9734467457927556,0.8844128847122192,"Jack Flaherty",17479,656427
2021,"JT Brubaker","PIT",5,13,0,24,24,124.1,9.337801990572522,2.750670353812061,2.026809734387834,0.2844311377245509,0.72629969,0.428169014,0.224,93.16939666491596,5.356568583739277,4.550213167487025,5.156629377997974,4.002837903106144,0.3332381844520569,"JT Brubaker",17578,664141
2021,"Mitch Keller","PIT",5,11,0,23,23,100.2,8.225165770705413,4.380794812658318,0.894039757685371,0.38782051282051283,0.68208092,0.403785488,0.092592592,94.12488892180095,6.16887432802906,5.727288303617856,4.302484482201844,4.903985586850412,1.1217459440231323,"Mitch Keller",17594,656605
2021,"Tyler Alexander","DET",1,3,0,15,15,66.2,7.020000267791758,2.430000092697147,1.2150000463485735,0.27692307692307694,0.81232493,0.364532019,0.097826086,90.42570564516129,3.375000128746038,4.7861513182110755,4.310034165954592,4.989853926580231,0.9391904473304749,"Tyler Alexander",17735,641302
2021,"Adbert Alzolay","CHC",4,13,0,21,21,106.1,9.056426765486224,2.7084640793977495,2.031348059548312,0.2608695652173913,0.70422535,0.448630136,0.235294117,93.91300087108014,5.16300965135196,4.7644706233822225,5.1355514578633255,3.893842341215055,0.35001441836357117,"Adbert Alzolay",17859,640470
2021,"Nestor Cortes","NYY",2,3,0,14,14,73.1,9.204546092955578,2.086363781069931,1.5954546561123002,0.2553191489361702,0.87378641,0.247474747,0.12037037,90.80571972150258,3.068182030985193,3.4860590619472456,4.206397830710928,4.500276619342804,1.208308458328247,"Nestor Cortes",17874,641482
2021,"Logan Webb","SFG",11,3,0,26,26,147.1,9.590498068641146,2.199095098541919,0.5497737746354797,0.31070496083550914,0.74654956,0.607235142,0.125,93.25030402417453,3.0542987479748875,3.2493588552036092,2.7288576366484465,2.7969622076493033,4.048404216766357,"Logan Webb",17995,657277
2021,"Triston McKenzie","CLE",5,9,0,24,24,116.1,10.134670930208612,4.177650612452405,1.6246419048426022,0.22592592592592592,0.67518248,0.307958477,0.151079136,92.26453071943973,5.028653514989006,4.385749554020757,4.734504104908066,4.495933913352897,1.0583006143569946,"Triston McKenzie",18000,663474
2021,"Taylor Hearn","TEX",4,4,0,11,11,51,6.529412253092766,2.6470590215240946,1.5882354129144567,0.28187919463087246,0.625,0.382165605,0.132352941,94.7908048561151,5.823529847353008,5.140850112618161,4.9543479814203195,5.012713174178857,0.2777429521083832,"Taylor Hearn",18325,621368
2021,"James Kaprielian","OAK",8,5,0,21,21,111.1,9.134730956242313,3.233533081855686,1.3742515597886666,0.2705479452054795,0.80034423,0.35409836,0.117241379,93.17075215080972,3.7994013711804313,4.484802078516705,4.31075273745502,4.623619593263722,1.2488248348236084,"James Kaprielian",18331,621076
2021,"Jaime Barria","LAA",2,4,0,11,11,50.2,6.03947398735217,2.4868422300861877,1.4210527029063929,0.3353658536585366,0.84070796,0.444444444,0.145454545,93.10601380813954,3.9078949329925803,5.468103509675684,4.8279289425245,4.6905588756765075,0.5055087208747864,"Jaime Barria",18356,642545
2021,"José Urquidy","HOU",8,3,0,20,20,107,7.570093457943925,1.5981308411214954,1.4299065420560748,0.23728813559322035,0.7719715,0.32247557,0.121428571,92.6662821588367,3.616822429906542,3.9122513657250213,4.141996739289471,4.385087372209425,1.7699626684188843,"Jose Urquidy",18413,664353
2021,"Kenta Maeda","MIN",6,5,0,21,21,106.1,9.564263780373302,2.7084640793977495,1.3542320396988747,0.3157894736842105,0.69331158,0.383838383,0.144144144,90.77658961496746,4.655172636464882,3.7313699838794876,4.101068649760018,3.9867507388187162,1.6018078327178955,"Kenta Maeda",18498,628317
2021,"Dylan Cease","CHW",13,7,0,32,32,165.2,12.27766674986852,3.6941652167745986,1.0865191814042938,0.3090909090909091,0.7393617,0.3325,0.11299435,96.79943573241479,3.9114690530554577,3.6643263876668293,3.4054466117713047,3.7210930883335385,4.485837936401367,"Dylan Cease",18525,656302
2021,"Freddy Peralta","MIL",10,5,0,27,27,142.1,11.950820099192137,3.351288175963933,0.8852459332734918,0.2251655629139073,0.78322785,0.329032258,0.09589041,93.3258574854045,2.845433356950509,2.6729578729357772,3.1419310769662956,3.6730566496834776,3.9302899837493896,"Freddy Peralta",18679,642547
2021,"Sandy Alcantara","MIA",9,15,0,33,33,205.2,8.795786496638739,2.188006591203666,0.9189627683055398,0.2702702702702703,0.72420635,0.533333333,0.132911392,98.10967684659092,3.1944896231573527,3.5098521494433172,3.4180082028034566,3.446059497550878,4.289099216461182,"Sandy Alcantara",18684,645261
2021,"Kolby Allard","TEX",2,12,0,17,17,91.2,6.578182000681984,1.865454597208324,2.258181880831129,0.2518248175182482,0.6601467,0.376271186,0.184,91.82501424772036,5.40000014981357,5.3461908533070455,5.69003419238004,4.834164341256547,-0.1511266827583313,"Kolby Allard",18694,663465
2021,"Cole Irvin","OAK",10,15,0,32,32,178.1,6.30841139487611,2.119626228678373,1.1607476966572041,0.3022847100175747,0.71094481,0.376068376,0.103603603,90.97885808044316,4.239252457356746,4.951573124901613,4.3027444351470185,4.822492443070159,2.0016634464263916,"Cole Irvin",19244,608344
2021,"Taylor Widener","ARI",2,1,0,13,13,61,9.442623541323774,4.721311770661887,1.9180329068313915,0.25316455696202533,0.82417582,0.341317365,0.164556962,92.66657897144948,4.278688792162335,5.487890967774282,5.711017887927431,5.225519628066579,-0.2527179419994354,"Taylor Widener",19266,642203
2021,"Justin Dunn","SEA",1,3,0,11,11,50.1,8.76159028934608,5.18543098757217,1.0728477905321732,0.23846153846153847,0.79545455,0.338235294,0.086956521,93.83828471452328,3.7549672668626055,5.035920658890076,4.739570704912257,5.608597019244543,0.47440749406814575,"Justin Dunn",19268,643290
2021,"Vladimir Gutierrez","CIN",9,6,0,22,22,114,6.947368421052632,3.6315789473684212,1.5789473684210527,0.28106508875739644,0.75912409,0.433908045,0.142857142,93.36110311059907,4.7368421052631575,4.575545975707468,5.22266570141441,5.1087244533655936,0.6964967250823975,"Vladimir Gutierrez",19278,661269
2021,"Zac Gallen","ARI",4,10,0,23,23,121.1,10.310439992650629,3.63461553697756,1.40934071841987,0.2861736334405145,0.74593796,0.436923076,0.158333333,93.38923716421144,4.302197982544866,3.9822642711375336,4.249704497396883,3.9589637312859596,1.3462244272232056,"Zac Gallen",19291,668678
2021,"Cal Quantrill","CLE",8,2,0,22,22,121,7.363636363636363,2.603305785123967,1.0413223140495869,0.26392961876832843,0.76555024,0.426136363,0.109375,94.48868047366352,3.12396694214876,3.7220544030476987,4.054331643128198,4.416632074561001,1.7803975343704224,"Cal Quantrill",19312,615698
2021,"Eric Lauer","MIL",7,5,0,20,20,106.2,8.521875203177338,2.9531250704079883,1.0968750261515385,0.25,0.78998073,0.361774744,0.109243697,92.50155018068331,3.037500072419645,3.7926253655240814,3.9012841399014,4.285275646532125,1.7545335292816162,"Eric Lauer",19316,641778
2021,"Dean Kremer","BAL",0,7,0,13,13,53.2,7.8819879511478,4.192546782525425,2.850931812117289,0.2967741935483871,0.6595092,0.304093567,0.195402298,92.63281972042513,7.546584208545766,6.333213694154804,6.989910079879095,5.732136821765021,-0.33189690113067627,"Dean Kremer",19350,665152
2021,"Corbin Burnes","MIL",11,5,0,28,28,167,12.610778443113773,1.8323353293413174,0.3772455089820359,0.30851063829787234,0.75718016,0.488126649,0.060869565,96.49561225043402,2.4251497005988023,2.0437942929727053,1.631111966778418,2.301181694668924,7.472195148468018,"Corbin Burnes",19361,669203
2021,"Keegan Akin","BAL",2,10,0,17,17,77,7.597402597402597,4.441558441558442,1.87012987012987,0.31601731601731603,0.65666041,0.351020408,0.14953271,91.98327917170496,6.896103896103896,5.823678183278223,5.741462693895613,5.491939934739818,0.249997079372406,"Keegan Akin",19362,669211
2021,"Walker Buehler","LAD",16,4,0,33,33,207.2,9.18780141314518,2.253611667375233,0.8234350323101812,0.24714828897338403,0.80931264,0.44652908,0.1005291,95.45344773860398,2.470305096930544,3.0767651511709744,3.155587893830021,3.5719495928383873,5.5503129959106445,"Walker Buehler",19374,621111
2021,"Tony Gonsolin","LAD",3,1,0,13,13,50.1,10.549669940233034,5.18543098757217,1.2516557556208685,0.24166666666666667,0.88768116,0.370967741,0.122807017,93.92745395151134,2.860927441419128,3.581900590054969,4.362087223058344,4.552192696882635,0.6091153025627136,"Tony Gonsolin",19388,664062
2021,"Dane Dunning","TEX",5,10,0,25,25,114.2,8.55523274788153,3.375000074852346,0.9418604860053059,0.3343558282208589,0.71984436,0.538690476,0.136363636,,4.552325682358979,4.763917508668628,3.937475999952846,3.9310562364949098,1.8665918111801147,"Dane Dunning",19409,641540
2021,"Shane Bieber","CLE",7,4,0,16,16,96.2,12.475862397183711,3.0724138739333022,1.0241379579777674,0.3273542600896861,0.80492424,0.44017094,0.146666666,92.88032412658802,3.1655173246585537,3.685295434766562,3.025206532449983,2.9147978346573393,2.563436269760132,"Shane Bieber",19427,669456
2021,"Patrick Sandoval","LAA",3,6,0,14,14,79.2,9.715481481687203,3.5020921620035264,0.9037657192267164,0.2736318407960199,0.74884793,0.507246376,0.129032258,93.3431423611111,3.389121447100187,3.260892035103014,3.634469283736326,3.7021318614005323,1.7175109386444092,"Patrick Sandoval",19447,663776
2021,"Aaron Civale","CLE",12,5,0,21,21,124.1,7.166220132299843,2.2439679202151024,1.664879424675721,0.24926686217008798,0.78519856,0.45,0.171641791,91.49531978438229,3.8364612829484006,4.772053511158483,4.826870651371382,4.323582627803393,0.7258145809173584,"Aaron Civale",19479,650644
2021,"Shohei Ohtani","LAA",9,2,0,23,23,130.1,10.772378937016516,3.0383632899277355,1.0358056670208189,0.2694805194805195,0.79389313,0.449685534,0.132743362,95.65549677690584,3.176470712197178,3.323474261999284,3.5153026781406473,3.5488544976433856,2.959517240524292,"Shohei Ohtani",19755,660271
2021,"Wil Crowe","PIT",4,8,0,25,25,116,8.456897107939694,4.267241659969571,1.9396552999861685,0.30864197530864196,0.74172185,0.427745664,0.187969924,93.91835678807946,5.431034839961272,5.181234633862093,5.670034286893658,4.89124253598507,-0.26777002215385437,"Wil Crowe",19800,640444
2021,"Griffin Canning","LAA",4,4,0,13,13,60.1,8.950276997626457,4.17679593222568,1.9392266828190656,0.30120481927710846,0.71815718,0.348314606,0.178082191,93.59309434101655,5.519337481869648,4.908416214228218,5.424177958906297,4.757853624959608,0.1930491030216217,"Griffin Canning",19867,656288
2021,"Tanner Houck","BOS",0,4,0,13,13,58.2,11.198864121821321,2.3011364633879428,0.6136363902367847,0.32413793103448274,0.6626506,0.489795918,0.09090909,94.65062099358974,3.681818341420709,3.4332318791159344,2.6416250086520323,3.0785329861694626,1.8422183990478516,"Tanner Houck",19879,656557
2021,"José Suarez","LAA",5,7,0,14,14,71,7.47887323943662,3.4225352112676055,1.0140845070422535,0.27184466019417475,0.66825776,0.471698113,0.115942028,93.04891114373602,4.436619718309859,4.635964882493931,4.282710178805069,4.532583231405473,1.029726266860962,"Jose Suarez",19911,660761
2021,"Ian Anderson","ATL",9,5,0,24,24,128.1,8.696104240758494,3.716883264195163,1.122077966549483,0.26099706744868034,0.79062958,0.49271137,0.150943396,94.57318440834142,3.5766235183764774,4.215817781271056,4.120683510793687,3.957221572510606,1.826627492904663,"Ian Anderson",19951,666120
2021,"Jesús Luzardo","- - -",5,8,0,18,18,85.1,9.281250760657775,4.6406253803288875,1.476562621013737,0.3278008298755187,0.65074135,0.384,0.141414141,95.65438276768643,6.222656759986463,4.990264027583707,4.9278467665310135,4.841970007918177,0.37787503004074097,"Jesus Luzardo",19959,666200
2021,"Zach Plesac","CLE",10,6,0,25,25,142.2,6.308411664760388,2.1448599660185317,1.450934682894889,0.2626728110599078,0.67901235,0.452538631,0.132947976,92.96350216684723,4.668224631922687,4.593746346289185,4.7261089997746035,4.769809805927036,1.002585768699646,"Zach Plesac",19979,668676
2021,"Bryse Wilson","- - -",3,7,0,16,16,74,5.594594882995754,2.675675813606665,1.8243244183681806,0.29411764705882354,0.72413793,0.367346938,0.159574468,93.22470722695391,5.35135162721333,5.75489827001013,5.494358566610204,5.1004401665652015,0.05642767250537872,"Bryse Wilson",19990,669060
2021,"Chris Paddack","SDP",7,7,0,22,22,106.1,8.040752735712068,1.8620690545859528,1.1849530347365154,0.305993690851735,0.59440559,0.427244582,0.123893805,94.88758283820842,5.07837014887078,4.657529688316779,3.7437018615061484,3.9070835649751685,1.7872965335845947,"Chris Paddack",20099,663978
2021,"Eli Morgan","CLE",5,7,0,18,18,89.1,8.160448225815516,2.216418036641251,2.014925487855683,0.2777777777777778,0.70454545,0.292134831,0.147058823,90.62117733594864,5.339552542817559,5.299275283488725,5.140183488370376,4.9157795489080875,0.3691743016242981,"Eli Morgan",20203,669212
2021,"Griffin Jax","MIN",3,5,0,14,14,69.1,7.009615898837742,3.1153848439278855,2.336538632945914,0.24752475247524752,0.64066852,0.324200913,0.157894736,92.84522602576335,6.1009619860254425,5.726790086149729,6.242149732451484,5.768168194283179,-0.5488916039466858,"Griffin Jax",20253,643377
2021,"David Peterson","NYM",2,6,0,15,15,66.2,9.315000355339064,3.9150001493454036,1.4850000566482566,0.3063583815028902,0.65375303,0.491620111,0.224489795,92.79738498263889,5.535000211143502,5.9771241552251935,4.775034183692934,3.92684031437969,0.3809128701686859,"David Peterson",20302,656849
2021,"Matt Manning","DET",4,7,0,18,18,85.1,6.011719108326382,3.480468957452116,1.0546875628642776,0.3049645390070922,0.61864407,0.444827586,0.102040816,93.6510824238056,5.800781595753526,5.430487815465378,4.623159209080046,5.125981368804932,0.8056545257568359,"Matt Manning",20369,666159
2021,"Bruce Zimmermann","BAL",3,5,0,13,13,58.2,7.67045487795981,3.22159104874312,1.9943182682695506,0.33519553072625696,0.77120823,0.384210526,0.196969696,91.50999461206897,5.369318414571866,6.777183279978971,5.52230695170805,4.626532487107879,0.32556071877479553,"Bruce Zimmermann",20370,669145
2021,"Josh Fleming","TBR",4,5,0,11,11,56.1,6.230769371411236,3.1952663443134544,0.9585799032940363,0.32065217391304346,0.6056701,0.566844919,0.125,91.5067647298177,6.230769371411236,4.328748419479695,4.28837734297675,4.407123773046407,0.5914299488067627,"Josh Fleming",20418,676596
2021,"Huascar Ynoa","ATL",4,6,0,17,17,90,10,2.5,1.4,0.27111111111111114,0.73459716,0.472340425,0.186666666,96.62480625,4.1,4.069454342044636,3.936700789133708,3.3847803390688367,1.3729299306869507,"Huascar Ynoa",20468,660623
2021,"Casey Mize","DET",7,9,0,30,30,150.1,7.064301791114614,2.454545537590671,1.4368071439555148,0.2535885167464115,0.79514825,0.480637813,0.162162162,94.08131445590327,3.711751788551746,4.9810123017494305,4.713271425234075,4.374860735747822,1.246364712715149,"Casey Mize",20492,663554
2021,"Yusei Kikuchi","SEA",7,9,0,29,29,157,9.343949044585987,3.554140127388535,1.5477707006369428,0.2885085574572127,0.74626866,0.483796296,0.20610687,95.27858934381779,4.414012738853503,5.130725335857189,4.609524568326914,3.8460305465634463,1.0778179168701172,"Yusei Kikuchi",20633,579328
2021,"Bailey Ober","MIN",3,3,0,20,20,92.1,9.357401237482353,1.851985661585049,1.9494585911421567,0.2962962962962963,0.79761905,0.33076923,0.168067226,92.42438485689253,4.191335970955637,4.529905532034586,4.5563157872792415,4.014356476530384,0.8830959796905518,"Bailey Ober",21224,641927
2021,"Tylor Megill","NYM",4,6,0,18,18,89.2,9.93680325580592,2.7100372515834326,1.9070632511142673,0.2974137931034483,0.78539823,0.424489795,0.188118811,94.65779504189945,4.516728752639055,3.8138536415114284,4.686762790019909,3.9194829331519987,0.6883647441864014,"Tylor Megill",21318,656731
2021,"Kris Bubic","KCR",5,6,0,20,20,103.2,7.9871384596046,3.819935785028287,1.9099678925141435,0.28368794326241137,0.77557756,0.453947368,0.234042553,90.97835726351352,4.774919731285358,5.805383633417468,5.600902349303224,4.441899490317879,0.00472718570381403,"Kris Bubic",21455,663460
2021,"Shane McClanahan","TBR",10,6,0,25,25,123.1,10.289189613515065,2.700000111347925,1.021621663753269,0.3281733746130031,0.78909613,0.454819277,0.142857142,96.71742021276596,3.429729871171688,4.536789437600677,3.3078719659893077,3.234148895968196,2.5379621982574463,"Shane McClanahan",21483,663556
2021,"Daniel Lynch IV","KCR",4,6,0,15,15,68,7.279412581433979,4.102941636808242,1.191176604234651,0.33490566037735847,0.67382813,0.388127853,0.109756097,93.92308407738095,5.69117710912111,6.278220296615183,4.817093130791497,5.2241180938155765,0.5726497769355774,"Daniel Lynch IV",21537,663738
2021,"Logan Gilbert","SEA",6,5,0,24,24,119.1,9.65363169637634,2.1117319335823246,1.2821229596749826,0.2932098765432099,0.6792144,0.323442136,0.108974358,95.4109901013772,4.67597785293229,4.086011640443344,3.731486660363929,4.186015940193915,2.2058587074279785,"Logan Gilbert",22250,669302
2021,"Tarik Skubal","DET",8,11,0,29,29,143.2,9.960557549819242,2.7563807056103564,2.129930545244366,0.273972602739726,0.80502216,0.386363636,0.209876543,94.55278716216216,4.38515112256193,5.443648281971776,5.056345160902412,3.9692917046331035,0.704475462436676,"Tarik Skubal",22267,669373
2021,"Trevor Rogers","MIA",7,8,0,25,25,133,10.62406015037594,3.112781954887218,0.40601503759398494,0.3005952380952381,0.7486631,0.401197604,0.050420168,94.62943041134186,2.6390977443609023,3.359185112663008,2.5459739720911014,3.538147604151776,4.2552971839904785,"Trevor Rogers",22286,669432
2021,"Johan Oviedo","STL",0,5,0,13,13,57.2,7.33526043909593,5.462427986560799,1.248554968356754,0.2914285714285714,0.68693694,0.475138121,0.145454545,94.99426846590909,5.306358615516205,5.968907551519096,5.476392605681601,5.355697518781746,-0.07182160764932632,"Johan Oviedo",22487,670912
2021,"Carlos Hernández","KCR",5,2,0,11,11,58.1,5.8628572706572895,4.011428658870777,0.7714285882443801,0.25,0.76811594,0.387283236,0.073529411,96.84923030268023,3.5485715059241487,5.129904001572745,4.472891293724216,5.415347736120248,0.6127771139144897,"Carlos Hernandez",22713,672578
2021,"Luis Patiño","TBR",3,3,0,15,15,68.1,8.297561593223133,3.819512479420172,1.4487805956421342,0.27692307692307694,0.71078431,0.300970873,0.107843137,95.96949856612686,4.741463767556075,4.734023413523251,4.823692782139377,5.364643118678042,0.47717684507369995,"Luis Patino",22815,672715
2021,"Luis Garcia","HOU",11,7,0,28,28,149.1,9.642857471290911,2.9531251005828416,1.0848214655202275,0.29210526315789476,0.76873385,0.389312977,0.114649681,93.3062702358927,3.5558036925385235,3.896075124776309,3.6186948520340487,3.906673794037497,3.014807939529419,"Luis Garcia",23735,677651
2021,"Ryan Weathers","SDP",2,5,0,18,18,69.1,6.490385091516428,3.3750002475885426,2.2067309311155854,0.30434782608695654,0.70422535,0.431818181,0.207317073,93.82630593876178,6.3605773896860995,6.249742668341918,6.170034342545746,5.069231776891591,-0.4800815284252167,"Ryan Weathers",23796,677960
2021,"Josiah Gray","- - -",2,2,0,13,13,66.2,9.315000355339064,4.320000164794928,2.160000082397464,0.25146198830409355,0.75070822,0.309392265,0.168421052,94.52680598078547,5.265000200843819,4.38137035048512,5.750034220886235,5.144250228166479,0.18532806634902954,"Josiah Gray",24580,680686
2021,"Brady Singer","KCR",5,10,0,27,27,128.1,9.187013351123893,3.716883264195163,0.9818182207307977,0.35013262599469497,0.67752101,0.498714652,0.129629629,93.66047973632813,4.909091103653989,4.586232090296154,4.042761429783306,4.109393455839156,2.084493398666382,"Brady Singer",25377,663903
2021,"Alek Manoah","TOR",9,2,0,20,20,111.2,10.235821128636172,3.2238806704365897,0.9671642011309769,0.24621212121212122,0.76592083,0.387681159,0.107142857,93.53736007462686,3.2238806704365897,3.355562443669982,3.796899808385267,4.169513770703664,1.9943301677703857,"Alek Manoah",26410,666201
2021,"Kwang Hyun Kim","STL",6,7,0,21,21,96.2,6.8896553536686165,3.0724138739333022,1.0241379579777674,0.27526132404181186,0.76164875,0.455782312,0.108910891,89.24340856481481,3.6310345782848117,4.605548007638858,4.2665858754533375,4.630729762124408,1.3135738372802734,"Kwang Hyun Kim",27458,547942
2020,"Zack Greinke","HOU",3,3,0,12,12,67,9,1.208955223880597,0.8059701492537313,0.32105263157894737,0.6851312,0.412371134,0.092307692,88.01946118273543,4.029850746268656,3.7565443397550458,2.803359613845598,3.509901570873474,2.1563847064971924,"Zack Greinke",1943,425844
2020,"Clayton Kershaw","LAD",6,2,0,10,10,58.1,9.565715119778453,1.234285821906897,1.234285821906897,0.2323943661971831,0.82474227,0.530201342,0.173913043,91.56384884323204,2.16000018833707,3.054095285156746,3.3114193258013054,3.0491500224655224,1.4307923316955566,"Clayton Kershaw",2036,477132
2020,"Adam Wainwright","STL",5,3,0,10,10,65.2,7.401014655175018,2.055837404215283,1.2335024425291696,0.24725274725274726,0.78767123,0.433862433,0.138461538,89.36845160590278,3.1522840197967668,4.475270303270491,4.105124828322705,4.2321041756579945,1.0257991552352905,"Adam Wainwright",2233,425794
2020,"Lance Lynn","TEX",6,3,0,13,13,84,9.535714285714286,2.6785714285714284,1.3928571428571428,0.24170616113744076,0.79427083,0.36036036,0.138297872,94.18734148550725,3.3214285714285716,3.2529653115511397,4.191419315338135,4.3373536093604,1.4411925077438354,"Lance Lynn",2520,458681
2020,"Rick Porcello","NYM",1,7,0,12,12,59,8.23728813559322,2.288135593220339,0.7627118644067796,0.372972972972973,0.5952381,0.377659574,0.075757575,91.70711416568396,5.6440677966101696,5.2777349871297545,3.327012535677118,4.38237851585372,1.63831627368927,"Rick Porcello",2717,519144
2020,"Max Scherzer","WSN",5,4,0,12,12,67.1,12.29703063187028,3.07425765796757,1.336633764333726,0.35502958579881655,0.8,0.329545454,0.142857142,94.86624243951613,3.742574540134433,4.403610885656018,3.45874606820488,3.532702306493806,1.8358960151672363,"Max Scherzer",3137,453286
2020,"Aníbal Sánchez","WSN",4,5,0,11,11,53,7.30188784356572,3.0566042135856506,1.8679247971912307,0.34705882352941175,0.67460317,0.396648044,0.157142857,89.64723680840164,6.622642462768909,5.45547233141155,5.455570584660839,5.304244518889151,0.19124290347099304,"Anibal Sanchez",3284,434671
2020,"Danny Duffy","KCR",4,4,0,11,11,56,9.160712413642253,3.535713563160168,1.6071425287091674,0.27702702702702703,0.72131148,0.318471337,0.136986301,92.41131524725274,4.660713333256585,4.638757898562058,4.762847565631543,4.955071897728852,0.5650586485862732,"Danny Duffy",3542,518633
2020,"Jon Lester","CHC",3,3,0,12,12,61,6.19672131147541,2.5081967213114753,1.6229508196721312,0.2760416666666667,0.71428571,0.470297029,0.150684931,89.59816420558609,5.163934426229508,5.797651064022625,5.142238987469282,5.105592508736204,0.22136056423187256,"Jon Lester",4930,452657
