Season,Name,Team,IP,FA-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,NameASCII,PlayerId,MLBAMID
2022,"Yusei Kikuchi","TOR",82.1,39.78828568892045,42.27047791772959,,,,46.02407041139241,49.87870788574219,,,46.473506944444445,,,"Yusei Kikuchi",20633,579328
2022,"Adrián Martinez","OAK",57.2,,,,,17.935218169031312,20.604749407087052,,,,17.45879429408482,,,"Adrian Martinez",21023,661309
2022,"Bailey Ober","MIN",56,31.24420355384845,,,,,33.122216796875,37.15316233915441,,,29.786564188792294,,,"Bailey Ober",21224,641927
2022,"Glenn Otto Jr.","TEX",135.2,44.07168762088975,,,,42.42602334589615,39.63661042006525,,44.521519461077844,,44.8437994094122,,,"Glenn Otto Jr.",21366,657248
2022,"Joe Ryan","MIN",147,24.97343587013213,,25.320741102430556,,,25.674154966404664,29.473913501122755,,,25.389103058845766,,,"Joe Ryan",21390,657746
2022,"Ryan Feltner","COL",94,34.28711972725265,,,,33.60242503274701,35.85555676636266,41.36084626850329,,,37.14836498298267,,,"Ryan Feltner",21446,663372
2022,"Konnor Pilkington","CLE",51,40.33350026709402,,,,,38.755619049072266,40.17137668557363,,,36.17042884644139,,,"Konnor Pilkington",21453,663455
2022,"Kris Bubic","KCR",128,39.412376101321584,,,,,,43.36062659438775,,,36.773613061797754,,,"Kris Bubic",21455,663460
2022,"Shane McClanahan","TBR",166.1,40.71001995438996,,,,,36.04866278108466,40.48540544181034,,,36.82911875,,,"Shane McClanahan",21483,663556
2022,"Daniel Lynch IV","KCR",131.2,42.111869307286675,,,,36.3060405685241,37.32910427517361,,45.328194754464285,,35.39435449660633,,,"Daniel Lynch IV",21537,663738
2022,"Edward Cabrera","MIA",71.2,38.036411830357146,,,,39.654345703125,42.34846204747268,46.92573146446078,,,44.314811862244895,,,"Edward Cabrera",21690,665795
2022,"Braxton Garrett","MIA",88,39.06566428072626,31.2813663482666,,,37.31713341346154,39.08900973583878,45.22695574664429,,,34.91572819703014,,,"Braxton Garrett",21844,666129
2022,"Hunter Greene","CIN",125.2,33.25918380801688,,,,,32.48206853496115,,,,33.03913531387062,,,"Hunter Greene",22182,668881
2022,"MacKenzie Gore","SDP",65.1,49.09466072682584,,,,,50.815215721558985,53.124130906100476,,,51.152291962594695,,,"MacKenzie Gore",22201,669022
2022,"Jonathan Heasley","KCR",104,55.223052058202654,,,,54.19599327674279,52.3946484375,55.1028262867647,,,48.977205042428196,,,"Jonathan Heasley",22224,669169
2022,"Logan Gilbert","SEA",185.2,48.1482549200492,,,,43.61337950171494,49.17475385273973,,48.451933438328915,,42.62768250778009,,,"Logan Gilbert",22250,669302
2022,"Tarik Skubal","DET",117.2,48.9990234375,,,,45.874395691522274,44.7884180678934,,54.72120331554878,,51.40125792176573,,,"Tarik Skubal",22267,669373
2022,"Trevor Rogers","MIA",107,21.61068281097263,,,,18.529896545410157,21.076421660494944,,,,21.20304390735424,,,"Trevor Rogers",22286,669432
2022,"Josh Winckowski","BOS",67.1,53.83629014756944,51.9455322265625,,,43.94436010983911,59.4884430118865,,,,39.758453369140625,,,"Josh Winckowski",22387,670174
2022,"Roansy Contreras","PIT",87.1,46.57651622002821,,,,,46.34859329841041,51.247296463815786,,,47.56473597084604,,,"Roansy Contreras",22810,672710
2022,"Joan Adon","WSN",64.2,37.07358008555133,,,,37.49103313943614,36.45362854003906,37.723422799059136,,,34.33296910727896,,,"Joan Adon",22925,672851
2022,"JP Sears","- - -",52.2,26.08963062724129,,,,,18.188304901123047,18.024403205284706,,,13.14554467139306,,,"JP Sears",23429,676664
2022,"Aaron Ashby","MIL",88,48.04384504045759,,,,46.949195123487904,46.14096219871076,48.26585505558894,,,44.72601445895523,,,"Aaron Ashby",23550,676879
2022,"Luis Garcia","HOU",157.1,44.9429981033237,47.09868251375516,,,38.744195556640626,43.809365915697676,48.44708736359127,,,39.66285765016234,,,"Luis Garcia",23735,677651
2022,"Brayan Bello","BOS",52.1,34.33408777573529,,,,30.223747885151273,36.296555091594826,45.51826782226563,,,30.09364754813058,,,"Brayan Bello",23920,678394
2022,"Josiah Gray","WSN",148.2,40.43526675321464,0,,,27.42333036256068,33.533364153922875,35.36360828488372,,,31.710348886986303,,,"Josiah Gray",24580,680686
2022,"Kyle Bradish","BAL",117.2,57.79412828019187,,,,54.312219378591955,55.816360139123105,61.49760609192607,,,55.89769646139706,,,"Kyle Bradish",24586,680694
2022,"Josh Winder","MIN",53,53.47607290262803,,,,,51.340869140625,54.10365268640351,,,52.07706004175647,,,"Josh Winder",24606,680739
2022,"Brady Singer","KCR",147.2,34.11853942871094,,,,30.99257939946982,33.21115197867991,,,,32.35286278487569,,,"Brady Singer",25377,663903
2022,"Drew Rasmussen","TBR",146,57.486017678347935,52.70457036623109,,,59.05190207741477,48.158578154705324,54.747928503787875,,,,,,"Drew Rasmussen",25385,656876
2022,"George Kirby","SEA",130,34.160520148026315,32.67870710784314,,,33.61603094362745,31.575855928308822,,36.638485695818346,,30.12069903162425,,,"George Kirby",25436,669923
2022,"Beau Brieske","DET",81.2,50.460628419612796,,,,49.19010062839674,46.49100245786517,48.431316764987244,,,47.704824561403505,,,"Beau Brieske",26079,689225
2022,"Andre Pallante","STL",54.1,50.02406023550725,,,,51.760629159432874,47.88365453603316,53.74108634159483,,,39.74859619140625,,,"Andre Pallante",26108,669467
2022,"Nick Lodolo","CIN",103.1,18.79433079769737,,,,18.2152186389218,,20.697330097087377,,,20.839633283943964,,,"Nick Lodolo",26378,666157
2022,"Alek Manoah","TOR",196.2,39.27711831835383,,,,38.19619076797385,36.58045504385965,,,,38.53969474259119,,,"Alek Manoah",26410,666201
2022,"Reid Detmers","LAA",129,35.84885535900104,,,,29.996975708007813,39.035692745736085,47.467647984886646,,,39.670533219004064,,,"Reid Detmers",27468,672282
2022,"Spencer Strider","ATL",107.1,46.5916982644544,,,,,44.60060388901655,,,,43.8951171875,,,"Spencer Strider",27498,675911
2022,"Graham Ashcraft","CIN",105,,47.11765294404232,,,37.78116817989865,47.02191521139706,,,,42.686726888020836,,,"Graham Ashcraft",27552,668933
2022,"Bryce Elder","ATL",51.2,51.256095322986575,,,,51.123592191951566,52.495288745777025,,,,51.63460125309406,,,"Bryce Elder",27779,693821
2021,"Matt Moore","PHI",56.1,42.320026266163794,38.392043541217674,,,,,,51.84919870136589,,49.11607730263158,,,"Matt Moore",1890,519043
2021,"Zack Greinke","HOU",168.2,48.70690953627069,46.15171786221591,,,45.53070893158784,47.05852961753731,50.14926525297619,55.00743103027344,64.44969177246094,43.66968300359712,,,"Zack Greinke",1943,425844
2021,"Clayton Kershaw","LAD",121.2,59.11422251506024,,,,,60.06524530157343,67.75028617216117,,,54.88908247514205,,,"Clayton Kershaw",2036,477132
2021,"Adam Wainwright","STL",206.1,46.281684390677256,46.75924498776355,,,44.43145730735805,,47.57454301399614,47.67755126953125,,43.318414463141025,,,"Adam Wainwright",2233,425794
2021,"Corey Kluber","NYY",80,26.744855036501026,29.41341861263736,,,30.330258324032737,,32.635006659510175,,,32.31016739555027,,,"Corey Kluber",2429,446372
2021,"Lance Lynn","CHW",157,32.15833808181382,30.848970950419897,,,31.953553591558116,33.61650466918945,32.133264490076016,,,30.687098911830358,,,"Lance Lynn",2520,458681
2021,"Max Scherzer","- - -",179.1,28.21256857506664,26.094421164772726,,,,26.38548972389915,31.741255165874094,,,27.14026490714499,,,"Max Scherzer",3137,453286
2021,"Danny Duffy","KCR",60,52.871603860294115,,,,51.36949264171512,50.91322157118056,57.272922092013886,,,50.52082583778783,,,"Danny Duffy",3542,518633
2021,"Jake Arrieta","- - -",98.2,,,,,38.05812643299932,35.14992646366717,38.6751330067234,,,34.3250908650143,,,"Jake Arrieta",4153,453562
2021,"Charlie Morton","ATL",185.2,25.12209185431985,22.61004469799901,,,23.63431374517995,,22.978823357809652,,,22.916212165880502,,,"Charlie Morton",4676,450203
2021,"Matt Shoemaker","MIN",50.2,41.00786777712264,,37.80003991788321,,39.2804262329932,38.30264945652174,,40.03206010298295,,,,,"Matt Shoemaker",4776,533167
2021,"Rich Hill","- - -",155.2,43.71332311503543,37.34208856112715,,,10.706806620613474,8.589642084132858,37.00866405395241,37.545318603515625,,33.673518825221706,,,"Rich Hill",4806,448179
2021,"Jon Lester","- - -",141.1,38.51139542863176,39.80446300287356,,,39.24066008754711,,43.15969590523943,,,40.40129484953704,,,"Jon Lester",4930,452657
2021,"Michael Pineda","MIN",106.1,36.21782118055555,,,,,34.90589341286307,,,,38.7068603515625,,,"Michael Pineda",5372,501381
2021,"Madison Bumgarner","ARI",146.1,26.46281599967062,25.962218849522294,,,24.713497677364863,,26.67514737576065,29.381141662597656,,25.060792379539105,,,"Madison Bumgarner",5524,518516
2021,"Jake Odorizzi","HOU",100.2,38.10346016100406,43.939375747096996,38.98842181581439,,,45.714348014074424,47.84491984049479,,,,,,"Jake Odorizzi",6397,543606
2021,"Alex Cobb","LAA",93.1,48.18533145680147,,44.72532719017094,,45.95345831773952,44.656642368861604,,47.414895107071715,,,,,"Alex Cobb",6562,502171
2021,"Carlos Carrasco","NYM",53.2,38.77953895246479,,,,36.79282740542763,35.956129171080505,40.8816656068314,,,36.80649124215183,,,"Carlos Carrasco",6632,471911
2021,"Johnny Cueto","SFG",112.1,35.79019090605945,34.747524685329864,,,36.22921463815789,33.73209149564676,33.46060279107863,36.198089599609375,,33.92741265698014,,,"Johnny Cueto",6893,456501
2021,"Martín Pérez","BOS",100,46.215489783653844,43.48199139030612,,,45.453515625,,50.017100159551056,,,47.839863730818415,,,"Martin Perez",6902,527048
2021,"J.A. Happ","- - -",152.1,43.06524141816921,,,,40.83689754558668,43.191139694478906,45.65712872673483,,,43.039414305124225,,,"J.A. Happ",7410,457918
2021,"Jordan Lyles","TEX",167,41.66970604053442,46.33701295490506,,,39.086524963378906,42.038904460877866,45.34968626968504,,,40.532138256316486,,,"Jordan Lyles",7593,543475
2021,"Wily Peralta","DET",92.1,57.56613968175853,,60.594966517857145,,58.309157799030174,55.5966359608209,,,,,,,"Wily Peralta",7738,503449
2021,"Brett Anderson","MIL",96,48.677585177951386,44.19576505335366,,,47.28307618629985,44.344761439732146,,49.85274230647208,,47.80096293604651,,,"Brett Anderson",8223,474463
2021,"Paolo Espino","WSN",86,56.33945416389628,,,,,49.80987548828125,55.93423706416914,,,45.424625396728516,,,"Paolo Espino",8246,502179
2021,"Wade Miley","CIN",163,57.601590335510686,56.419756685323385,,,50.94849814138105,44.89867102581522,53.949245876736114,63.90666961669922,,48.73487921099291,,,"Wade Miley",8779,489119
2021,"Nathan Eovaldi","BOS",182.1,32.59650995351657,37.5446432362432,37.17211716644205,,,36.18002030861319,40.22943704462659,,,,,,"Nathan Eovaldi",9132,543135
2021,"Patrick Corbin","WSN",171.2,46.50173443532819,,,,45.25924765523933,45.2539136342155,52.9338613656851,,,44.32901737607759,,,"Patrick Corbin",9323,571578
2021,"Dallas Keuchel","CHW",156.1,50.690836588541664,48.53191255526527,,,44.84934375,44.546785261824326,,,,46.998017881241566,,,"Dallas Keuchel",9434,572971
2021,"Garrett Richards","BOS",110.1,34.32254199311491,,,,35.916526794433594,35.507434604124235,41.67005056928294,47.45381164550781,,28.27546817555147,,,"Garrett Richards",9784,572070
2021,"Mike Minor","KCR",158.2,38.86545873219056,,,,39.11891174316406,40.327047883944154,,44.61224053375913,,38.473075048732944,,,"Mike Minor",10021,501985
2021,"Kyle Gibson","- - -",177.2,48.03701791021253,43.53660796149144,,,43.47094014485677,42.11103252872758,44.655416015625,,,40.34327627455962,,,"Kyle Gibson",10123,502043
2021,"Zack Wheeler","PHI",213.1,38.04591783940398,35.94055526295256,32.669456481933594,,35.255892704778155,,38.16463982077206,,,35.88198326373922,,,"Zack Wheeler",10310,554430
2021,"Mike Foltynewicz","TEX",130,37.51955906348893,,,,36.217265797081495,36.8081169128418,36.251515794836955,,,40.40860164866728,,,"Mike Foltynewicz",10811,592314
2021,"Jacob deGrom","NYM",92,31.80775312943892,,,,,33.215302185207825,31.186792373657227,,,34.65762749068234,,,"Jacob deGrom",10954,594798
2021,"Merrill Kelly","ARI",158,28.161842237903226,29.40892914085277,,,29.260307431487696,,34.80587364440639,,,30.831281472156398,,,"Merrill Kelly",11156,518876
2021,"Vince Velasquez","- - -",89,44.00457214355469,,,,44.41423177083333,43.53557507745151,,45.25199411876166,,37.26647899394133,,,"Vince Velasquez",11189,592826
2021,"Robbie Ray","TOR",193.1,33.49829560720043,,,,17.295692443847656,34.41917129390496,,27.83708023151178,,30.963966572179203,,,"Robbie Ray",11486,592662
2021,"José Ureña","DET",83,36.837105887276785,,,,37.123770577566965,38.40079451195987,,,,36.85130950453368,,,"Jose Urena",11589,570632
2021,"Jameson Taillon","NYY",144.1,43.64034621920136,44.5246920620438,,,44.217618247335274,45.514000302269345,48.437534416299556,,,44.09435420413669,,,"Jameson Taillon",11674,592791
2021,"Carlos Martinez","STL",82.1,29.30056207830256,27.57120857657967,,,22.141863634357346,27.645696770654965,34.106820242745535,,,22.941013070039972,,,"Carlos Martinez",11682,593372
2021,"Matt Harvey","BAL",127.2,39.90908203125,,,,41.95472033270474,39.25221142691415,42.141664162660255,,,41.19367998231132,,,"Matt Harvey",11713,518774
2021,"Drew Smyly","ATL",115.2,54.03506747159091,44.531336805555554,,,49.58017599400871,,53.0759765625,47.47162311083123,,,,,"Drew Smyly",11760,592767
2021,"Taijuan Walker","NYM",154.1,44.750227636946384,41.010720645680145,42.79831178160919,,44.06354239817416,44.83030631188119,46.05564822635135,,,,,,"Taijuan Walker",11836,592836
2021,"Kyle Hendricks","CHC",181,43.054948696357286,,,,45.71043661532057,,46.08213513962766,,,46.17910507712082,,,"Kyle Hendricks",12049,543294
2021,"Chris Bassitt","OAK",157.1,39.570321010348586,37.9633175872093,,,39.18330422794118,34.38208306760204,52.762127764813314,,,37.82364406507202,,,"Chris Bassitt",12304,605135
2021,"Trevor Bauer","LAD",107.2,40.05222972678072,41.04672320272021,,,40.080248562794814,36.37667368693524,,46.2676171875,,37.672763256316486,,,"Trevor Bauer",12703,545333
2021,"Adrian Houser","MIL",135.1,47.834492318582214,,,,41.40893960236711,43.88178038454341,50.268755652130224,,,41.03574774517276,,,"Adrian Houser",12718,605288
2021,"Sonny Gray","CIN",135.1,52.17586232311321,52.1593184037642,,,53.125794491525426,50.34649658203125,54.523414294554456,54.07627175071023,,50.067580764358105,,,"Sonny Gray",12768,543243
2021,"Tyler Anderson","- - -",167,47.54091304067971,41.146758674172794,,,20.716889902561572,23.03060022989909,51.02981090545654,58.02989196777344,,46.70902398595944,,,"Tyler Anderson",12880,542881
2021,"Dylan Bundy","LAA",85.2,53.52292764809237,,,,56.25849773503151,49.08668870192308,56.630125713832484,,,53.1552637204602,,,"Dylan Bundy",12917,605164
2021,"Joe Musgrove","SDP",176.1,33.213227255759385,35.20605094588122,,,34.787138868498324,34.909533906643574,40.121184461175616,,,33.194381604091724,,,"Joe Musgrove",12970,605397
2021,"Joe Ross","WSN",103,36.31458259351326,,,,36.87217592206275,34.97959294394841,,,,36.50897035504332,,,"Joe Ross",12972,605452
2021,"Anthony DeSclafani","SFG",167.2,39.28620619580925,,,,39.24959872903564,39.843245139649504,,39.52671931340144,,34.913650740438435,,,"Anthony DeSclafani",13050,543101
2021,"Yu Darvish","SDP",166.1,45.86534607332516,45.1194091796875,48.55144314236111,,42.99081688596491,45.61145273673606,51.45817698080709,47.74244304906542,,,,,"Yu Darvish",13074,506433
2021,"Gerrit Cole","NYY",181.1,37.39116350446429,,,,37.30428568522135,37.49149101384674,,40.54828629032258,,35.54897426143112,,,"Gerrit Cole",13125,543037
2021,"Eduardo Rodriguez","BOS",156.2,32.908652739410684,31.208809042275576,,,35.211027446546055,36.75541326349432,,,,33.944029196714745,,,"Eduardo Rodriguez",13164,593958
2021,"Zach Davies","CHC",148,34.80755533854167,36.102201796069586,,,36.068686936716304,42.04310709635417,43.98193632157821,,,37.390203143645586,,,"Zach Davies",13183,605200
2021,"Ross Stripling","TOR",86.1,36.756314070767196,,,,,38.105594519412875,,35.881080929928416,,40.82248418898809,,,"Ross Stripling",13273,548389
2021,"Steven Matz","TOR",150.2,,,,,31.66540086125753,27.35156715029762,34.70555836397059,,,29.60232204861111,,,"Steven Matz",13361,571927
2021,"Marcus Stroman","NYM",179,37.913360595703125,38.998354056631456,37.64764737215909,,38.43892507040728,40.669094366776314,39.59600196379781,,,,,,"Marcus Stroman",13431,573186
2021,"Blake Snell","SDP",128.2,55.524135044642854,,,,,55.72005323561947,59.62092686906646,,,53.095149316829,,,"Blake Snell",13543,605483
2021,"John Gant","- - -",89.2,44.3858447973279,45.37901545027955,,,42.48925202913494,48.12869466145833,53.70091609762172,,,48.37960111177885,,,"John Gant",13684,607231
2021,"Max Fried","ATL",165.2,55.54136618589744,,,,55.2192332125865,50.50931670776158,55.94778367949695,,,46.847416548295456,,,"Max Fried",13743,608331
2021,"Zach Eflin","PHI",105.2,27.70509765625,27.72566795349121,,,28.082435244605655,28.291957310267858,31.693219064295977,,,28.89532435422688,,,"Zach Eflin",13774,621107
2021,"Alex Wood","SFG",138.2,,,,,23.13342009629539,21.82987520292208,,,,24.339372654632506,,,"Alex Wood",13781,622072
2021,"Alec Mills","CHC",99.1,33.962700338924634,,,,33.07139789627259,33.01333199295343,41.909970826740505,,,36.433482450597424,,,"Alec Mills",13834,621219
2021,"Chris Flexen","SEA",179.2,64.78613368210151,64.92884943181818,,,67.94326782226562,69.29192940848215,66.26957080696202,,,61.7436874637471,,,"Chris Flexen",13896,623167
2021,"Michael Wacha","TBR",107.1,47.78172319613821,44.32034552385266,,,50.09097599637681,,50.55555647510593,,,49.18577948536961,,,"Michael Wacha",14078,608379
2021,"Kevin Gausman","SFG",192,42.602998657612126,,39.028172681924886,,,41.35534011676747,,,,40.249319893973215,,,"Kevin Gausman",14107,592332
2021,"Lance McCullers Jr.","HOU",162.1,,31.93026408743351,,,34.019375,29.296732755602243,,32.254713954430834,,28.409248531331592,,,"Lance McCullers Jr.",14120,621121
2021,"José Berríos","- - -",192,37.808470011645966,,,,38.33680208620452,,36.752515515675455,,,33.98478068641169,,,"Jose Berrios",14168,621244
2021,"Frankie Montas","OAK",187,51.36205973756906,51.197523998038115,50.60141225961539,,50.81731573777648,52.37444884417808,,,,,,,"Frankie Montas",14309,593423
2021,"Tyler Glasnow","TBR",88,49.39414684334298,,,,,50.69405401991917,51.62536148998619,,,36.314399270450366,,,"Tyler Glasnow",14374,607192
2021,"Hyun Jin Ryu","TOR",169,30.89319014524185,33.16317135112974,,,37.279139927455354,18.250030517578125,36.38177199590774,,,29.23457488121345,,,"Hyun Jin Ryu",14444,547943
2021,"Jorge López","BAL",113.1,37.17851073106492,,,,36.15134396853147,36.99750310724432,,38.6893652543456,,35.965435094074394,,,"Jorge Lopez",14527,605347
2021,"Chi Chi González","COL",87,38.59819411057693,37.120096842447914,,,37.565222027658045,37.726762892882945,40.89823744032118,,,38.46123798076923,,,"Chi Chi Gonzalez",14663,592346
2021,"Julio Urías","LAD",185.2,45.56864502134373,,,,15.924829483032227,,48.26352446933962,,,44.439174107142854,,,"Julio Urias",14765,628711
2021,"Caleb Smith","ARI",57,51.0690116591126,,,,,45.43837008372274,49.642085364105505,,,46.0670360620471,,,"Caleb Smith",14875,592761
2021,"Jon Gray","COL",149,28.55582345173985,,,,,33.10298589544514,37.75332946777344,,,32.21353525246305,,,"Jon Gray",14916,592351
2021,"Chad Kuhl","PIT",67,40.33048041961478,,,,37.25456848144531,38.98252814258912,,42.24364033683402,,36.3330078125,,,"Chad Kuhl",14975,641771
2021,"Germán Márquez","COL",180,39.377200921000785,,,,41.00070979420732,37.81301467483108,,44.11336830789729,,40.27227993669181,,,"German Marquez",15038,608566
2021,"Andrew Heaney","- - -",120,30.20737818667763,,,,,34.951913871017155,30.34299839564732,,,32.73858351934524,,,"Andrew Heaney",15423,571760
2021,"Matthew Boyd","DET",78.2,31.99753752345216,,,,30.013888506822184,24.10735505756579,43.290567614368555,,,33.96768777412281,,,"Matthew Boyd",15440,571510
2021,"Nick Pivetta","BOS",154,51.76878983711048,45.52420359644397,,,54.01902770996094,47.54472066496447,33.39933894230769,55.59225015998293,,37.373855178420605,,,"Nick Pivetta",15454,601713
2021,"Marco Gonzales","SEA",143.1,49.38180583797089,44.877882624246986,,,,,44.63184957664106,,,38.657746278165234,,,"Marco Gonzales",15467,594835
2021,"Lucas Giolito","CHW",178.2,57.06171995007681,,,,,55.054052734375,58.30906416730183,,,55.23512971072187,,,"Lucas Giolito",15474,608337
2021,"Antonio Senzatela","COL",156.2,43.29440977515244,,,,44.256257709703945,44.7020285982376,54.89551130022321,,,43.426780751887584,,,"Antonio Senzatela",15488,622608
2021,"Luis Castillo","CIN",187.2,20.926684191380264,,,,18.681809042864305,17.70166903409091,,,,14.687878873832988,,,"Luis Castillo",15689,622491
2021,"Brad Keller","KCR",133.2,50.55064635791367,,,,50.19954757801161,52.24922161522005,,,,49.27510969606164,,,"Brad Keller",15734,641745
2021,"Sean Manaea","OAK",179.1,32.9974657141644,,,,30.160907451923077,30.518411878360215,,,,34.66859731094613,,,"Sean Manaea",15873,640455
2021,"Zach Thompson","MIA",63.2,43.4218259968638,40.76972888764881,,,42.21782381572421,,42.781949429898646,,,40.9539114682729,,,"Zach Thompson",16094,605507
2021,"Carlos Rodón","CHW",132.2,49.91361247119816,,,,,45.304942958402314,53.12748959189967,,,43.867368607954546,,,"Carlos Rodon",16137,607074
2021,"Aaron Nola","PHI",180.2,22.248691476506295,20.536694070567254,,,21.417832539154848,,,25.072253433208488,,17.89306060324703,,,"Aaron Nola",16149,605400
2021,"Brandon Woodruff","MIL",179.1,41.92372294086589,,,,42.78800401547936,40.061997174202126,44.059454103601254,,,41.18687185929648,,,"Brandon Woodruff",16162,605540
2021,"Spencer Turnbull","DET",50,29.604697951505017,,,,28.203412224264707,27.842030736019737,30.325005893049568,,,25.540624158135778,,,"Spencer Turnbull",16207,605513
2021,"Kyle Freeland","COL",120.2,33.07550993723849,,,,25.19400111607143,29.77448462995338,,31.7785703125,,32.818522135416664,,,"Kyle Freeland",16256,607536
2021,"John Means","BAL",146.2,50.40335181451613,,,,,47.45699139030612,49.834723977481616,46.4064071479885,,47.677478681979494,,,"John Means",16269,607644
2021,"Tyler Mahle","CIN",180,40.06418495875074,39.108600484913794,37.85155863242574,,,39.85373237423781,,,,,,,"Tyler Mahle",16358,641816
2021,"Ryan Yarbrough","TBR",117,29.209559923537235,14.722877533497286,,,24.16798095703125,,18.22950721153846,,,24.333627002813113,,,"Ryan Yarbrough",16502,642232
2021,"Jordan Montgomery","NYY",157.1,47.18205848106971,49.307749602754235,,,48.19856886061947,,51.084951300370065,,,49.55041308905751,,,"Jordan Montgomery",16511,656756
2021,"Austin Gomber","COL",115.1,58.69411935590969,,,,,53.72667994849666,,59.05016625216263,,56.86966688368056,,,"Austin Gomber",16561,596295
2021,"Luke Weaver","ARI",65.2,52.075175382653065,,,,48.46570587158203,52.62978078358209,52.43278576078869,,,51.7993384009009,,,"Luke Weaver",16918,596133
2021,"Elieser Hernández","MIA",51.2,43.13747958729216,,,,45.01099853515625,46.107930934175535,,,,46.5193212890625,,,"Elieser Hernandez",16933,622694
2021,"Trevor Williams","- - -",68.2,28.437383275832573,,,,24.239408418729706,27.62547713790197,34.02907389979209,,,27.926069779829547,,,"Trevor Williams",16977,592866
2021,"Pablo López","MIA",102.2,29.3897219422043,30.47286940831218,,,30.709324551984597,35.99540710449219,34.318158499802216,,,29.063604252992633,,,"Pablo Lopez",17085,641154
2021,"Domingo Germán","NYY",91,27.04803713257126,,,,26.831798412181712,,35.17204378858025,,,32.125131805981596,,,"Domingo German",17149,593334
2021,"Ranger Suarez","PHI",65.2,38.66089065675813,43.8857536315918,,,40.69097689924569,40.47555819424716,,,,35.346585181451616,,,"Ranger Suarez",17277,624133
2021,"Justus Sheffield","SEA",73.2,28.943634033203125,,,,39.775417243398635,40.91348329741379,,,,37.85540976300336,,,"Justus Sheffield",17285,656954
2021,"Framber Valdez","HOU",134.2,42.44239676339286,,,,42.0681029040404,,42.093546802212735,,,41.087518601190474,,,"Framber Valdez",17295,664285
2021,"Erick Fedde","WSN",131.2,39.4356435139974,31.245658135283364,28.25250816345215,,36.171525186567166,31.585303368506494,28.89760103507384,,,22.555334647876794,,,"Erick Fedde",17425,607200
2021,"Jack Flaherty","STL",76.1,34.69842993200447,,,,35.160975864955354,34.20125148607337,,40.968378111373546,,33.42593516474185,,,"Jack Flaherty",17479,656427
2021,"JT Brubaker","PIT",124.1,46.79746586134454,,,,44.90714860162815,46.768513257575755,51.74958423576733,,,44.95304163490854,,,"JT Brubaker",17578,664141
2021,"Mitch Keller","PIT",100.2,45.58310537583254,50.669574652777776,,,,,52.25385561342593,,,48.538518094468394,,,"Mitch Keller",17594,656605
2021,"Tyler Alexander","DET",66.2,39.35266290194746,38.411708440249264,,,39.56069834183673,43.3389892578125,46.052886962890625,,,40.42402055110838,,,"Tyler Alexander",17735,641302
2021,"Adbert Alzolay","CHC",106.1,39.831415210573475,39.31153564453125,,,40.97507364241803,40.57978704824888,43.51394798642113,,,38.61379951343202,,,"Adbert Alzolay",17859,640470
2021,"Nestor Cortes","NYY",73.1,43.05637110113422,37.662133530256185,,,22.01813213641827,30.51346201795213,,,,36.02778564453125,,,"Nestor Cortes",17874,641482
2021,"Logan Webb","SFG",147.1,25.00698355741279,23.696243286132812,,,22.596329156662666,20.30710413256956,,,,19.14420635516827,,,"Logan Webb",17995,657277
2021,"Triston McKenzie","CLE",116.1,51.33701963682432,,,,,47.11956406673442,47.043341311416185,,,49.433373345269096,,,"Triston McKenzie",18000,663474
2021,"Taylor Hearn","TEX",51,33.96160142198741,35.22349548339844,,,33.23208669888771,38.21633836699695,,,,34.82983834402902,,,"Taylor Hearn",18325,621368
2021,"James Kaprielian","OAK",111.1,35.3640402466938,,,,32.025300573130124,31.748287212811526,41.37518912301937,,,35.795895235655735,,,"James Kaprielian",18331,621076
2021,"Jaime Barria","LAA",50.2,59.53010460805085,,,,59.896803977272725,57.411368904532964,,,,49.18832441689312,,,"Jaime Barria",18356,642545
2021,"José Urquidy","HOU",107,51.09713133398656,,,,,41.13405009335692,48.18604736328125,,,52.89619539221939,,,"Jose Urquidy",18413,664353
2021,"Kenta Maeda","MIN",106.1,41.06099792347494,,41.86741181930693,,41.59418893367686,40.96724321798313,50.31600570678711,,,,,,"Kenta Maeda",18498,628317
2021,"Dylan Cease","CHW",165.2,54.866658411383284,,,,,49.27351071527012,,55.769509500278396,,60.82718511590375,,,"Dylan Cease",18525,656302
2021,"Freddy Peralta","MIL",142.1,36.46998320738875,,,,39.23696997857863,36.297780656971945,42.31929330977182,,,35.22172347954036,,,"Freddy Peralta",18679,642547
2021,"Sandy Alcantara","MIA",205.2,33.90179114427395,,,,32.9235197368421,32.947512059563756,36.89558410644531,,,35.817538418612635,,,"Sandy Alcantara",18684,645261
2021,"Kolby Allard","TEX",91.2,42.82063454198473,43.57600725446429,,,43.937235514322914,,49.824266387195124,,,42.02690772024908,,,"Kolby Allard",18694,663465
2021,"Cole Irvin","OAK",178.1,48.14485826816927,46.12261962890625,,,47.9285406068314,43.67643061372423,50.4730896681882,,,45.24494309741087,,,"Cole Irvin",19244,608344
2021,"Taylor Widener","ARI",61,33.509273048020525,,,,,37.37307355703552,40.41008758544922,,,33.72912042791193,,,"Taylor Widener",19266,642203
2021,"Justin Dunn","SEA",50.1,40.53472222222222,,,,,35.63344083091085,40.73646763392857,,,39.83622048117898,,,"Justin Dunn",19268,643290
