Season,Name,Team,IP,vFA,vFT,vFC,vFS,vFO,vSI,vSL,vCU,vKC,vEP,vCH,vSC,vKN,NameASCII,PlayerId,MLBAMID
2021,"Jack Flaherty","STL",76.1,93.60000232861401,,,,,90.91309756324405,83.69157608695652,,76.27906976744185,,84.45217497452445,,,"Jack Flaherty",17479,656427
2021,"JT Brubaker","PIT",124.1,92.87226726628151,,,,,93.35629759716386,87.1415127840909,79.47623859065594,,,87.19431211890245,,,"JT Brubaker",17578,664141
2021,"Mitch Keller","PIT",100.2,93.78706291627022,,86.15244791666667,,,,,78.54666521990741,,,89.82183908045977,,,"Mitch Keller",17594,656605
2021,"Tyler Alexander","DET",66.2,90.26159137228261,,85.75219941348973,,,89.99877232142858,81.5069970703125,74.80000305175781,,,83.43891433189656,,,"Tyler Alexander",17735,641302
2021,"Adbert Alzolay","CHC",106.1,93.7078853046595,,89.972001953125,,,93.64692462858606,85.93860027011922,79.990478515625,,,85.20438425164474,,,"Adbert Alzolay",17859,640470
2021,"Nestor Cortes","NYY",73.1,90.78034174149339,,85.75371300795052,,,90.265380859375,77.35531914893618,,,,83.32099609375,,,"Nestor Cortes",17874,641482
2021,"Logan Webb","SFG",147.1,93.15581395348838,,91.17916870117188,,,92.78006827731092,82.42749462970541,,,,86.16903545673077,,,"Logan Webb",17995,657277
2021,"Triston McKenzie","CLE",116.1,92.06436074746621,,,,,,86.34959349593495,79.36849710982659,,,86.13888888888889,,,"Triston McKenzie",18000,663474
2021,"Taylor Hearn","TEX",51,94.57014388489209,,89.63333129882812,,,93.75169657044492,84.54938786204268,,,,87.61874825613839,,,"Taylor Hearn",18325,621368
2021,"James Kaprielian","OAK",111.1,92.92696146998983,,,,,92.35737384733606,85.06666788356698,77.94648162411971,,,83.80360527663935,,,"James Kaprielian",18331,621076
2021,"Jaime Barria","LAA",50.2,93.14711996822034,,,,,92.6054569128788,85.98132011217949,,,,86.01159844882247,,,"Jaime Barria",18356,642545
2021,"José Urquidy","HOU",107,92.53404080347144,,,,,,79.30848933765724,77.24166666666666,,,84.41530479379252,,,"Jose Urquidy",18413,664353
2021,"Kenta Maeda","MIN",106.1,90.57407407407408,,,84.22158106435644,,89.9234021775266,82.09218031058282,75.20780944824219,,,,,,"Kenta Maeda",18498,628317
2021,"Dylan Cease","CHW",165.2,96.61692858429394,,,,,,85.88456105292173,,79.88485697383074,,78.02347417840376,,,"Dylan Cease",18525,656302
2021,"Freddy Peralta","MIL",142.1,93.32796100965575,,,,,92.41935483870968,80.46056363448845,76.74404761904762,,,88.00179547365471,,,"Freddy Peralta",18679,642547
2021,"Sandy Alcantara","MIA",205.2,98.06691499812874,,,,,97.61567684496568,90.421875,83.83125,,,91.81716818337912,,,"Sandy Alcantara",18684,645261
2021,"Kolby Allard","TEX",91.2,91.52046159351146,,86.24742745535714,,,92.06667073567708,,75.82682688643293,,,83.6483366005535,,,"Kolby Allard",18694,663465
2021,"Cole Irvin","OAK",178.1,90.75418295768169,,85.4923095703125,,,90.46628209786822,82.98788861146907,76.94269553195225,,,84.24379907682513,,,"Cole Irvin",19244,608344
2021,"Taylor Widener","ARI",61,92.44193319281526,,,,,,83.8950808999317,79,,,85.57102272727273,,,"Taylor Widener",19266,642203
2021,"Justin Dunn","SEA",50.1,93.7031076388889,,,,,,84.0372077882752,80.19607282366071,,,89.48181707208806,,,"Justin Dunn",19268,643290
2021,"Vladimir Gutierrez","CIN",114,93.21930997109827,,,,,92.90000406901042,83.2757793764988,77.61118255046584,,,81.42499651227679,,,"Vladimir Gutierrez",19278,661269
2021,"Zac Gallen","ARI",121.1,93.37906222271518,,90.26994332550578,,,93.30000135633681,86.17627228990114,,79.74712643678161,,86.10744985673352,,,"Zac Gallen",19291,668678
2021,"Cal Quantrill","CLE",121,94.27588929521276,,88.33646264963167,85.97500610351562,,94.17584097859327,88.44385622258773,81.19587628865979,,,84.72240501815352,,,"Cal Quantrill",19312,615698
2021,"Eric Lauer","MIL",106.2,92.5510061077644,,90.38987094541139,,,,87.38654358183857,78.86539775427757,,,86.661425285533,,,"Eric Lauer",19316,641778
2021,"Dean Kremer","BAL",53.2,92.6153270415146,,87.2323548560049,,,89.4000015258789,83.86666870117188,75.52564102564102,,,82.91621357685811,,,"Dean Kremer",19350,665152
2021,"Corbin Burnes","MIL",167,96.32307942708333,,95.22367602323008,,,96.84602183577405,87.93916829427083,81.18577494692144,,,90.70762738453816,,,"Corbin Burnes",19361,669203
2021,"Keegan Akin","BAL",77,91.9552599758162,,,,,,84.09144993832237,76.48448444234914,,,82.02825133596654,,,"Keegan Akin",19362,669211
2021,"Walker Buehler","LAD",207.2,95.34932637401856,,91.54652811293437,,,95.31922743055556,84.84837962962963,,80.1358173076923,,91.47085834023179,,,"Walker Buehler",19374,621111
2021,"Tony Gonsolin","LAD",50.1,93.81158493387909,,,83.46060211489899,,,86.89689919800885,80.22749633789063,,,,,,"Tony Gonsolin",19388,664062
2021,"Dane Dunning","TEX",114.2,90.12726939808239,,85.83545960771276,,,90.32876590083073,79.74839409722222,,78.17906863190407,,84.49227483485772,,,"Dane Dunning",19409,641540
2021,"Shane Bieber","CLE",96.2,92.72401004061372,,88.13962079893868,,,,85.71164952531646,,83.13265207905545,,87.382861328125,,,"Shane Bieber",19427,669456
2021,"Patrick Sandoval","LAA",79.2,93.24022884206799,,,,,93.16651311910377,85.37531053870293,78.39929715008803,,,84.5801100561989,,,"Patrick Sandoval",19447,663776
2021,"Aaron Civale","CLE",124.1,91.40163186331776,,87.70649895178197,85.55719549005681,,91.8111714784264,83.4066388965708,77.01774193548387,,,,,,"Aaron Civale",19479,650644
2021,"Shohei Ohtani","LAA",130.1,95.5993291059417,,87.03252855170683,88.1065384451635,,,82.23777777777778,74.45507104846014,,,,,,"Shohei Ohtani",19755,660271
2021,"Wil Crowe","PIT",116,93.73585864873839,,,,,92.90866449311024,85.29482459291188,80.42400173611111,,,85.05372348971723,,,"Wil Crowe",19800,640444
2021,"Griffin Canning","LAA",60.1,93.47240750294812,,,,,,88.15693811165481,81.87288135593221,,,89.08634189151982,,,"Griffin Canning",19867,656288
2021,"Tanner Houck","BOS",58.2,94.42281650641026,,,85.66841848273026,,93.08260748253106,84.29853028775659,,,,,,,"Tanner Houck",19879,656557
2021,"José Suarez","LAA",71,92.9383574695122,,,,,91.36639504354508,,78.42666666666666,,,82.31046274038462,,,"Jose Suarez",19911,660761
2021,"Ian Anderson","ATL",128.1,94.58477896341464,,,,,94.13333129882812,,80.6627433959695,,,88.071197688231,,,"Ian Anderson",19951,666120
2021,"Jesús Luzardo","- - -",85.1,95.57717013888889,,,,,94.96587969805744,83.20344081493693,83.36250305175781,,,86.52037617554859,,,"Jesus Luzardo",19959,666200
2021,"Zach Plesac","CLE",142.2,92.76202052038627,,,,,,86.66460650386847,80.17682068133047,,,85.67323434512429,,,"Zach Plesac",19979,668676
2021,"Bryse Wilson","- - -",74,93.04534730816832,,,,,92.66697426892202,86.00702011376096,77.01297859017176,,,86.8395529513889,,,"Bryse Wilson",19990,669060
2021,"Chris Paddack","SDP",106.1,94.80604046403197,,,,,,,78.703125,,,85.23354199016563,,,"Chris Paddack",20099,663978
2021,"Eli Morgan","CLE",89.1,90.44847605224963,,86.57692307692308,,,,85.21867352221386,76.26415094339623,,,74.83731125764525,,,"Eli Morgan",20203,669212
2021,"Griffin Jax","MIN",69.1,92.770203125,,92.4000015258789,,,92.94999694824219,83.29188481675392,79.87646963082108,,,86.71524271150915,,,"Griffin Jax",20253,643377
2021,"David Peterson","NYM",66.2,92.65800840256797,,,,,92.40733706039755,82.17022751669847,77.273681640625,,,83.86065573770492,,,"David Peterson",20302,656849
2021,"Matt Manning","DET",85.1,93.54692832764505,,,87.75,,93.64532514613309,85.38929869186046,78.63788941187889,,,87.51751191737289,,,"Matt Manning",20369,666159
2021,"Bruce Zimmermann","BAL",58.2,91.32876989976415,,,,,91.24166870117188,85.76817984532828,81.75789326832707,,,84.24409448818898,,,"Bruce Zimmermann",20370,669145
2021,"Josh Fleming","TBR",56.1,91.03333536783855,,86.31063145915354,,,91.09667272862232,,78.4923095703125,,,81.86477383700284,,,"Josh Fleming",20418,676596
2021,"Huascar Ynoa","ATL",90,96.47127329192547,,,,,95.57142857142857,85.04683654184248,,,,88.53939788510101,,,"Huascar Ynoa",20468,660623
2021,"Casey Mize","DET",150.1,93.84699776785715,,,85.8474371494391,,93.23962053571428,85.93061840120663,,81.2745198049363,,,,,"Casey Mize",20492,663554
2021,"Yusei Kikuchi","SEA",157,95.12048192771084,,91.33414713541667,,,,82.84714604591836,81.44666341145833,,,86.4362049171147,,,"Yusei Kikuchi",20633,579328
2021,"Bailey Ober","MIN",92.1,92.32418224299066,,84.69999694824219,,,,81.45498443265683,75.01923076923077,,,84.68020629882812,,,"Bailey Ober",21224,641927
2021,"Tylor Megill","NYM",89.2,94.58915851955307,,,,,,85.71206896551725,79.73863636363636,,,85.44123197115384,,,"Tylor Megill",21318,656731
2021,"Kris Bubic","KCR",103.2,90.87007786996736,,,,,,,78.39166787229938,,,80.02565200975836,,,"Kris Bubic",21455,663460
2021,"Shane McClanahan","TBR",123.1,96.3996206195244,,,,,,89.18830818965517,82.66405069864048,,,89.16051079816879,,,"Shane McClanahan",21483,663556
2021,"Daniel Lynch IV","KCR",68,93.81082369586615,,,,,93.20469798657719,85.20418044916434,,77.43529555376838,,84.65049698329207,,,"Daniel Lynch IV",21537,663738
2021,"Logan Gilbert","SEA",119.1,95.27186775502318,,86.74166870117188,78.79310344827586,,94.3000018780048,83.37348316805846,78.31052760074013,74.81268948227611,,80.0006869612069,,,"Logan Gilbert",22250,669302
2021,"Tarik Skubal","DET",143.2,94.35700389105058,,94.31428745814732,85.1891891891892,,94.475078362462,86.51298274680073,,74.00584795321637,,82.11770619877049,,,"Tarik Skubal",22267,669373
2021,"Trevor Rogers","MIA",133,94.54924185651478,,,,,94.9000015258789,81.81424148606811,,,,84.84040272516835,,,"Trevor Rogers",22286,669432
2021,"Johan Oviedo","STL",57.2,94.87480617843511,,,,,,86.44280450994319,77.00578673811984,,,86.24464634486607,,,"Johan Oviedo",22487,670912
2021,"Carlos Hernández","KCR",58.1,96.78457539498142,,,86.0087890625,,,85.16114525278662,,81.43949044585987,,,,,"Carlos Hernandez",22713,672578
2021,"Luis Patiño","TBR",68.1,95.65169358930987,,,,,94.27272727272727,85.85477831409236,77.7621182528409,,,87.45088061951755,,,"Luis Patino",22815,672715
2021,"Luis Garcia","HOU",149.1,93.22284776827011,,86.04526611781075,,,,79.96079474667773,75.90177336836283,,,83.42921202013109,,,"Luis Garcia",23735,677651
2021,"Ryan Weathers","SDP",69.1,93.89614076967592,,,,,93.48453608247422,86.76021190356182,,,,86.63577802465596,,,"Ryan Weathers",23796,677960
2021,"Josiah Gray","- - -",66.2,94.53553175563134,,,,,,85.64817837801847,83.75314565805289,,,89.19486921261519,,,"Josiah Gray",24580,680686
2021,"Brady Singer","KCR",128.1,92.68571254185268,,,,,93.6835344745827,85.41827406609195,,,,88.03749778053977,,,"Brady Singer",25377,663903
2021,"Alek Manoah","TOR",111.2,93.67811211581709,,,,,92.83480570925553,81.07637023925781,,,,86.75562245747041,,,"Alek Manoah",26410,666201
2021,"Kwang Hyun Kim","STL",96.2,88.97273861069277,,,,,88.9857177734375,83.4911358173077,69.56470843545752,,,80.2826326069079,,,"Kwang Hyun Kim",27458,547942
2020,"Zack Greinke","HOU",67,87.0488720603272,,,,,89.69999694824219,84.45,70.5596309685559,63.6800048828125,53.150001525878906,86.18017578125,,,"Zack Greinke",1943,425844
2020,"Clayton Kershaw","LAD",58.1,91.56060606060606,,,,,,87.86376404494382,74.1437125748503,,,86.9000015258789,,,"Clayton Kershaw",2036,477132
2020,"Adam Wainwright","STL",65.2,89.15930459665698,,85.01267238849765,,,89.27539837549604,,73.49269772647472,,,81.84782608695652,,,"Adam Wainwright",2233,425794
2020,"Lance Lynn","TEX",84,93.99328125,,89.4185303514377,,,91.96864924355158,,83.93949415703781,78.9888916015625,,85,,,"Lance Lynn",2520,458681
2020,"Rick Porcello","NYM",59,91.55243097694175,,,,,90.06061679594272,86.24076518945994,74.93,,,81.81290165070564,,,"Rick Porcello",2717,519144
2020,"Max Scherzer","WSN",67.1,94.65322580645162,,91.12136919070512,,,,85.46068709935898,77.13454367897727,,,84.91803922358247,,,"Max Scherzer",3137,453286
2020,"Aníbal Sánchez","WSN",53,89.2889283158397,,87.41726009402655,81.80530173365725,,89.57012860186688,,76.32666829427083,,,69.58412388392857,,,"Anibal Sanchez",3284,434671
2020,"Danny Duffy","KCR",56,92.14707738509749,,,,,92.11205535239361,82.60432339891975,75.47538311298077,,,83.81642717633929,,,"Danny Duffy",3542,518633
2020,"Jon Lester","CHC",61,89.35528876919795,,87.40097592630293,,,88.38692938112744,,73.43953639777132,,,83.33095393105158,,,"Jon Lester",4930,452657
2020,"Alex Cobb","BAL",52.1,92.9,,,86.92816763864437,,92.46135566253264,,,81.70073784722223,,,,,"Alex Cobb",6562,502171
2020,"Carlos Carrasco","CLE",68,93.69450466295811,,,,,92.33773400648585,85.9993314807047,83.4486083984375,,,87.67229729729729,,,"Carlos Carrasco",6632,471911
2020,"Johnny Cueto","SFG",63.1,91.39762111441799,,,,,90.85462349002101,84.83273990597345,80.697256706621,74.13750457763672,,82.45454545454545,,,"Johnny Cueto",6893,456501
2020,"Martín Pérez","BOS",62,92.18077048277243,,88.79667437688822,,,91.92404158128416,,77.71752677996135,,,83.65676398026316,,,"Martin Perez",6902,527048
2020,"Mike Fiers","OAK",59,87.95743375211148,,,,,88.18257239105505,84.32151083167331,72.65000261579242,,,82.09188925253379,,,"Mike Fiers",7754,571666
2020,"Patrick Corbin","WSN",65.2,90.1711956521739,,,,,90.1295677923387,79.20232558139534,65.04545454545455,,,77.71666666666667,,,"Patrick Corbin",9323,571578
2020,"Dallas Keuchel","CHW",63.1,88.3409090909091,,84.76767676767676,,,87.15838583669355,75.82221912202381,,,,78.55447615438433,,,"Dallas Keuchel",9434,572971
2020,"Mike Minor","- - -",55.2,90.61182653656638,,,,,88.19999694824219,85.59801092195273,,80.12857297867063,,85.34386516067217,,,"Mike Minor",10021,501985
2020,"Kyle Gibson","TEX",67.1,92.39240506329114,,87.64000244140625,,,92.20913387345679,82.90857282366072,78.71477161754261,,,84.37635660406404,,,"Kyle Gibson",10123,502043
2020,"Zack Wheeler","PHI",71,96.94385593220339,,89.89477379493464,90.08888527199075,,96.55616688829787,88.75555419921875,80.060546875,,,90.19682384672619,,,"Zack Wheeler",10310,554430
2020,"Jacob deGrom","NYM",68,98.56215533088235,,,,,,92.5044684398263,84.06666666666666,,,91.39688110351562,,,"Jacob deGrom",10954,594798
2020,"Taijuan Walker","- - -",53.1,93.15857872596153,,,89.01454486268939,,93.08900390625,85.2247378700658,74.55505508251404,,,,,,"Taijuan Walker",11836,592836
2020,"Kyle Hendricks","CHC",81.1,87.35619511880165,,,,,87.30410657051281,,72.14114379882812,,,79.69478527607362,,,"Kyle Hendricks",12049,543294
2020,"Chris Bassitt","OAK",63,93.2924062994462,,87.84225535504694,,,92.64542936288089,75.12857491629464,70.04157522823034,,,83.58659693137886,,,"Chris Bassitt",12304,605135
2020,"Trevor Bauer","CIN",73,93.50380717844203,,84.91974584227468,,,94.07499694824219,80.68677145337301,,79.6841540727459,,84.9749984741211,,,"Trevor Bauer",12703,545333
2020,"Adrian Houser","MIL",55,93.80591607862904,,,,,93.18571820175438,85.59375,80.51170995213964,,,84.90561112733644,,,"Adrian Houser",12718,605288
2020,"Sonny Gray","CIN",56,93.01309833829364,,,,,92.93256854645594,82.88120674286913,80.84581676136364,,,89.76774351058468,,,"Sonny Gray",12768,543243
2020,"Tyler Anderson","SFG",54,90.27063839934593,,84.93683825041118,,,89.44594594594595,,71.90555826822917,,,80.90790109536083,,,"Tyler Anderson",12880,542881
2020,"Dylan Bundy","LAA",65.2,89.98070289656432,,,,,90.65647403492648,79.91137408088235,73.45714613970588,,,82.2032240063364,,,"Dylan Bundy",12917,605164
2020,"Yu Darvish","CHC",76,95.86896102729885,,92.68431181066177,90.20486005764563,,95.23599609375,84.88915519067797,72.27941176470588,78.95346341274752,,,,,"Yu Darvish",13074,506433
2020,"Gerrit Cole","NYY",73,96.7136075949367,,91.5999984741211,,,95.96666463216145,88.7098612882653,,83.37281932645631,,88.3149268306903,,,"Gerrit Cole",13125,543037
2020,"Zach Davies","SDP",69.1,,,86.90135399070945,,,88.45169890873017,,74.536669921875,,,79.37339628727064,,,"Zach Davies",13183,605200
2020,"Blake Snell","TBR",50,94.97792616835585,,,,,,87.36363636363636,80.12777467757937,,,87.94882238051471,,,"Blake Snell",13543,605483
2020,"Max Fried","ATL",56,93.08829579454788,,,,,92.48791638049451,84.04677524361558,74.33960686107673,,,83.07500110973011,,,"Max Fried",13743,608331
2020,"Zach Eflin","PHI",56.1,94.3034527658046,,,,,93.69689236111111,88.51516963658707,79.02392995459402,,,87.80208333333333,,,"Zach Eflin",13774,621107
2020,"Alec Mills","CHC",62.1,89.782080078125,,,,,89.88673080632717,77.48526418585526,66.62112813600352,,,80.71458604600694,,,"Alec Mills",13834,621219
2020,"Kevin Gausman","SFG",54.2,95.11241970021413,,,84.21900826446281,,,82.01612903225806,,,,84.30514705882354,,,"Kevin Gausman",14107,592332
2020,"Lance McCullers Jr.","HOU",55,92.94999694824219,,91.61250305175781,,,93.78563262195122,,,83.38253012048193,,86.33312763611963,,,"Lance McCullers Jr.",14120,621121
2020,"José Berríos","MIN",63,94.4821691979895,,,,,93.96868049377224,,83.3210389672256,,,84.65410816727054,,,"Jose Berrios",14168,621244
2020,"Frankie Montas","OAK",53,95.85251676655251,,,86.43135924258475,,95.59224586925288,86.12008733624454,,,,,,,"Frankie Montas",14309,593423
2020,"Tyler Glasnow","TBR",57.1,96.9201030927835,,,,,91.30832926432292,85.9000015258789,82.43850862873134,,,91.64090798117898,,,"Tyler Glasnow",14374,607192
2020,"Hyun Jin Ryu","TOR",67,89.7784918234767,,85.4938434103261,,,89.13274336283186,,72.30000131082215,,,79.62635168650793,,,"Hyun Jin Ryu",14444,547943
2020,"Germán Márquez","COL",81.2,95.90360169491525,,,,,94.70994380482456,87.91497773248793,,85.54116006832797,,86.78922776442307,,,"German Marquez",15038,608566
2020,"Andrew Heaney","LAA",66.2,91.51498953349282,,,,,,,79.21487279275092,,,82.96719473379629,,,"Andrew Heaney",15423,571760
2020,"Matthew Boyd","DET",60.1,91.72161172161172,,,,,90.52692119891827,79.32520325203252,74.11728395061728,,,79.0855614973262,,,"Matthew Boyd",15440,571510
2020,"Marco Gonzales","SEA",69.2,88.24459910504694,,84.8335952758789,,,87.73773769162736,,75.27058823529411,,,80.6099311879139,,,"Marco Gonzales",15467,594835
2020,"Lucas Giolito","CHW",72.1,93.98403781555375,,,,,,84.91452623079608,77.3250020345052,,,80.88533389364304,,,"Lucas Giolito",15474,608337
2020,"Antonio Senzatela","COL",73.1,94.34047121062991,,,,,,86.35141705452128,79.1930693069307,,,86.38051178495763,,,"Antonio Senzatela",15488,622608
2020,"Luis Castillo","CIN",70,97.41858849158653,,,,,97.4542995597079,86.75587852328431,,,,88.21040688222543,,,"Luis Castillo",15689,622491
2020,"Brad Keller","KCR",54.2,92.82614219224924,,,,,92.33913255774456,84.56494140625,,,,88.67647058823529,,,"Brad Keller",15734,641745
2020,"Sean Manaea","OAK",54,,,84.72083536783855,,,90.3831417283599,77.50508143538136,,,,82.57792207792208,,,"Sean Manaea",15873,640455
2020,"Aaron Nola","PHI",71.1,92.84928850446428,,,,,91.78144688760081,,,78.60816865808823,,84.92134006767516,,,"Aaron Nola",16149,605400
2020,"Brandon Woodruff","MIL",73.2,96.57679799641149,,,,,96.27035251010781,88.17045454545455,83.5294909354968,,,86.73584905660377,,,"Brandon Woodruff",16162,605540
2020,"Spencer Turnbull","DET",56.2,93.72350230414746,,,,,94.84527557524876,85.32288751554727,79.3974358974359,,,87.1875,,,"Spencer Turnbull",16207,605513
2020,"Kyle Freeland","COL",70.2,92.1313823875523,,,,,91.35985258895985,86.20827214520676,,80.32122457252359,,86.02259114583333,,,"Kyle Freeland",16256,607536
2020,"Luke Weaver","ARI",52,94.04072807122371,,89.22762900904605,,,,86.42105263157895,79.03134474113806,,,84.72537878787878,,,"Luke Weaver",16918,596133
2020,"Trevor Williams","PIT",55.1,91.52350050403226,,,,,89.65764590992647,82.67158671586716,77.82499864366319,,,85.08128780241935,,,"Trevor Williams",16977,592866
2020,"Pablo López","MIA",57.1,93.88900746348797,,90.66973555715461,,,93.36058728448276,,78.72539992559524,,,87.18703703703704,,,"Pablo Lopez",17085,641154
2020,"Dinelson Lamet","SDP",69,97.03717948717949,,,,,96.97835454252578,86.52938788082437,,,,,,,"Dinelson Lamet",17186,659275
2020,"Justus Sheffield","SEA",55.1,92.52499389648438,,,,,91.85738877118644,81.841015625,,,,86.3134110613567,,,"Justus Sheffield",17285,656954
2020,"Framber Valdez","HOU",64.1,93.66000162760416,,,,,93.02701395403378,,80.58847473714954,,,88.62658227848101,,,"Framber Valdez",17295,664285
2020,"Cristian Javier","HOU",51.1,92.19333333333333,,,,,,78.73037748247664,,76.24444580078125,46.70000076293945,85.88709677419355,,,"Cristian Javier",17606,664299
2020,"Kenta Maeda","MIN",66.2,91.641845703125,,87.22962782118056,84.4553619701557,,90.782861328125,82.91492146596859,78.46764418658088,,,,,,"Kenta Maeda",18498,628317
2020,"Dylan Cease","CHW",58.1,97.45183044315992,,,,,,85.00856508027523,,78.96336923731435,,82.86086814990942,,,"Dylan Cease",18525,656302
2020,"Zac Gallen","ARI",72,93.23325508887615,,86.98727272727272,,,92.85000610351562,87.05832926432292,,81.23000217013889,,84.85047538325472,,,"Zac Gallen",19291,668678
2020,"Shane Bieber","CLE",77.1,94.0886943630064,,89.22922676282052,,,,84.50139024522569,,83.6427704326923,,88.7199962797619,,,"Shane Bieber",19427,669456
2020,"Aaron Civale","CLE",74,91.24615009014423,,87.41391530797101,,,91.76296518874643,82.25262986567982,75.67204416830708,65.5999984741211,,85.31636186079545,,,"Aaron Civale",19479,650644
2020,"Griffin Canning","LAA",56.1,92.7579121492347,,88.64793411726804,,,,86.55205657819634,82.13846529447116,,,87.9244924532313,,,"Griffin Canning",19867,656288
2020,"Zach Plesac","CLE",55.1,92.69696209881756,,,,,,86.2778837845622,79.12360975477431,,,86.01413203534031,,,"Zach Plesac",19979,668676
2020,"Chris Paddack","SDP",59,94.08892996651785,,87.92120916193181,,,,,76.89577602332747,,,83.91873301630434,,,"Chris Paddack",20099,663978
2020,"Kris Bubic","KCR",50,91.43287438118811,,,,,,,78.48513381545608,,,79.63704895458633,,,"Kris Bubic",21455,663460
2020,"Brady Singer","KCR",64.1,92.88570731026786,,,,,93.32332662112562,83.10149431109726,,,,87.797998046875,,,"Brady Singer",25377,663903
2019,"CC Sabathia","NYY",106.1,88.7636385830966,,88.342919921875,,,89.1497975708502,79.2510653409091,,,,82.68238467261905,,,"CC Sabathia",404,282332
2019,"Edwin Jackson","- - -",55.1,93.53862660944206,,91.63856017667484,,,93.61999747983872,85.78965367576629,77.994287109375,,,87.07215128065664,,,"Edwin Jackson",1841,429719
2019,"Zack Greinke","- - -",208.2,89.87803272637795,,89.3499984741211,80.0857173374721,,90.41656232026457,83.69278400551102,70.59013286389802,,63.46428680419922,87.35909148185483,,,"Zack Greinke",1943,425844
2019,"Iván Nova","CHW",187,92.45814098011364,,86.70537284207161,,,92.30354507266122,,79.8670634920635,,,86.1912681912682,,,"Ivan Nova",1994,467100
2019,"Clayton Kershaw","LAD",177.1,90.29419403485255,,,,,,86.89680631868131,73.50997439133016,,,85.1624984741211,,,"Clayton Kershaw",2036,477132
2019,"Adam Wainwright","STL",171.2,89.6013248181217,,84.8638375,,,89.98354792560801,,74.876875,,,83.91403680098684,,,"Adam Wainwright",2233,425794
2019,"Lance Lynn","TEX",208.1,94.62535320236813,,89.01773913530467,,,92.83287870762712,,81.19724770642202,,,86.88235294117646,,,"Lance Lynn",2520,458681
2019,"Jhoulys Chacín","- - -",102.1,89.9991937452747,,,,,89.87421390754132,79.82029002680439,77.03636585582386,,,82.7750006781684,,,"Jhoulys Chacin",2608,468504
2019,"Rick Porcello","BOS",174.1,91.0233116272825,,,,,89.54967181307794,84.3081683870236,74.86155913978494,,,80.81490083273638,,,"Rick Porcello",2717,519144
2019,"Ross Detwiler","CHW",57,91.69567835914985,,88.65849179441824,,,90.64353475765306,84.47000122070312,78.14425909323771,,,84.95279745729813,,,"Ross Detwiler",2859,446321
2019,"Max Scherzer","WSN",172.1,94.85965464205816,,89.82569728387851,,,,85.56631762652705,78.54708658854166,,,84.27281405860349,,,"Max Scherzer",3137,453286
2019,"David Price","BOS",107.1,91.8695297241211,,88.5419254658385,,,91.93340163934427,,,80.44347613790761,,84.13347014452333,,,"David Price",3184,456034
2019,"Jeff Samardzija","SFG",181.1,91.62434111445783,,88.80174472184987,82.34913383152174,,92.20431913860104,84.5983409248155,,76.27837969805744,,,,,"Jeff Samardzija",3254,502188
2019,"Aníbal Sánchez","WSN",166,90.18034417490729,,87.64651527887658,84.29478919826224,,90.41111410440612,83.2148635451858,76.89749755859376,,,70.7191650390625,,,"Anibal Sanchez",3284,434671
2019,"Danny Duffy","KCR",130.2,92.32980844665272,,,,,92.1437479654948,84.03831420254834,76.13846153846154,,,83.76867626757029,,,"Danny Duffy",3542,518633
2019,"Clay Buchholz","TOR",59,89.70287910296763,,84.40000287224265,,,89.17423083118557,,75.11250232514881,,,76.59052734375,,,"Clay Buchholz",3543,453329
2019,"Jake Arrieta","PHI",135.2,91.89545232599431,,,,,92.45624743009868,89.71558638307985,80.59726962457339,,,87.52663709170854,,,"Jake Arrieta",4153,453562
2019,"Jordan Zimmermann","DET",112,90.45716510903426,,,,,90.26077586206897,85.82665269524618,80.23736371050825,,,87.10513070913461,,,"Jordan Zimmermann",4505,519455
2019,"Charlie Morton","TBR",194.2,94.71688034188034,,85.4155975248471,84.87745098039215,,93.8910149750416,,78.61416115614334,,,,,,"Charlie Morton",4676,450203
2019,"Félix Hernández","SEA",71.2,89.92747682005495,,,,,89.44117647058823,83.7908274799312,79.33060747663552,,,84.6588773001269,,,"Felix Hernandez",4772,433587
2019,"Rich Hill","LAD",58.2,90.3217549276447,,84.83333333333333,,,88.08571079799107,72.86666757089121,74.5201999307266,66.24285888671875,,82.0999984741211,,,"Rich Hill",4806,448179
2019,"Mike Montgomery","KCR",64,91.38362344663743,,87.612,,,91.99828158530043,,77.66512920673077,,,84.26051166845494,,,"Mike Montgomery",4869,543557
2019,"Jon Lester","CHC",171.2,90.56102269431554,,87.86644381009616,,,89.52329844255664,,74.54273504273505,,,84.3400541695442,,,"Jon Lester",4930,452657
2019,"Cole Hamels","CHC",141.2,91.43957965253239,,87.62803040919283,,,91.11799172794117,,77.99397732023411,,,83.27005870841488,,,"Cole Hamels",4972,430935
2019,"Michael Pineda","MIN",146,92.53900301395939,,,,,91.92916870117188,83.85295152368012,,,,87.0985041635479,,,"Michael Pineda",5372,501381
2019,"Brad Peacock","HOU",80.2,92.5715448943662,,,,,91.82349745203837,81.31883081896552,,78.59902056525735,,83.06912051930146,,,"Brad Peacock",5401,502748
2019,"Madison Bumgarner","SFG",207.2,91.3813254776496,,87.20914683456562,,,92.16666666666667,,78.80522017045455,,,84.15375496748555,,,"Madison Bumgarner",5524,518516
2019,"Trevor Cahill","LAA",53.1,91.64421258223685,,85.83515930175781,,,90.96910206545064,,,79.35406698564593,,83.13263260690789,,,"Trevor Cahill",6249,502239
