Season,Name,Team,IP,FA-Z,FT-Z,FC-Z,FS-Z,FO-Z,SI-Z,SL-Z,CU-Z,KC-Z,EP-Z,CH-Z,SC-Z,KN-Z,NameASCII,PlayerId,MLBAMID
2024,"Cole Ragans","KCR",186.1,10.294380006475441,,5.896924243094901,,,,0.6244527486930216,,-6.979818716137771,,7.452295581714527,,,"Cole Ragans",21846,666142
2024,"José Soriano","LAA",107,7.47004426514738,,,0.08823578907893254,,2.9765728555792097,2.525320595189145,,-4.3523762070129965,,,,,"Jose Soriano",22100,667755
2024,"Hunter Greene","CIN",150.1,9.753248311705509,,,2.8383201527818342,,,2.5345313269812784,-0.25041431850857204,,,,,,"Hunter Greene",22182,668881
2024,"Tobias Myers","MIL",133,11.122744327526913,,7.379041317360386,,,10.861367797851562,2.157561621544818,-3.9532562965570492,,,7.236025557558761,,,"Tobias Myers",22191,668964
2024,"MacKenzie Gore","WSN",166.1,10.288726567214846,,,,,,4.891185390295359,-5.596560533543089,,,5.600278337939982,,,"MacKenzie Gore",22201,669022
2024,"Logan Gilbert","SEA",208.2,9.507936392257463,,6.916031596816588,0.6197719339656595,,6.418350558810764,0.35576808599778165,-1.9439255228281684,,,,,,"Logan Gilbert",22250,669302
2024,"Shane Baz","TBR",79.1,10.236575644733996,,,,,,2.263320388497082,-7.283779375948886,,,5.3931417157573085,,,"Shane Baz",22264,669358
2024,"Tarik Skubal","DET",192,9.600686496483545,,,,,7.317600106045962,3.7522647938829787,,-4.459046936035156,,3.829911031351461,,,"Tarik Skubal",22267,669373
2024,"Trevor Rogers","- - -",124.1,8.575133761553698,,,,,4.754545587589306,3.1126923994584517,,,,0.43939415822556943,,,"Trevor Rogers",22286,669432
2024,"Taj Bradley","TBR",138,10.997292768743469,,3.9372456868489585,3.554068825461648,,,,-10.05879501714939,,,,,,"Taj Bradley",22543,671737
2024,"Keider Montero","DET",86.1,9.06799155484934,,,,,6.061768220600329,-0.9870513824371246,,-6.324972798505168,,3.87105078125,,,"Keider Montero",22630,672456
2024,"JP Sears","OAK",180.2,8.276994708875241,,,,,3.440870272402732,2.47113712472531,,,,1.1827258056195924,,,"JP Sears",23429,676664
2024,"Keaton Winn","SFG",55.1,8.974538760334921,,,0.7644647981960642,,4.662121731810775,1.0102676779536877,,,,,,,"Keaton Winn",23499,676775
2024,"Ryan Weathers","MIA",86.2,8.880414612577987,,,,,6.0436754728618425,0.6122505528152369,,,,2.354297939373297,,,"Ryan Weathers",23796,677960
2024,"Valente Bellozo","MIA",68.2,9.256240210498166,,5.145190958511958,,,,2.0010802682522124,-5.456454311844206,,,3.695729702333861,,,"Valente Bellozo",23899,678368
2024,"Brayan Bello","BOS",162.1,7.02693117126938,,,,,2.38141747465055,-0.317511689035516,,,,2.0113814680543665,,,"Brayan Bello",23920,678394
2024,"Grayson Rodriguez","BAL",116.2,9.178218745530607,,,,,8.940821560946377,1.301874745173085,-5.58568706709085,,,1.2375580220282831,,,"Grayson Rodriguez",24492,680570
2024,"Simeon Woods Richardson","MIN",133.2,10.289520131561147,,,,,,4.435161569265014,-8.417084456609448,,,5.952511886665724,,,"Simeon Woods Richardson",24494,680573
2024,"Randy Vásquez","SDP",98,9.304072062174479,,5.29149967870671,,,6.910290297022406,1.508292926133737,-2.119007340396743,,,4.137850806826637,,,"Randy Vasquez",24719,681190
2024,"Reese Olson","DET",112.1,8.546948129680299,,,,,5.412833422658311,-0.8970480909625304,-7.148561205182757,,,0.8791748490229646,,,"Reese Olson",24968,681857
2024,"Cooper Criswell","BOS",85,,,4.335041062947412,,,0.3118507002042309,2.4445178913620285,,,,-2.88148544773911,,,"Cooper Criswell",24975,681867
2024,"Roddery Muñoz","MIA",78.2,8.6292236328125,,4.506945223421664,,,4.697662353515625,-1.1970110999213324,,,,5.890506968778722,,,"Roddery Munoz",25311,682610
2024,"Brady Singer","KCR",179.2,7.534378643889926,,,,,5.577677740747349,-0.2334005398220486,,,,3.4861482892717635,,,"Brady Singer",25377,663903
2024,"George Kirby","SEA",191,9.165172891323238,,5.1656362360174,1.0784190601070984,,6.88062045849679,-1.2451278816940439,,-7.790859897440844,,,,3.4521148204803467,"George Kirby",25436,669923
2024,"Matt Waldron","SDP",142.2,8.163648167803451,,5.378369636342005,,,4.69545934340533,2.517766826442564,,,,,,-2.231373912883255,"Matt Waldron",25550,663362
2024,"Hunter Brown","HOU",165,10.330981269309989,,5.998111605395355,,,8.14881011074029,2.8709063862645348,,-8.372170437587782,,5.464104431497175,,,"Hunter Brown",25880,686613
2024,"Andre Pallante","STL",111.1,5.665019686259921,,,,,8.617424941644437,-0.6205788762623091,,-8.775741377251638,,,,,"Andre Pallante",26108,669467
2024,"Ryan Pepiot","TBR",130,11.377454869887409,,8.116201400756836,,,,4.8806698534366575,-5.839059763941272,,,1.7453558785574776,,,"Ryan Pepiot",26221,686752
2024,"Ryne Nelson","ARI",137.2,10.785187879554655,,5.078985547894908,,,,-0.543014267743644,-4.493162685767152,,,5.906508139514048,,,"Ryne Nelson",26253,669194
2024,"Joey Estes","OAK",125,9.608772500913743,,4.068142209734235,,,7.2875375320662314,2.100279463098404,,,,5.1431457793231505,,,"Joey Estes",26257,683155
2024,"Nick Lodolo","CIN",115.1,5.746667876207917,,,,,3.2038722482287447,,0.06524140333614087,,,0.9405351027943729,,,"Nick Lodolo",26378,666157
2024,"DJ Herz","WSN",88.2,9.242320925690407,,,,,,1.9094405913017165,,-1.3538719033295255,,3.6343526570533418,,,"DJ Herz",26389,687792
2024,"Alec Marsh","KCR",128,8.663891910601265,,,,,4.260800962094907,0.231583287893248,-3.957850864955357,,,2.183271196153429,,,"Alec Marsh",27451,679525
2024,"Garrett Crochet","CHW",146,9.20045238269081,,3.7016630284926473,,,4.849692687988282,0.0667977678014877,,,,5.622773076446963,,,"Garrett Crochet",27463,676979
2024,"Reid Detmers","LAA",87.1,10.332557039823389,,,,,,0.6490708398693815,-8.470147624414922,,,6.84014672631616,,,"Reid Detmers",27468,672282
2024,"Emerson Hancock","SEA",60.2,7.929572436744713,,,,,5.1095892293563745,1.7772012128087575,,,,2.0666910331939983,,,"Emerson Hancock",27470,676106
2024,"Max Meyer","MIA",57,8.853655957800196,,,,,5.771724700927734,0.03523958515999886,,,,4.7613363100614166,,,"Max Meyer",27474,676974
2024,"Bobby Miller","LAD",56,9.673752251723057,,,,,8.525312090253497,1.6617285095819152,-6.930258178710938,,,5.452958170572916,,,"Bobby Miller",27483,676272
2024,"Landon Knack","LAD",56.2,11.154105951544944,,,,,,1.7787489332594313,-8.2294316112547,,,8.126504140357449,,,"Landon Knack",27487,689017
2024,"Slade Cecconi","ARI",61,8.551638270951036,,,,,,0.14553769120892274,-7.091064453125,,,3.949307861328125,,,"Slade Cecconi",27500,677944
2024,"Graham Ashcraft","CIN",77.1,,,6.03052023595451,,,5.682323901684253,1.0952249687408733,,,,2.955856704711914,,,"Graham Ashcraft",27552,668933
2024,"Logan Allen","CLE",97.1,8.842992739996898,,3.300893524546682,,,,0.35453522511017627,,,,1.5270810378225226,,,"Logan Allen",27589,671106
2024,"Cody Bradford","TEX",74.1,10.766621458510187,,6.0992006574358255,,,,2.056309235401643,-3.7857741264447773,,,6.937436792071197,,,"Cody Bradford",27597,674003
2024,"Mitchell Parker","WSN",151,10.270448449539812,,,5.0604136104667035,,,2.0892200793250133,-4.435706782604935,,,,,,"Mitchell Parker",27636,680730
2024,"Luis Ortiz","PIT",86.2,6.256290283203125,,4.079029389541515,,,1.6423677332261029,1.3502945328821379,,,,,,,"Luis Ortiz",27646,682847
2024,"Carson Spiers","CIN",51.2,8.820585476131889,,3.9219500662266524,,,4.785466153856734,0.3563646701951101,,,,2.9026104582457983,,,"Carson Spiers",27685,686730
2024,"Jack Kochanowicz","LAA",65.1,7.606542623267983,,,,,1.8996446615630025,,-0.28486758847779864,,,2.4304885864257812,,,"Jack Kochanowicz",27688,686799
2024,"Mitch Spence","OAK",126,,,3.5000439394926994,,,3.1804330898095845,0.12813081034373228,-7.005623141763664,,,2.3588794072469077,,,"Mitch Spence",27707,687765
2024,"Kyle Harrison","SFG",124.1,5.940876803135434,,,,,,2.2025577227274575,-2.962091380152209,,,0.4408711503191692,,,"Kyle Harrison",27758,690986
2024,"Brandon Pfaadt","ARI",181.2,8.538403084807074,,,4.856029033660889,,4.112509844380041,3.8473052378563235,-4.5838247763144,,,2.3382792609949083,,,"Brandon Pfaadt",27782,694297
2024,"Gavin Stone","LAD",140.1,9.512958727384868,,6.695495074728261,,,7.411093127089764,0.8139926964128521,-3.475614778288118,,,3.511759866178556,,,"Gavin Stone",27792,694813
2024,"Jared Jones","PIT",121.2,9.952463591427813,,,,,,1.6313601198855106,-6.118260758646419,,,3.524048578171503,,,"Jared Jones",27863,683003
2024,"Bryce Miller","SEA",180.1,10.606389004679432,,7.634165445963542,0.2950036347802006,,6.513930560172873,-1.1369228157059936,,-3.5524056856749486,,,,,"Bryce Miller",29837,682243
2024,"Andrew Abbott","CIN",138,9.456379165832667,,,,,,2.7679367241628174,-2.1312160915798612,,,7.351788698531824,,,"Andrew Abbott",29911,671096
2024,"Spencer Arrighetti","HOU",142.2,8.792095290712151,,4.529986122532895,,,,0.9116197323710502,-5.158874264612854,,,2.965329717120853,,,"Spencer Arrighetti",29921,681293
2024,"Cade Povich","BAL",79.2,9.646526646698321,,5.368390009953425,,,6.571018613617996,1.5993682861328125,-8.244219611672793,,,4.599410505484271,,,"Cade Povich",30055,700249
2024,"David Festa","MIN",60,10.533283112393033,,,,,,0.10267705654879229,,,,5.890512190193966,,,"David Festa",30056,701581
2024,"Gavin Williams","CLE",76,8.932072726162998,,4.049933084627477,,,,3.5280600270917337,-8.27531855396679,,,5.138428146774705,,,"Gavin Williams",30122,668909
2024,"Tanner Bibee","CLE",173.2,9.277192173605497,,,,,5.025210062662761,2.3354256667224935,-2.2136543782552085,,,6.769171237945557,,,"Tanner Bibee",30134,676440
2024,"Bryan Woo","SEA",121.1,8.638334908559298,,,,,3.8540996415966053,1.2369183540344237,,,,2.6165954213083524,,,"Bryan Woo",30279,693433
2024,"Hayden Birdsong","SFG",72,9.644160503331987,,,,,,0.9441834692861519,-7.434928982414334,,,-0.6859346875957414,,,"Hayden Birdsong",31635,806185
2024,"Jonathan Cannon","CHW",115.1,8.001982860076122,,4.710600165910618,,,2.975823867111057,1.5319102198856516,,,,0.6261404249403212,,,"Jonathan Cannon",31730,686563
2024,"Spencer Schwellenbach","ATL",123.2,7.785898010587432,,5.680278212490142,0.4450047705784317,,4.150924800902374,-1.5615947265625,-4.031036044034091,,,,,,"Spencer Schwellenbach",31846,680885
2024,"Paul Skenes","PIT",133,6.333138957583933,,,,,0.7396928018598414,3.5388921693313953,-2.1071606179942255,,,2.399326525236431,,,"Paul Skenes",33677,694973
2024,"Yoshinobu Yamamoto","LAD",90,9.065863715277779,,5.121246337890625,1.8179763149207746,,7.4200693766276045,-0.0411410039784957,-9.200766888786765,,,,,,"Yoshinobu Yamamoto",33825,808967
2024,"Shota Imanaga","CHC",173.1,10.473646597557577,,7.787293116251628,3.940628456858407,,5.278667308666088,1.8763938405405935,-7.662772042410714,-4.704190731048584,,5.582940673828125,,,"Shota Imanaga",33829,684007
2024,"Yariel Rodríguez","TOR",86.2,6.852594639227642,,,3.3964627583821616,,5.557105170355903,1.2382920463130158,-6.774167589321258,,,,,,"Yariel Rodriguez",33838,684320
2023,"Zack Greinke","KCR",131,9.303228111906424,,2.8864207676478792,,,5.856374758099197,1.5668148087866511,-6.256250945615097,-5.547698497772217,,2.9499242284276463,,,"Zack Greinke",1943,425844
2023,"Clayton Kershaw","LAD",131.2,10.660345556901738,,,7.27296142578125,,10.230508804321289,4.264494565024175,-8.950726920114437,,,8.931521170479911,,,"Clayton Kershaw",2036,477132
2023,"Adam Wainwright","STL",101,8.628152448578742,,4.549927664275216,,,6.6557882652350715,-1.2511250495910644,-7.961532201522436,-9.425779342651367,,5.285963765690836,,,"Adam Wainwright",2233,425794
2023,"Lance Lynn","- - -",183.2,7.73799163047157,,3.409098866221669,,,4.160210554462328,-1.374042739868164,-0.3321288019163996,,,3.714937857373268,,,"Lance Lynn",2520,458681
2023,"Max Scherzer","- - -",152.2,9.166002797996935,,4.299004793167114,,,,1.076036831031099,-5.592483670594262,,,1.7415165090423497,,,"Max Scherzer",3137,453286
2023,"Charlie Morton","ATL",163.1,6.323177769020233,,4.102636127219851,,,3.186947521150421,,-4.39776352873066,,,0.31406444392792165,,,"Charlie Morton",4676,450203
2023,"Rich Hill","- - -",135.2,9.959734041008364,,3.587429609455046,,,3.0971170400644277,-0.41687380898859083,-7.750898182037752,-7.425339397631194,,3.4243190041903793,,,"Rich Hill",4806,448179
2023,"Alex Cobb","SFG",151.1,7.214494977678571,,,1.482923105006115,,4.158679604890484,-1.6842073202133179,,-7.2407292872299385,,,,,"Alex Cobb",6562,502171
2023,"Carlos Carrasco","NYM",90,7.04449462890625,,4.771897633870442,,,3.416188686708861,0.6955519375735766,-3.306529998779297,,,0.8235106136924342,,,"Carlos Carrasco",6632,471911
2023,"Julio Teheran","MIL",62.2,6.492833609532828,,6.201594841876153,,,0.9912290251656865,,-0.04853816827138265,,,1.8247836158389137,,,"Julio Teheran",6797,527054
2023,"Chase Anderson","COL",81.1,7.638970834237558,,3.8901244435230447,,,7.6489439105043315,-0.6724227379108297,-8.499896709735577,,,6.573617669600475,,,"Chase Anderson",6895,502624
2023,"Martín Pérez","TEX",108.1,8.785309224189083,,7.211084759424603,,,6.023253966514726,3.5511410361842106,-2.211322784423828,,,5.120329150594927,,,"Martin Perez",6902,527048
2023,"Jordan Lyles","KCR",177.2,9.448970356054007,,3.9204132789789243,,,6.8762154101033195,0.8205638418952338,-8.719367609797297,,,3.982245330313518,,,"Jordan Lyles",7593,543475
2023,"Justin Verlander","- - -",162.1,11.282915856614823,,,,,,2.774541319411514,-7.22821044921875,,,5.762845126065341,,,"Justin Verlander",8700,434378
2023,"Wade Miley","MIL",120.1,9.727127702268836,,4.795056167068758,,,6.92183099791061,1.3851899686067,-5.451028963414634,,,4.645258895210598,,,"Wade Miley",8779,489119
2023,"Nathan Eovaldi","TEX",144,8.003088334837544,,5.933421671238868,1.2096040252735007,,,0.8458548651801215,-4.969331963117733,,,,,,"Nathan Eovaldi",9132,543135
2023,"Patrick Corbin","WSN",180,8.144906127186866,,,,,6.4074530640650655,0.481799840927124,,,,5.44454939735127,,,"Patrick Corbin",9323,571578
2023,"Miles Mikolas","STL",201.1,9.001167884239784,,,,,6.86532475096401,2.167391118315077,-8.391240558353081,-7.185615539550781,,5.220813839934593,,,"Miles Mikolas",9803,571945
2023,"Kyle Gibson","BAL",192,9.740885216715295,,6.420745365203373,,,5.104048183642947,1.0594788687569754,-3.905025005340576,,,2.8388072148513057,,,"Kyle Gibson",10123,502043
2023,"Zack Wheeler","PHI",192,8.813294793567518,,3.5048313435602925,,,4.913436674735915,1.3062429502028827,-5.6943494632963985,,,6.470103924091045,,,"Zack Wheeler",10310,554430
2023,"Chris Sale","BOS",102.2,6.258480923847087,,,,,1.9407941378079927,-2.6440532872931617,,,,2.0711885504766343,,,"Chris Sale",10603,519242
2023,"Merrill Kelly","ARI",177.2,8.52105234467785,,7.167179506441075,,,3.911955537851791,2.136440700954861,-5.812550334187297,,,0.8875816251024787,,,"Merrill Kelly",11156,518876
2023,"Jose Quintana","NYM",75.2,9.034720401635907,,,,,7.925574007202456,,-3.6572760186394695,,,4.175712551236687,,,"Jose Quintana",11423,500779
2023,"Jameson Taillon","CHC",150.1,9.825430836397059,,6.640533335479624,,,8.392950959907946,1.276978267598848,-5.478860448955525,,,5.944933769030449,,,"Jameson Taillon",11674,592791
2023,"Drew Smyly","CHC",113.2,,,5.399000651041667,,,9.645586449555243,,,-0.8123079949546042,,,,,"Drew Smyly",11760,592767
2023,"Noah Syndergaard","- - -",88.2,9.347891295189951,,5.699710307148217,4.030178070068359,,6.789022253384707,1.9380993090177838,0.18720781923544527,,,4.980990483210637,,,"Noah Syndergaard",11762,592789
2023,"James Paxton","BOS",96,8.735117881400209,,1.8151268087407595,,,6.08270957253196,,,-3.56714609256269,,3.9989458050644187,,,"James Paxton",11828,572020
2023,"Taijuan Walker","PHI",172.2,9.801364638240463,,6.296765625,1.8533098419254246,,6.95501006155303,4.336073404947917,-6.280455412688078,,,,,,"Taijuan Walker",11836,592836
2023,"Kyle Hendricks","CHC",137,8.476974487304688,,,,,3.9737621804942256,,-5.74179578807256,,,5.0440692131632066,,,"Kyle Hendricks",12049,543294
2023,"Chris Bassitt","TOR",200,7.55958034567637,,4.53215347258316,2.5352369455190806,,5.127154531123379,-1.1623858870746933,-8.448894675007931,,,4.819390422541921,,,"Chris Bassitt",12304,605135
2023,"Colin Rea","MIL",113.2,8.487062548027664,,3.3870602898848685,3.634923061477804,,5.718034984023218,0.4240520276521382,-6.255288776598479,,,,,,"Colin Rea",12317,607067
2023,"Seth Lugo","SDP",146.1,9.799077748307464,,,,,5.960059214446504,1.8990505204001307,-8.917530935402684,,,3.4023476736886162,,,"Seth Lugo",12447,607625
2023,"Adrian Houser","MIL",106.1,9.05395792358683,,,,,4.271038279813879,1.5876196167397736,-6.645084354795259,,,2.8588887090268345,,,"Adrian Houser",12718,605288
2023,"Sonny Gray","MIN",184,7.205181661076571,,0.5876345750762195,,,5.610842599287528,-3.320912925429823,-8.352806430034356,-9.350652058919271,,3.421611380069814,,,"Sonny Gray",12768,543243
2023,"Mike Clevinger","CHW",131.1,10.18350514861665,,0.9425164156181868,,,8.5097119140625,-1.5243711555360282,-9.348234234434186,,,5.412032230192844,,,"Mike Clevinger",12808,605182
2023,"Tyler Anderson","LAA",132,10.980350654069767,,6.634771414896245,,,3.984727826034814,1.724994114467076,-4.898554801940918,,,6.930107106854838,,,"Tyler Anderson",12880,542881
2023,"Joe Musgrove","SDP",97.1,7.48060016078496,,4.80014540273932,,,4.107154119582403,-2.61574462890625,-7.915439585092906,,,2.815105611627752,,,"Joe Musgrove",12970,605397
2023,"Anthony DeSclafani","SFG",95.1,8.992440359933036,,,,,6.049087747713415,3.8626050251286204,,-2.820701904296875,,2.1252836701053903,,,"Anthony DeSclafani",13050,543101
2023,"Yu Darvish","SDP",136.1,10.074242568597562,,5.554083313604798,2.878926059655976,,5.986124773002421,-0.32552326259328357,-9.360083443777901,-7.065764342846514,,4.955796241760254,,,"Yu Darvish",13074,506433
2023,"Gerrit Cole","NYY",209,10.234424417768833,,6.457034434442935,,,,1.3973982044404283,,-7.651216757417929,,6.122109605519045,,,"Gerrit Cole",13125,543037
2023,"Eduardo Rodriguez","DET",152.2,8.522288496166357,,5.961631908751371,,,6.594921875,1.0470725611636513,,,,3.5577354431152344,,,"Eduardo Rodriguez",13164,593958
2023,"Zach Davies","ARI",82.1,8.266813199195637,,6.365025627542529,,,5.449501491914784,0.4218491554260254,-5.38303043531335,,,4.156045014003538,,,"Zach Davies",13183,605200
2023,"Steven Matz","STL",89,,,,,,6.659836529092428,3.329883066813151,-3.25381854401917,,,0.4625154468120557,,,"Steven Matz",13361,571927
2023,"Marcus Stroman","CHC",133.2,8.668285716663707,,2.460740220490225,1.206783089095247,,1.743385322547981,-2.193178072842685,0.4175712151256034,,,,,,"Marcus Stroman",13431,573186
2023,"Blake Snell","SDP",180,11.303148827871512,,,,,,4.832946190467248,-5.29635985159988,,,6.834786611060574,,,"Blake Snell",13543,605483
2023,"Max Fried","ATL",77.2,7.646466049674637,,1.3641822121360085,,,6.451040607609161,0.14728643598347685,-9.407540457589286,,,2.8845488757621953,,,"Max Fried",13743,608331
2023,"Zach Eflin","TBR",177.2,8.143272159984276,,5.102042061941964,,,3.780849822960966,0.4444024415142768,-4.028787379763439,,,3.0739294154043417,,,"Zach Eflin",13774,621107
2023,"Chris Flexen","- - -",77.2,9.448751752804487,,3.4388444511054073,,,8.549483268491683,-2.2027660169099508,-7.281237638913668,,,4.943078553148091,,,"Chris Flexen",13896,623167
2023,"Michael Wacha","SDP",134.1,11.070770215913537,,6.610076462013134,,,9.03003757282839,,-6.866886061065051,,,5.915099619574086,,,"Michael Wacha",14078,608379
2023,"Kevin Gausman","TOR",185,10.028759484104741,,,3.0726184569482795,,,2.980477416623395,,,,,,,"Kevin Gausman",14107,592332
2023,"José Berríos","TOR",189.2,9.189457200803423,,,,,7.107338999155405,,-2.7273692865481323,,,2.693135691830686,,,"Jose Berrios",14168,621244
2023,"Ty Blach","COL",64.2,,,2.625413147329587,,,4.747787024456522,,-2.0956259062795928,,,-0.6620371731844815,,,"Ty Blach",14361,621389
2023,"Tyler Glasnow","TBR",120,9.95966045673077,,,,,9.72649165562221,1.2650699412876991,-7.069935411509901,,,6.66131820678711,,,"Tyler Glasnow",14374,607192
2023,"Hyun Jin Ryu","TOR",52,7.215392834333413,,4.994490508061306,,,6.000173448007318,,-8.322896608164612,,,3.5958436027405756,,,"Hyun Jin Ryu",14444,547943
2023,"Paul Blackburn","OAK",102.2,9.405404897836538,,4.150274193805197,,,6.040655408586774,-3.6716811236213234,-9.10761011426694,,,4.183340128185679,,,"Paul Blackburn",14739,621112
2023,"Julio Urías","LAD",117.1,9.797226117009304,,3.4129067582693713,,,,,-1.0320845870284348,,,3.740210802801724,,,"Julio Urias",14765,628711
2023,"Michael Lorenzen","- - -",148.2,9.379803161621094,,4.571275901794434,,,6.806744407625234,0.11405183021784183,-6.952139112684462,,,5.634929138937114,,,"Michael Lorenzen",14843,547179
2023,"Jon Gray","TEX",157.1,7.569301748181706,,,,,,2.12535417042399,-5.089978604703336,,,4.174291816546763,,,"Jon Gray",14916,592351
2023,"Ben Lively","CIN",65.2,8.138048507294668,,5.572243019386574,,,5.955559624565972,2.3000582770822438,-3.5475445258908156,,,4.023865060707958,,,"Ben Lively",14932,594902
2023,"Andrew Heaney","TEX",136.2,7.81375537817029,,,,,,0.04124106183060242,-2.7592642307281494,,,3.369236046159771,,,"Andrew Heaney",15423,571760
2023,"Matthew Boyd","DET",71,8.477229315803966,,,,,4.299158980206745,-1.0436561264677675,-5.93042062342852,,,2.944162586508276,,,"Matthew Boyd",15440,571510
2023,"Nick Pivetta","BOS",87,11.817510017384668,,3.330778017148867,4.481905503706499,,,2.8199167251586914,-9.515826848548228,,,,,,"Nick Pivetta",15454,601713
2023,"Marco Gonzales","SEA",50,8.465001578282829,,5.510306774730414,,,7.869431495666504,,-5.779987568757972,,,3.2257705377072705,,,"Marco Gonzales",15467,594835
2023,"Lucas Giolito","- - -",184.1,10.650617431275691,,,,,,0.7401452313252744,-8.25012175890864,,,6.567259659523974,,,"Lucas Giolito",15474,608337
2023,"Luis Castillo","SEA",197,7.723369284741743,,,,,2.860981266673018,0.15427357848261444,,,,0.8559747314453126,,,"Luis Castillo",15689,622491
2023,"Zack Littell","TBR",71.1,9.986944992771353,,,1.6624703591699759,,7.726869553786058,3.4250206580528846,,,,,,,"Zack Littell",15823,641793
2023,"Luis Severino","NYY",87.1,9.42320570054945,,3.0661053386838155,,,8.134064398871528,-0.8060088173928114,,,,5.204867314153157,,,"Luis Severino",15890,622663
2023,"Carlos Rodón","NYY",64.1,10.35406556878671,,,,,,-0.15388746582404553,-6.566572633508134,,,3.473169962565104,,,"Carlos Rodon",16137,607074
2023,"Aaron Nola","PHI",193.2,8.643070698832418,,3.698543117357337,,,5.2725198679956895,,,-6.364607655770215,,2.7636703099959936,,,"Aaron Nola",16149,605400
2023,"Brandon Woodruff","MIL",67,10.55297281140479,,,,,7.827773714690229,2.5033284196949968,-3.496839942001715,,,5.300344178734756,,,"Brandon Woodruff",16162,605540
2023,"Kyle Freeland","COL",155.2,8.12796652854026,,,,,4.027241368447581,2.717102693256579,,-2.9013879164209904,,4.715835675090348,,,"Kyle Freeland",16256,607536
2023,"Jordan Montgomery","- - -",188.2,9.362254678049394,,4.5755228996276855,,,6.5573306217945495,,-3.2549013966202183,,,7.737168567241218,,,"Jordan Montgomery",16511,656756
2023,"Austin Gomber","COL",139,10.109224759615385,,,,,10.98680908203125,3.0321106800835254,,-6.093695371849102,,6.223220903445513,,,"Austin Gomber",16561,596295
2023,"Luke Weaver","- - -",114,9.3333044855435,,7.557013397216797,,,,3.0388080707589107,,-3.523868557051116,,5.0482907976422995,,,"Luke Weaver",16918,596133
2023,"Touki Toussaint","- - -",74.1,7.771186156842694,,,2.177632453358772,,4.472584929647325,1.3047636908453863,-7.472840678935149,,,,,,"Touki Toussaint",16929,657053
2023,"Trevor Williams","WSN",144.1,6.295550774348499,,,,,1.7378471334567245,1.9282929430509868,-1.4665712144639758,,,1.8227052965953578,,,"Trevor Williams",16977,592866
2023,"Pablo López","MIN",194,8.236006037272292,,,,,4.931583023071289,-0.02342272395319983,-5.632425242456897,,,3.559213668201411,,,"Pablo Lopez",17085,641154
2023,"Domingo Germán","NYY",103.2,9.317145868764172,,,,,4.770255856397675,,1.1648995264507194,,,5.618805573151277,,,"Domingo German",17149,593334
2023,"Ranger Suarez","PHI",125,7.495609969038019,,3.031481454886642,,,3.753256930665785,0.3512548966841264,-5.820410410563151,,,3.0510362194430445,,,"Ranger Suarez",17277,624133
2023,"Michael Kopech","CHW",126.2,9.987983098940386,,,,,,0.1995406908552681,-3.9659146967622423,,,4.475453237469277,,,"Michael Kopech",17282,656629
2023,"Framber Valdez","HOU",198,9.171414057413736,,3.9141217041015626,,,6.134934754302536,-1.5968060326483462,-7.919132760067114,,,3.123791688461798,,,"Framber Valdez",17295,664285
2023,"Justin Steele","CHC",173.1,6.346214130556384,,,,,6.733491897583008,0.11213224975451647,-5.674220365636489,,,4.7523939950125555,,,"Justin Steele",17312,657006
2023,"Jack Flaherty","- - -",141.1,7.709884874748461,,3.578301912571097,,,5.011598476996789,0.8128776790211035,,-5.254872165393636,,3.392151766045149,,,"Jack Flaherty",17479,656427
2023,"Mitch Keller","PIT",194.1,8.71815088190184,,3.3678640537161044,,,5.504739766725352,-0.09824178699485794,-8.189889930817017,,,2.3877166401256216,,,"Mitch Keller",17594,656605
2023,"Cristian Javier","HOU",162,10.683909594233056,,,,,,1.3609335157606337,,-5.978804205969182,,4.7124623531053045,,,"Cristian Javier",17606,664299
2023,"Nestor Cortes","NYY",63.1,11.35302997836106,,4.626577402090097,,,7.529379272460938,0.5853946392352765,,,,2.7158523559570313,,,"Nestor Cortes",17874,641482
2023,"Peter Lambert","COL",56,9.093187949640289,,,,,,2.8587747864804025,-7.727020263671875,,,3.698692163927802,,,"Peter Lambert",17969,663567
2023,"Logan Webb","SFG",216,5.496426574185363,,,,,0.47479530934537395,0.2871847847064218,,,,-2.441315527048716,,,"Logan Webb",17995,657277
2023,"James Kaprielian","OAK",58.1,9.084307196015995,,,,,5.354995388454861,2.337721276661706,-5.069442521280317,,,1.5242905965665492,,,"James Kaprielian",18331,621076
2023,"Kenta Maeda","MIN",101,8.667181356063741,,,0.5000631011431637,,5.511276533018868,1.638900146484375,-8.058448666431865,,,,,,"Kenta Maeda",18498,628317
2023,"Dylan Cease","CHW",177,11.048646406693893,,,,,,1.5315150669642856,,-8.840844973169192,,8.929032142716224,,,"Dylan Cease",18525,656302
2023,"Freddy Peralta","MIL",165.2,8.767691710039573,,,,,,1.6760857355613894,-3.2194841558283027,,,2.8083437264683737,,,"Freddy Peralta",18679,642547
2023,"Sandy Alcantara","MIA",184.2,7.987482627644646,,,,,4.6536064823971515,2.7022295207002736,-1.413736089070638,,,2.5423892441616265,,,"Sandy Alcantara",18684,645261
2023,"Jesse Scholtens","CHW",53.2,9.553132255122346,,,,,,1.0367139610877403,-7.258043715533089,,,4.702340262276786,,,"Jesse Scholtens",19205,669947
