Season,Name,Team,IP,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,NameASCII,PlayerId,MLBAMID
2021,"Eric Lauer","MIL",106.2,2160.1459170013386,2175.5443037974683,,,,2238.825112107623,2374.615969581749,,,1375.3096446700508,,,"Eric Lauer",19316,641778
2021,"Dean Kremer","BAL",53.2,2304.1532846715327,2484.2450980392155,,,2157,2353.3333333333335,2388.5128205128203,,,1588.1351351351352,,,"Dean Kremer",19350,665152
2021,"Corbin Burnes","MIL",167,2617.3076923076924,2758.859144542773,,,2520.581589958159,2861,2860.804670912951,,,1857.6746987951808,,,"Corbin Burnes",19361,669203
2021,"Keegan Akin","BAL",77,2324.472793228537,,,,,2203.0493421052633,2404.2758620689656,,,1936.6765799256505,,,"Keegan Akin",19362,669211
2021,"Walker Buehler","LAD",207.2,2466.716630977873,2617.926640926641,,,2341.1111111111113,2791.550925925926,,2853.766826923077,,1521.9139072847681,,,"Walker Buehler",19374,621111
2021,"Tony Gonsolin","LAD",50.1,2381.027707808564,,1446.3989898989898,,,2597.787610619469,2613.0625,,,,,,"Tony Gonsolin",19388,664062
2021,"Dane Dunning","TEX",114.2,2028.4545454545455,2194.531914893617,,,2019.7009345794393,2081.80987654321,,2072.5581395348836,,1934.5894308943089,,,"Dane Dunning",19409,641540
2021,"Shane Bieber","CLE",96.2,2321.6137184115523,2584.830188679245,,,,2655.1265822784812,,2380.874743326489,,1740.4,,,"Shane Bieber",19427,669456
2021,"Patrick Sandoval","LAA",79.2,2066.317280453258,,,,1881.9905660377358,2620.928870292887,2798.0845070422533,,,1575.8010899182561,,,"Patrick Sandoval",19447,663776
2021,"Aaron Civale","CLE",124.1,2327.0934579439254,2494.194968553459,1634.2575757575758,,2317.8172588832485,2712.3938053097345,2804.416129032258,,,,,,"Aaron Civale",19479,650644
2021,"Shohei Ohtani","LAA",130.1,2215.202914798206,2261.9477911646586,1341.6975476839236,,,2338.3333333333335,2370.072463768116,,,,,,"Shohei Ohtani",19755,660271
2021,"Wil Crowe","PIT",116,2406.66401062417,,,,2222.3661417322833,2706.0057471264367,2439.431111111111,,,1706.7814910025706,,,"Wil Crowe",19800,640444
2021,"Griffin Canning","LAA",60.1,2258.502358490566,,,,,2617.0213523131674,2279.7457627118642,,,1836.5726872246696,,,"Griffin Canning",19867,656288
2021,"Tanner Houck","BOS",58.2,2083,,1588.3026315789473,,1927.0683229813665,2535.539589442815,,,,,,,"Tanner Houck",19879,656557
2021,"José Suarez","LAA",71,2127.3325942350334,,,,1726.2377049180327,,2542.8633333333332,,,1512.9446153846154,,,"Jose Suarez",19911,660761
2021,"Ian Anderson","ATL",128.1,2043.280975609756,,,,2080.6666666666665,,1895.424836601307,,,1638.9722222222222,,,"Ian Anderson",19951,666120
2021,"Jesús Luzardo","- - -",85.1,2216.278787878788,,,,2169.4222972972975,2208.9655963302753,2202.375,,,1856.6990595611285,,,"Jesus Luzardo",19959,666200
2021,"Zach Plesac","CLE",142.2,2042.2864806866953,,,,,2031.007736943907,1882.648068669528,,,1597.1644359464626,,,"Zach Plesac",19979,668676
2021,"Bryse Wilson","- - -",74,2023.89900990099,,,,2000.4954128440368,2204.2982456140353,2322.442748091603,,,1576.048888888889,,,"Bryse Wilson",19990,669060
2021,"Chris Paddack","SDP",106.1,2209.119005328597,,,,,,2185.901785714286,,,1792.592132505176,,,"Chris Paddack",20099,663978
2021,"Eli Morgan","CLE",89.1,2222.689404934688,2071.6153846153848,,,,2327,2328,,,2017.131498470948,,,"Eli Morgan",20203,669212
2021,"Griffin Jax","MIN",69.1,2326.922,2189.5,,,2265.5,2819.7722513089006,2734.529411764706,,,1709.9756097560976,,,"Griffin Jax",20253,643377
2021,"David Peterson","NYM",66.2,2069.6465256797583,,,,2080.0244648318044,2239.4580152671756,2047.6842105263158,,,1921.6010928961748,,,"David Peterson",20302,656849
2021,"Matt Manning","DET",85.1,2055.689419795222,,1353,,1930.0647482014388,2144.0976744186046,2293.863354037267,,,1395,,,"Matt Manning",20369,666159
2021,"Bruce Zimmermann","BAL",58.2,2307.811320754717,,,,2237.0833333333335,2436.6363636363635,2558.563909774436,,,1946.8385826771653,,,"Bruce Zimmermann",20370,669145
2021,"Josh Fleming","TBR",56.1,1830,1842.8307086614172,,,1778.9406175771971,,1795.5,,,1606.7045454545455,,,"Josh Fleming",20418,676596
2021,"Huascar Ynoa","ATL",90,2146.214285714286,,,,2121.8571428571427,2424.0210970464136,,,,1787.090909090909,,,"Huascar Ynoa",20468,660623
2021,"Casey Mize","DET",150.1,2147.342857142857,,1102.5673076923076,,2052.455238095238,2239.3755656108597,,2183.044585987261,,,,,"Casey Mize",20492,663554
2021,"Yusei Kikuchi","SEA",157,2213.8904709748085,2303.4131944444443,,,,2398.338775510204,2357.2,,,1477.5555555555557,,,"Yusei Kikuchi",20633,579328
2021,"Bailey Ober","MIN",92.1,2177.1880841121497,2210,,,,2157.5940959409595,2302.0448717948716,,,1862.109375,,,"Bailey Ober",21224,641927
2021,"Tylor Megill","NYM",89.2,2153.4189944134077,,,,,2126.7275862068964,2174.0227272727275,,,1495.7907692307692,,,"Tylor Megill",21318,656731
2021,"Kris Bubic","KCR",103.2,2073.9847660500545,,,,,,2610.1975308641977,,,1601.899628252788,,,"Kris Bubic",21455,663460
2021,"Shane McClanahan","TBR",123.1,2255.7596996245306,,,,,2389.008995502249,2643.682779456193,,,1725.4012738853503,,,"Shane McClanahan",21483,663556
2021,"Daniel Lynch IV","KCR",68,2112.1515748031497,,,,2069.8590604026845,2050.676880222841,,1873.6764705882354,,1721.2623762376238,,,"Daniel Lynch IV",21537,663738
2021,"Logan Gilbert","SEA",119.1,2197.000772797527,2211.0833333333335,1741.7586206896551,,2206.4615384615386,2272.319415448852,2272.7894736842104,2107.0149253731342,,1549.9241379310345,,,"Logan Gilbert",22250,669302
2021,"Tarik Skubal","DET",143.2,2189.446498054475,2228.714285714286,1410.6486486486488,,2020.8632218844984,2045.6160877513712,,2208.625730994152,,1441.032786885246,,,"Tarik Skubal",22267,669373
2021,"Trevor Rogers","MIA",133,2371.445243804956,,,,2647,2111.5913312693497,,,,1323.3720538720538,,,"Trevor Rogers",22286,669432
2021,"Johan Oviedo","STL",57.2,2252.4274809160306,,,,,2506.715909090909,2418.214876033058,,,1840.75,,,"Johan Oviedo",22487,670912
2021,"Carlos Hernández","KCR",58.1,2360.9739776951674,,1252.131868131868,,,2037.7261146496814,,2379.229299363057,,,,,"Carlos Hernandez",22713,672578
2021,"Luis Patiño","TBR",68.1,2404.282814614344,,,,2366,2511.563694267516,2572.060606060606,,,1990.9122807017543,,,"Luis Patino",22815,672715
2021,"Luis Garcia","HOU",149.1,2349.0305272895466,2376.322820037106,,,,2371.6345514950167,2263.973451327434,,,1909.059925093633,,,"Luis Garcia",23735,677651
2021,"Ryan Weathers","SDP",69.1,2061.033950617284,,,,2115.0515463917527,2205.293010752688,,,,1697.4587155963302,,,"Ryan Weathers",23796,677960
2021,"Josiah Gray","- - -",66.2,2250.382402707276,,,,,2086.4,2426.573426573427,,,2213.846153846154,,,"Josiah Gray",24580,680686
2021,"Brady Singer","KCR",128.1,2263.714285714286,,,,2269.185128983308,2390.073563218391,,,,2015.1818181818182,,,"Brady Singer",25377,663903
2021,"Alek Manoah","TOR",111.2,2345.070464767616,,,,2173.8329979879277,2245.572265625,,,,1973.7337278106509,,,"Alek Manoah",26410,666201
2021,"Kwang Hyun Kim","STL",96.2,2122.7831325301204,,,,2076.5714285714284,2097.14381270903,2139.37908496732,,,1603.0736842105264,,,"Kwang Hyun Kim",27458,547942
2020,"Zack Greinke","HOU",67,2287.122699386503,,,,2259,2421.788235294118,2428.086956521739,2226.4,1353.5,1653.4568965517242,,,"Zack Greinke",1943,425844
2020,"Clayton Kershaw","LAD",58.1,2263.592286501377,,,,,2451.0224719101125,2171.6167664670656,,,2178.5,,,"Clayton Kershaw",2036,477132
2020,"Adam Wainwright","STL",65.2,2218.2906976744184,2343.3333333333335,,,2187.6944444444443,,2790.820224719101,,,1683.4782608695652,,,"Adam Wainwright",2233,425794
2020,"Lance Lynn","TEX",84,2483.8885714285716,2598.693290734824,,,2327.1666666666665,,2608.6638655462184,2452.3333333333335,,1843.7857142857142,,,"Lance Lynn",2520,458681
2020,"Rick Porcello","NYM",59,2299.019417475728,,,,2146.0214797136036,2359.2369337979094,2588.04,,,1682.008064516129,,,"Rick Porcello",2717,519144
2020,"Max Scherzer","WSN",67.1,2471.6344086021504,2573.641025641026,,,,2384.440170940171,2781.5454545454545,,,1439.8969072164948,,,"Max Scherzer",3137,453286
2020,"Aníbal Sánchez","WSN",53,2146.828244274809,2186.3053097345132,1543.5865724381626,,2078.0779220779223,,2027.1,,,1261.3809523809523,,,"Anibal Sanchez",3284,434671
2020,"Danny Duffy","KCR",56,2173.623955431755,,,,2121.2624113475176,2391.5,2292.8153846153846,,,2157.4285714285716,,,"Danny Duffy",3542,518633
2020,"Jon Lester","CHC",61,2215.532423208191,2343.299674267101,,,2049.0392156862745,,2568.9302325581393,,,1912.468253968254,,,"Jon Lester",4930,452657
2020,"Alex Cobb","BAL",52.1,2097.8,,1610.387323943662,,2084.8015665796343,,,2559.437037037037,,,,,"Alex Cobb",6562,502171
2020,"Carlos Carrasco","CLE",68,2465.7041884816754,,,,2357.056603773585,2434.94966442953,2563.8888888888887,,,1312.6114864864865,,,"Carlos Carrasco",6632,471911
2020,"Johnny Cueto","SFG",63.1,2216.309523809524,,,,2104.823529411765,2231.1238938053098,2337.392694063927,2262.25,,1333.3344155844156,,,"Johnny Cueto",6893,456501
2020,"Martín Pérez","BOS",62,2048.7371794871797,2179.8157099697887,,,1951.1420765027322,,2521.134020618557,,,1703.6954887218046,,,"Martin Perez",6902,527048
2020,"Mike Fiers","OAK",59,2158.3817567567567,,,,2139.6880733944954,2283.1832669322707,2674.723214285714,,,1862.2432432432433,,,"Mike Fiers",7754,571666
2020,"Patrick Corbin","WSN",65.2,2145.9891304347825,,,,2090.0349462365593,2241.006976744186,1851.590909090909,,,1550.45,,,"Patrick Corbin",9323,571578
2020,"Dallas Keuchel","CHW",63.1,2217.7727272727275,2196.050505050505,,,2030.6193548387096,2280.3809523809523,,,,1648.6268656716418,,,"Dallas Keuchel",9434,572971
2020,"Mike Minor","- - -",55.2,2582.329875518672,,,,2360,2796.378109452736,,2548.3650793650795,,2265.0471698113206,,,"Mike Minor",10021,501985
2020,"Kyle Gibson","TEX",67.1,2246.8860759493673,2687.6,,,2129.733333333333,2475.332142857143,2418.375,,,1651.896551724138,,,"Kyle Gibson",10123,502043
2020,"Zack Wheeler","PHI",71,2333.739406779661,2395.516339869281,1202.037037037037,,2196.463829787234,2424.0555555555557,2620.880733944954,,,1832.6507936507937,,,"Zack Wheeler",10310,554430
2020,"Jacob deGrom","NYM",68,2477.0019607843137,,,,,2565.2406947890818,2631.8333333333335,,,1637.8125,,,"Jacob deGrom",10954,594798
2020,"Taijuan Walker","- - -",53.1,2128.4260355029587,,1694.169696969697,,2049.63,2419.084210526316,2453.516853932584,,,,,,"Taijuan Walker",11836,592836
2020,"Kyle Hendricks","CHC",81.1,1968.8842975206612,,,,1861.7205128205128,,2810.796875,,,2062.2361963190183,,,"Kyle Hendricks",12049,543294
2020,"Chris Bassitt","OAK",63,2159.987341772152,2183.413145539906,,,2100.6094182825486,2238.3214285714284,2160.044943820225,,,1909.3505154639174,,,"Chris Bassitt",12304,605135
2020,"Trevor Bauer","CIN",73,2779.4166666666665,2909.987124463519,,,2780,2948.941798941799,,2932.7049180327867,,1730.75,,,"Trevor Bauer",12703,545333
2020,"Adrian Houser","MIL",55,2165.8870967741937,,,,2075.5814536340854,2250.1339285714284,2019.3423423423424,,,1525.6635514018692,,,"Adrian Houser",12718,605288
2020,"Sonny Gray","CIN",56,2508.535714285714,,,,2415.846743295019,2815.1342281879197,2954.632727272727,,,2215.5806451612902,,,"Sonny Gray",12768,543243
2020,"Tyler Anderson","SFG",54,2287.1162790697676,2462.2960526315787,,,2312.2297297297296,,2333.9444444444443,,,1983.0721649484535,,,"Tyler Anderson",12880,542881
2020,"Dylan Bundy","LAA",65.2,2416.6783625730995,,,,2348.3529411764707,2538.3490196078433,2349.3361344537816,,,1575.4930875576038,,,"Dylan Bundy",12917,605164
2020,"Yu Darvish","CHC",76,2581.770114942529,2676.705882352941,1638.0679611650485,,2491.63,2791.6830508474577,2569.470588235294,2768.6831683168316,,,,,"Yu Darvish",13074,506433
2020,"Gerrit Cole","NYY",73,2505.1075949367087,2512,,,2504.6666666666665,2580.9625850340135,,2803.3349514563106,,1750.2238805970148,,,"Gerrit Cole",13125,543037
2020,"Zach Davies","SDP",69.1,,2169.391891891892,,,2041.859410430839,,2509.1,,,1727.8600917431193,,,"Zach Davies",13183,605200
2020,"Blake Snell","TBR",50,2383.114864864865,,,,,2463.5530303030305,2425.4285714285716,,,1708.729411764706,,,"Blake Snell",13543,605483
2020,"Max Fried","ATL",56,2120.159574468085,,,,1958.868131868132,2486.7580645161293,2786.529702970297,,,1545.409090909091,,,"Max Fried",13743,608331
2020,"Zach Eflin","PHI",56.1,2158.8275862068967,,,,2084.1866666666665,2188.983146067416,2369.051282051282,,,1824.7083333333333,,,"Zach Eflin",13774,621107
2020,"Alec Mills","CHC",62.1,2172.329166666667,,,,2157.787037037037,2583.5789473684213,2377.6971830985917,,,1709.3402777777778,,,"Alec Mills",13834,621219
2020,"Kevin Gausman","SFG",54.2,2304.5824411134904,,1631.1611570247933,,,2352.548387096774,,,,1864.75,,,"Kevin Gausman",14107,592332
2020,"Lance McCullers Jr.","HOU",55,2055.75,2349.5,,,2072.2466124661246,,,2786.9277108433735,,1765.5521472392638,,,"Lance McCullers Jr.",14120,621121
2020,"José Berríos","MIN",63,2192.0944055944055,,,,2128.08896797153,,2343.4603658536585,,,1523.8743961352657,,,"Jose Berrios",14168,621244
2020,"Frankie Montas","OAK",53,2370.442922374429,,1650.4322033898304,,2276.0028735632186,2498.703056768559,,,,,,,"Frankie Montas",14309,593423
2020,"Tyler Glasnow","TBR",57.1,2412.6580756013745,,,,1782.9583333333333,1609,2938.513432835821,,,1835.409090909091,,,"Tyler Glasnow",14374,607192
2020,"Hyun Jin Ryu","TOR",67,1995.1935483870968,2025.6159420289855,,,1952.9469026548672,,2542.0335570469797,,,1478.5015873015873,,,"Hyun Jin Ryu",14444,547943
2020,"Germán Márquez","COL",81.2,2156.728813559322,,,,2140.3976608187136,2370.0531400966183,,2710.209003215434,,1816.4153846153847,,,"German Marquez",15038,608566
2020,"Andrew Heaney","LAA",66.2,2423.1371610845295,,,,,,2549.5985130111526,,,2004.8201058201057,,,"Andrew Heaney",15423,571760
2020,"Matthew Boyd","DET",60.1,2299.606227106227,,,,2255.346153846154,2323.487804878049,2505.8518518518517,,,1851.3796791443851,,,"Matthew Boyd",15440,571510
2020,"Marco Gonzales","SEA",69.2,2140.1619718309857,2153.140625,,,2140.433962264151,,2293.7823529411767,,,2113.9205298013244,,,"Marco Gonzales",15467,594835
2020,"Lucas Giolito","CHW",72.1,2348.9641693811077,,,,,2094.4972067039107,2492.6666666666665,,,1406.7432762836186,,,"Lucas Giolito",15474,608337
2020,"Antonio Senzatela","COL",73.1,2130.149606299213,,,,,2177.127659574468,2311.7128712871286,,,2133.1186440677966,,,"Antonio Senzatela",15488,622608
2020,"Luis Castillo","CIN",70,2159.63141025641,,,,2063.6563573883163,2459.975490196078,,,,1925.4653179190752,,,"Luis Castillo",15689,622491
2020,"Brad Keller","KCR",54.2,2321.1428571428573,,,,2205.1521739130435,2590.451219512195,,,,1964.6470588235295,,,"Brad Keller",15734,641745
2020,"Sean Manaea","OAK",54,,2025.8333333333333,,,1883.498861047836,1977.8305084745762,,,,1101.121212121212,,,"Sean Manaea",15873,640455
2020,"Aaron Nola","PHI",71.1,2172.557142857143,,,,2100.858870967742,,,2498.6960784313724,,1517.5509554140128,,,"Aaron Nola",16149,605400
2020,"Brandon Woodruff","MIL",73.2,2450.901913875598,,,,2357.2371967654985,2467.5454545454545,2605.8333333333335,,,1817.4292452830189,,,"Brandon Woodruff",16162,605540
2020,"Spencer Turnbull","DET",56.2,2500.2903225806454,,,,2247.218905472637,2527.7611940298507,2693.102564102564,,,1843.4431818181818,,,"Spencer Turnbull",16207,605513
2020,"Kyle Freeland","COL",70.2,2425.5523012552303,,,,2387.970802919708,2469.2443609022557,,2443.556603773585,,1374.7592592592594,,,"Kyle Freeland",16256,607536
2020,"Luke Weaver","ARI",52,2467.4053537284894,2407.5263157894738,,,,2265.9736842105262,2273.194029850746,,,1665.9810606060605,,,"Luke Weaver",16918,596133
2020,"Trevor Williams","PIT",55.1,2277.336405529954,,,,1958.8,2267.9483394833946,2284.375,,,1851.1290322580646,,,"Trevor Williams",16977,592866
2020,"Pablo López","MIA",57.1,2124.3470790378005,2213.565789473684,,,2039.6502463054187,,2441.5396825396824,,,1968.6851851851852,,,"Pablo Lopez",17085,641154
2020,"Dinelson Lamet","SDP",69,2495.5,,,,2442.4329896907216,2604.8924731182797,,,,,,,"Dinelson Lamet",17186,659275
2020,"Justus Sheffield","SEA",55.1,1917.375,,,,1940.9394673123486,2499.8949152542373,,,,1725.4634146341464,,,"Justus Sheffield",17285,656954
2020,"Framber Valdez","HOU",64.1,2332.2,,,,2246.2945590994373,,2992.691588785047,,,1626.4430379746836,,,"Framber Valdez",17295,664285
2020,"Cristian Javier","HOU",51.1,2359.84,,,,,2599.878504672897,,2809.3611111111113,1115,1936.4032258064517,,,"Cristian Javier",17606,664299
2020,"Kenta Maeda","MIN",66.2,2270.211956521739,2448.3333333333335,1472.3529411764705,,2205.8571428571427,2503.8848167539268,2590.470588235294,,,,,,"Kenta Maeda",18498,628317
2020,"Dylan Cease","CHW",58.1,2486.610789980732,,,,,2800.623853211009,,2679.8118811881186,,1649.3985507246377,,,"Dylan Cease",18525,656302
2020,"Zac Gallen","ARI",72,2372.821100917431,2345.9927272727273,,,2191.5,2420.6666666666665,,2431.7277777777776,,1529.9056603773586,,,"Zac Gallen",19291,668678
2020,"Shane Bieber","CLE",77.1,2356.8486140724945,2527.353846153846,,,,2550.8333333333335,,2351.932307692308,,1664.6380952380953,,,"Shane Bieber",19427,669456
2020,"Aaron Civale","CLE",74,2345.730769230769,2492.2028985507245,,,2270.034188034188,2708.5526315789475,2839.496062992126,0,,2027.9363636363637,,,"Aaron Civale",19479,650644
2020,"Griffin Canning","LAA",56.1,2322.0535714285716,2367.319587628866,,,,2573.890410958904,2467.230769230769,,,1719.204081632653,,,"Griffin Canning",19867,656288
2020,"Zach Plesac","CLE",55.1,2069.199324324324,,,,,2145.2165898617513,2102.347222222222,,,1630.2565445026178,,,"Zach Plesac",19979,668676
2020,"Chris Paddack","SDP",59,2172.1160714285716,2156.030303030303,,,,,2095.8028169014083,,,1779.9264214046823,,,"Chris Paddack",20099,663978
2020,"Kris Bubic","KCR",50,2168.174257425743,,,,,,2549.6824324324325,,,1714.9208633093526,,,"Kris Bubic",21455,663460
2020,"Brady Singer","KCR",64.1,2196.4285714285716,,,,2240.7585644371943,2381.448877805486,,,,2164.3,,,"Brady Singer",25377,663903
2019,"CC Sabathia","NYY",106.1,2097.9545454545455,2195.3277777777776,,,2051.5101214574897,1962.5415860735009,,,,1885.1190476190477,,,"CC Sabathia",404,282332
2019,"Edwin Jackson","- - -",55.1,2278.6738197424893,2349.643790849673,,,2114.309677419355,2241.6590038314175,2517.2,,,2227.4430379746836,,,"Edwin Jackson",1841,429719
2019,"Zack Greinke","- - -",208.2,2326.4653543307086,2408.5,1702.4285714285713,,2252.9263803680983,2279.8416833667334,2445.5219298245615,,2201.3571428571427,1774.4134897360705,,,"Zack Greinke",1943,425844
2019,"Iván Nova","CHW",187,2246.248106060606,2142.9462915601025,,,2162.3396911898276,,2257.8690476190477,,,1999.8627858627858,,,"Ivan Nova",1994,467100
2019,"Clayton Kershaw","LAD",177.1,2476.8016085790887,,,,,2609.6523476523475,2463.1401425178146,,,2210.4375,,,"Clayton Kershaw",2036,477132
2019,"Adam Wainwright","STL",171.2,2191.3809523809523,2318.5008,,,2171.3733905579397,,2751.7453658536583,,,1769.1754385964912,,,"Adam Wainwright",2233,425794
2019,"Lance Lynn","TEX",208.1,2482.401506996771,2546.1290322580644,,,2308.2847457627117,,2351.8776758409786,,,1811.421568627451,,,"Lance Lynn",2520,458681
2019,"Jhoulys Chacín","- - -",102.1,2157.3790322580644,,,,2079.5917355371903,1653.8410041841005,2582.3636363636365,,,1421.5462962962963,,,"Jhoulys Chacin",2608,468504
2019,"Rick Porcello","BOS",174.1,2433.68850698174,,,,2289.3091149273446,2536.6860254083485,2810.1747311827958,,,1595.538681948424,,,"Rick Porcello",2717,519144
2019,"Ross Detwiler","CHW",57,2213.6253602305474,2262.3207547169814,,,2101.1632653061224,2166.6,2147.2704918032787,,,1653.4223602484471,,,"Ross Detwiler",2859,446321
2019,"Max Scherzer","WSN",172.1,2474.1215510812826,2429.2616822429904,,,,2216.1867364746945,2650.8541666666665,,,1531.1770573566084,,,"Max Scherzer",3137,453286
2019,"David Price","BOS",107.1,2208.560546875,2192.773291925466,,,2187.598360655738,,,2116.3695652173915,,1800.215010141988,,,"David Price",3184,456034
2019,"Jeff Samardzija","SFG",181.1,2570.9168674698794,2607.0268096514747,1293.4565217391305,,2479.832469775475,2404.110701107011,,2497.5945945945946,,,,,"Jeff Samardzija",3254,502188
2019,"Aníbal Sánchez","WSN",166,2238.1693448702104,2312.0854430379745,1703.7725118483413,,2133.800766283525,2087.689189189189,1677.475,,,1409.1,,,"Anibal Sanchez",3284,434671
2019,"Danny Duffy","KCR",130.2,2241.644351464435,,,,2181.2916666666665,2184.488576449912,2345.994871794872,,,2295.25702811245,,,"Danny Duffy",3542,518633
2019,"Clay Buchholz","TOR",59,2148.4244604316546,2272.7757352941176,,,2120.463917525773,,2707.220238095238,,,1538.3052631578948,,,"Clay Buchholz",3543,453329
2019,"Jake Arrieta","PHI",135.2,2274.909090909091,,,,2195.8338815789475,2362.958174904943,2766.2764505119453,,,1721.5402010050252,,,"Jake Arrieta",4153,453562
2019,"Jordan Zimmermann","DET",112,2283.764797507788,,,,2200.685344827586,2280.55857385399,2098.7115384615386,,,1708.5641025641025,,,"Jordan Zimmermann",4505,519455
2019,"Charlie Morton","TBR",194.2,2258.6346153846152,2286.987767584098,2123.5882352941176,,2101.7337770382696,,2883.883105802048,,,,,,"Charlie Morton",4676,450203
2019,"Félix Hernández","SEA",71.2,2150.714285714286,,,,2059.849104859335,2104.045871559633,2441.2803738317757,,,1733.8274111675128,,,"Felix Hernandez",4772,433587
2019,"Rich Hill","LAD",58.2,2474.323353293413,2646,,,2412.285714285714,2822.6666666666665,2917.729064039409,2573.6428571428573,,1681.125,,,"Rich Hill",4806,448179
2019,"Mike Montgomery","KCR",64,1973.608187134503,2055.028,,,1880.62660944206,,2231.5128205128203,,,1764.2875536480688,,,"Mike Montgomery",4869,543557
2019,"Jon Lester","CHC",171.2,2251.3074245939674,2388.6509615384616,,,2142.559870550162,,2600.4786324786323,,,1939.1906077348067,,,"Jon Lester",4930,452657
2019,"Cole Hamels","CHC",141.2,2058.9387514723203,1994.2533632286995,,,2033.5259515570933,,2039.7257525083612,,,1709.679060665362,,,"Cole Hamels",4972,430935
2019,"Michael Pineda","MIN",146,1999.3172588832488,,,,1952.7083333333333,2008.3602484472049,,,,1863.6377245508982,,,"Michael Pineda",5372,501381
2019,"Brad Peacock","HOU",80.2,2304.543661971831,,,,2235.609112709832,1826.4668435013264,,2597.421568627451,,1959.4411764705883,,,"Brad Peacock",5401,502748
2019,"Madison Bumgarner","SFG",207.2,2405.0093727469357,2487.8853974122,,,2399.6666666666665,,2609.1195286195284,,,1628.121387283237,,,"Madison Bumgarner",5524,518516
2019,"Trevor Cahill","LAA",53.1,2239.621052631579,2166.34375,,,2218.1330472103004,,,2954.971291866029,,1555.7263157894736,,,"Trevor Cahill",6249,502239
2019,"Chris Archer","PIT",119.2,2263.8688327316486,,,,2239.32,2382.210455764075,2677.7619047619046,,,1641.9407114624505,,,"Chris Archer",6345,502042
2019,"Jake Odorizzi","MIN",159,2236.1239925604464,2139.4346978557505,1479.888888888889,,,,2253.232044198895,,,,,,"Jake Odorizzi",6397,543606
2019,"Carlos Carrasco","CLE",65,2385.7571428571428,,,,2254.165354330709,2649.5632183908046,2671.25,,,1437.0386740331492,,,"Carlos Carrasco",6632,471911
2019,"Julio Teheran","ATL",174.2,2399.517786561265,,,,2264.1773255813955,2345.1477987421385,2691.3979591836733,,,1704.425702811245,,,"Julio Teheran",6797,527054
2019,"Chase Anderson","MIL",129,2164.21436227224,2380.735294117647,,,2166.4539877300613,,2148.919811320755,,,2307.10707456979,,,"Chase Anderson",6895,502624
2019,"Martín Pérez","MIN",157,2129.0114942528735,2305.200748129676,,,2047.170653907496,,2577.216,,,1789.7311643835617,,,"Martin Perez",6902,527048
2019,"J.A. Happ","NYY",156.1,2315.364854215918,,,,2105.761061946903,2161.773420479303,1628.6842105263158,,,1711.2696897374701,,,"J.A. Happ",7410,457918
2019,"Gio Gonzalez","MIL",81,2261.4385474860337,,,,2148.872340425532,,2687.473429951691,,,1609.2087378640776,,,"Gio Gonzalez",7448,461829
2019,"Jordan Lyles","- - -",141,2162.030150753769,,,,2134.878048780488,2332.78354978355,2491.3355704697988,,,1539.7409638554218,,,"Jordan Lyles",7593,543475
2019,"Mike Fiers","OAK",184.2,2319.7125941872982,,,,2243.577338129496,2461.296812749004,2780.7854251012145,,,1932.6713483146068,,,"Mike Fiers",7754,571666
2019,"Jason Vargas","- - -",148.2,2233.8055152394777,,,,2202.895795246801,,,2432.5478723404253,,2206.5581127733026,,,"Jason Vargas",8044,450306
2019,"Brett Anderson","OAK",176,2027.89046653144,,,,1794.030954428203,2384.3004032258063,,2393.2827586206895,,1481.3333333333333,,,"Brett Anderson",8223,474463
2019,"Homer Bailey","- - -",163.1,2092.028189910979,,1002.4661246612466,,2030.9411764705883,1828.170426065163,,1925.3855421686746,,,,,"Homer Bailey",8362,456701
2019,"Justin Verlander","HOU",223,2577.465058750773,,,,,2608.6996770721207,2821.225,,,1866.1838235294117,,,"Justin Verlander",8700,434378
2019,"Tanner Roark","- - -",165.1,2144.65625,,,,2086.8429561200924,2254.796825396825,2746.399456521739,,,1701.3767605633802,,,"Tanner Roark",8753,543699
2019,"Wade Miley","HOU",167.1,2210.0331125827815,2258.422304832714,,,2055.59217877095,2397.8571428571427,2427.845864661654,,,1869.4256756756756,,,"Wade Miley",8779,489119
2019,"Andrew Cashner","- - -",126.2,2206.5497435897437,,,,2047.159420289855,2167.0076045627375,2361.663829787234,,,1525.080204778157,,,"Andrew Cashner",8782,488768
2019,"Nathan Eovaldi","BOS",54.1,2174.6605504587155,2333.0588235294117,1549.7272727272727,,,1733.7,2161.59649122807,,,,,,"Nathan Eovaldi",9132,543135
2019,"Patrick Corbin","WSN",202,2279.2839313572545,,,,2193.287610619469,2198.276960784314,1850.5304347826086,,,1636.7936507936508,,,"Patrick Corbin",9323,571578
2019,"Dallas Keuchel","ATL",112.2,2123.2395833333335,2127.937837837838,,,2006.0065645514223,2166.023474178404,,,,1565.7490774907749,,,"Dallas Keuchel",9434,572971
2019,"Miles Mikolas","STL",184,2301.83850129199,,,,2228.900900900901,2224.2709284627094,2588.23,,,1666.7102803738317,,,"Miles Mikolas",9803,571945
2019,"Mike Minor","TEX",208.1,2650.0307281229125,,,,,2631.5099846390167,,2527.0339425587467,,2284.214285714286,,,"Mike Minor",10021,501985
